doi,search_record_class,search_record_class_label,recommended_action,remove_as_container,classification_confidence,record_level_form,doi_pattern_family,doi_individual_locator_evidence,requested_title,study_year,study_journal,publication_type,authors,abstract_present,abstract_char_count,abstract_excerpt,metadata_provider,metadata_provider_chain,title_container_signal,title_matches_manifest,artifact_identity_status,artifact_document_doi,artifact_document_title,artifact_title_similarity,target_title_exact_in_artifact,target_doi_literal_in_artifact,current_kg_finding_count,artifact_scope_assessment,decision_reason,caveats,separate_evidence_screening_note
10.1192/j.eurpsy.2025.2110,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Salivary Oxytocin as a Biomarker in Psychedelic Assisted Psychotherapy,2025,European Psychiatry,article,Laurie Cazorla; Sylvie Alaux; Cédric Mabilais; Caroline Amberger; Albert Buchard; Gabriel Thorens; P. Louise; Zullino Daniele; Tatiana Aboulafia Brakha,True,3010,"Introduction One of the main mechanisms of action of LSD in psychedelic-assisted psychotherapy (PAP) is the activation of 5HT2A receptors. This triggers a cascade of neurochemical processes with the release of neurotransmitters and neurohormonal substances. The release of oxytocin in this process is well documented in pre-clinical studies, with recent evidence in healthy subjects. We have no data on oxytocin reactivity during LSD treatment in patients with psychiatric problems. It would be of gr",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1192/j.eurpsy.2025.2109,Oculogyric Crisis and Suicidal Ideations in a Patient with Schizophrenia: A Case Report with Pharmacogenetic Findings,0.2553,True,True,2,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.273,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Effectiveness of Repeated Ketamine Infusions in Treatment Non-Responding Obsessive Compulsive Disorder: a Randomised Controlled Trial,2025,European Psychiatry,journal-article,L. Hauhnar; V. S. Mehta,True,2948,"Introduction Though glutamate modulators have been increasingly used with some success in cases of OCD resistant to SRIs, there is limited data on the use of ketamine in OCD. There is one study on the use of multiple ketamine infusions in SRI-resistant OCD, but no studies have yet compared the effectiveness of multiple infusions of ketamine with multiple infusions of an active comparator agent. Benzodiazepines are commonly prescribed for OCD despite the lack of recommendations. The current study",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2025.273,Obsessive-Compulsive Disorder O005 Effectiveness of Repeated Ketamine Infusions in Treatment Non-Responding Obsessive Compulsive Disorder: a Randomised Controlled Trial,0.9286,True,True,5,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.289,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,MM120 (lysergide) in a controlled clinical setting: treatment of generalized anxiety disorder without co-occurring psychotherapeutic intervention,2025,European Psychiatry,article,Sarah M. Karas; Robert E. Barrow; C. Conant; Jenna Freedman; Paula L. Jacobsen; Jamileh Jemison; Daniel R. Karlin; Todd M. Solomon,True,3288,"Introduction Generalized anxiety disorder (GAD) is among the most common psychiatric disorders and has significant impairment on patients’ daily life. Effective and well-tolerated pharmacotherapies are needed. The FDA has noted that the inclusion of psychotherapy within trials complicates assessment of psychedelic drug efficacy, although to date many psychedelic trials have included co-occurring psychotherapy. 1 Co-occurring psychotherapy confounds the evaluation of efficacy and may complicate c",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1192/j.eurpsy.2025.288,"Affective Go/NoGo fMRI study of adults living with ADHD reveals differential BOLD activation in ACC, insula, and secondary visual cortex",0.1352,True,True,4,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.347,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,"Difficult-to-Treat Depression: Effectiveness, Functionality, and Quality of Life—Preliminary Results from a Real-World Prospective Cohort under Esketamine Treatment in Spain after 3-Month Follow-Up",2025,European Psychiatry,article,M. Gomez Revuelta; Germán Astudillo; Julián Yáñez; D. Gutiérrez Hormaechea; Pedro J. Caravaca Pérez; Claudia Ovejas Catalán; John Barcia; Mabel Rodríguez; N. Vargas Berni,True,2877,"Introduction Major depressive disorder (MDD) is one of the most prevalent and disabling mental health conditions globally. Approximately one-third to half of MDD patients, suffer from difficult-to-treat depression (DTD), a condition marked by persistent symptoms that do not respond to multiple standard treatments. DTD is often associated with comorbid physical and psychiatric conditions leading to chronic disability and a reduced quality of life. The complexity of DTD poses a considerable challe",openalex,pmc|openalex,False,True,identity_mismatch,10.1192/j.eurpsy.2025.346,"Maternal antenatal depression is associated with metabolic alterations that predict birth outcomes, neurodevelopment and mental health of the child",0.2558,False,False,11,acquired file does not reliably isolate the target item from the larger container,"The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.350,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Response to Ketamine Therapy in Anxious and Non-Anxious Major Depressive Disorder: A Meta-Analysis of Clinical Trials.,2025,European Psychiatry,journal-article,I. Borja De Oliveira; A. L. Stephany; M. L. Geremias; D. Xavier; F. Wagner; A. L. Balduino de Souza; M. O. Pozzolo Pedro; D. Soler Lopes; M. C. Carbajal Tamez; J. Quevedo,True,3428,"Introduction Anxious depression (AxD) as an independent diagnostic has been controversial, with many suggesting it as a transient state and others highlighting evidence of a worse outcome, severity, and increased suicide risk. The International Classification of Diseases (ICD-11) lists a related concept under 6A73, Mixed depressive and anxiety disorder. Previous literature on ketamine’s efficacy has mainly focused on either anxiety or depression, with limited comparison of both groups. Given the",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2025.350,Response to Ketamine Therapy in Anxious and Non-Anxious Major Depressive Disorder: A Meta-Analysis of Clinical Trials,1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.466,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Is there a risk of addiction to ketamine during the treatment of depression? A systematic review of available literature,2025,European Psychiatry,article,Gianmarco Ingrosso; A. Cleare; Mário F. Juruena,True,2320,"Introduction Depression is a leading cause of disability globally, and while conventional treatments, such as antidepressants and psychological therapy, benefit many patients, a significant proportion fail to achieve symptom relief. Ketamine has demonstrated both rapid and sustained efficacy in treating depression, especially in treatment-resistant cases. However, concerns regarding the addictive potential of ketamine during long-term depression treatment persist among clinicians. Objectives The",openalex,pmc|openalex,False,True,identity_mismatch,10.1192/j.eurpsy.2025.465,Investigating amygdala habituation in major depressive disorder: an fMRI study in UK Biobank,0.3113,True,False,0,"container text includes the target title, but document-level DOI identity is not isolated","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.471,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Antidepressant effect of ketamine unrelated to dissociation: Results from an exploratory mediation analysis of the KET01-02 study,2025,European Psychiatry,journal-article,L. Arvastson; E. Papanastasiou; K. Schmid; A. Damyanova; A. Glas; C. Strote; C. Eulenburg; D. Gehrlach; K. Maiboe; H. Eriksson,True,2609,"Introduction Current ketamine-based therapies for treatment-resistant depression (TRD) can induce dissociative symptoms. A novel oral prolonged-release ketamine formulation (KET01) results in a lower and delayed peak concentration of ketamine, and a higher concentration of the metabolites norketamine and hydroxynorketamine than after intravenous administration. KET01 has limited dissociative properties, compared to other ketamine formulations. Objectives To explore the relation between dissociat",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2025.471,Antidepressant effect of ketamine unrelated to dissociation: Results from an exploratory mediation analysis of the KET01-02 study,1.0,True,True,11,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.525,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,"Altered resting-state functional connectivity of the salience network in patients with schizophrenia, with or without cannabis use disorder.",2025,European Psychiatry,journal-article,M. Matrone; G. Moltoni; A. Romano; G. Kotzalidis; A. Romano; P. Motta; F. Nicoletti; S. De Persis; A. Bozzao,True,2958,"Introduction Schizophrenia (SCZ) is a mental disorder with as yet undefined aetiology and pathogenesis. It is currently considered as a neurodevelopmental disorder and one of the main causes of disability globally, with a prevalence of approximately 1%. About one in four individuals with SCZ is diagnosed with comorbid Cannabis Use Disorder (CUD). Aberrations in brain connectivity have been identified as contributing to the pathophysiology of SCZ. Objectives To our knowledge, no resting-state fun",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2025.525,"Altered resting-state functional connectivity of the salience network in patients with schizophrenia, with or without cannabis use disorder",1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.678,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Impact of history of esketamine treatment in the current depressive episode on response to iTBS,2025,European Psychiatry,article,M. Tonkul; Bernhard T. Baune; E. Kavakbasi,True,2236,"Introduction An increasing number of patients with treatment-resistant depression (TRD) are treated with a novel form of transcranial magnetic stimulation (TMS): the intermittent theta burst stimulation (iTBS). In this retrospective naturalistic study, we analyzed the outcome of iTBS treatment in patients with treatment-resistant depression. Objectives To investigate the impact of history of esketamine treatment in the current depressive episode on response to iTBS. Methods In this study, we inc",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1192/j.eurpsy.2025.677,"Examining the Relationship Between Depression, Rumination, and Anxiety: Insights from the DiSCoVeR Trial",0.31,True,True,1,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.684,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,"Efficacy of Esketamine nasal spray in treatment-resistant depression: impact on depressive symptoms,hopelessness and suicide risk: A real-world evidence study.",2025,European Psychiatry,journal-article,M. Pompili; M. A. Trocchia; L. Longhini; E. Dispenza; C. Di Legge; S. Sarubbi; D. Erbuto; I. Berardelli,True,3377,"Introduction Treatment-resistant depression (TRD) is a condition associated with multiple severe implications and high suicide risk. Esketamine is a pharmacological agent approved by the FDA and EMA recommended for adults diagnosed with TRD. The glutamatergic mechanisms of depression are currently the subject of numerous studies. Esketamine has glutamatergic neuromodulatory properties to enhance the effects of selective serotonin and norepinephrine reuptake inhibitors. Furthermore, the anti-suic",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2025.684,"Efficacy of Esketamine nasal spray in treatmentresistant depression: impact on depressive symptoms,hopelessness and suicide risk: A real-world evidence study",0.9937,False,True,15,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.710,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,"Reconsidering evidence for psychedelic-induced psychosis: An overview of reviews, a systematic review, and meta-analysis of human studies.",2025,European Psychiatry,journal-article,M. Sabé,True,2449,"Introduction Persons with schizophrenia are currently excluded from psychedelic-assisted therapy due to concerns about psychedelic-induced acute or persistent psychotic symptoms. However, meta-analytic evidence of the precise risk for psychedelic-induced de novo and exacerbation of psychosis in people with pre-existing psychotic disorders is lacking. Objectives We conducted an overview of reviews, systematic review, and meta-analysis to examine the incidence of psychedelic-induced psychosis and ",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2025.710,"Reconsidering evidence for psychedelic-induced psychosis: An overview of reviews, a systematic review, and meta-analysis of human studies",1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.857,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Top-line Results from ESCAPE-LTE: An Open-Label Extension Study to Assess Long-term Safety of Esketamine Nasal Spray in Treatment Resistant Depression.,2025,European Psychiatry,journal-article,Y. Godinov; D. J. Fu; C. von Holt; J. Buyze; R. Mehta; A. Reif; T. Messer; I. Bitter; R. Frey; L. Häggström,True,2942,"Introduction ESCAPE-LTE was a phase 4, long-term, open-label extension (OLE) study for patients (pts) with treatment resistant depression (TRD) who were continuing esketamine nasal spray (ESK-NS) treatment following ESCAPE-TRD. ESCAPE-TRD was a randomised, phase IIIb trial comparing the efficacy and safety of ESK-NS versus quetiapine extended release (Q-XR), when both were flexibly dosed alongside an ongoing selective serotonin/serotonin-norepinephrine reuptake inhibitor (SSRI/SNRI), in pts with",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2025.857,Top-line Results from ESCAPE-LTE: An Open-Label Extension Study to Assess Long-term Safety of Esketamine Nasal Spray in Treatment Resistant Depression,1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.861,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Outcomes with esketamine nasal spray in patients with or without earlier partial or full response: post hoc analyses of ESCAPE TRD.,2025,European Psychiatry,journal-article,A. H. Young; Y. Godinov; B. Rive; T. Ito; J. Buyze; A. J. Oliveira-Maia; A. Fagiolini; N. Cardoner; P. Gorwood; R. S. McIntyre,True,2049,"Introduction There are limited data to guide treatment continuation decisions for clinicians caring for patients with treatment resistant depression (TRD). Identifying the magnitude of early improvement (at Weeks 4 and 8) as a predictor of long-term outcomes for TRD can guide treatment continuation decisions. Objectives To evaluate the probability of achieving response or remission by Week 32 in patients with TRD after 4 or 8 weeks of esketamine nasal spray (ESK-NS) treatment, flexibly dosed in ",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2025.861,EPP654 Outcomes with esketamine nasal spray in patients with or without earlier partial or full response: post hoc analyses of ESCAPE TRD,0.9701,True,True,6,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.864,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Outpatient Intravenous Ketamine Protocol for Psychiatric Care at the General Hospital of Corfu,2025,European Psychiatry,article,M. Demetriou; P. Argitis; M. Peyioti; V. Anagnostopoulou; Z. Chaviaras,True,2958,"Introduction Intravenous (IV) ketamine has garnered increasing attention as a rapid-acting treatment for severe psychiatric conditions such as major depressive disorder (MDD) and suicidal ideation, particularly in treatment-resistant cases. Unlike traditional antidepressants, which often take weeks to exhibit therapeutic effects, IV ketamine can provide relief within hours. While the nasal spray form of ketamine has been approved for clinical use, it remains costly and may not be accessible to a",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1192/j.eurpsy.2025.863,Depression in multiple sclerosis and associated factors,0.2933,True,True,0,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.926,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Psilocybin: Systematic review of its use in the treatment of depression.,2025,European Psychiatry,journal-article,P. Andres-Olivera; J. de la Iglesia; E. Dominguez-Alvarez; P. Soto’Gonzalez; C. P. Rodriguez; C. Munaiz-Cossio; R. K. Gonzalez-Bolaños; R. Brito-Rey; C. Marín-Lorenzo; B. Arribas-Simon,True,1265,"Introduction Psilocybin, a psychedelic compound, has shown potential in treating depression, especially in cases resistant to conventional treatments. This study systematically reviews the scientific literature to assess its efficacy and safety. Objectives The main objective of this study is to evaluate the therapeutic effects of psilocybin for the treatment of depressive disorder through a systematic review of the current scientific literature Methods An exhaustive search was conducted in datab",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2025.926,Psilocybin: Systematic review of its use in the treatment of depression,1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.969,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Efficacy of Topiramate in Treating Methamphetamine Use Disorder: A Systematic Review and Meta-Analysis of Randomized Controlled Trials,2025,European Psychiatry,journal-article,M. L. Geremias; I. Borja De Oliveira; A. L. Balduino de Souza; F. Bandeira de Melo Guimarães; D. Soler Lopes,True,2620,"Introduction Methamphetamine use disorder poses a significant public health challenge, with few effective pharmacological treatments. Topiramate, an anticonvulsant, shows potential for treating various substance use disorders. This meta-analysis evaluates topiramate’s efficacy in treating methamphetamine use disorder, focusing on abstinence rates and depressive symptoms. Objectives This review aims to assess the efficacy of topiramate in treating methamphetamine use disorder, specifically its im",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2025.969,Efficacy of Topiramate in Treating Methamphetamine Use Disorder: A Systematic Review and Meta-Analysis of Randomized Controlled Trials,1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.976,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Ketamine Treatment for Alcohol Use Disorder: A Review,2025,European Psychiatry,article,B. Peixoto; M. Cruz; V. Ustares,True,1596,"Introduction Alcohol Use Disorder (AUD) is a pervasive condition with substantial psychological, social, and physical consequences. Traditional treatment approaches often struggle with high relapse rates, highlighting the need for more effective interventions. Recently, ketamine, an N-methyl-D-aspartate (NMDA) receptor antagonist, has emerged as a potential treatment for AUD due to its unique pharmacological properties. Objectives The aim of this study is to evaluate the current evidence of keta",openalex,pmc|openalex,False,True,identity_mismatch,10.1192/j.eurpsy.2025.975,EPV0086 Internet Addiction among Students: cross-sectional study,0.2906,True,True,0,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2025.989,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Characteristics of Stimulant-Induced Psychoses and Schizophrenia Symptoms: A Comparative Analysis Using the PANSS,2025,European Psychiatry,article,N. Sakels,True,2927,"Introduction The use of stimulants such as amphetamines, cocaine, and methylenedioxymethamphetamine is associated with various mental disorders, including psychoses. These psychotic states can closely resemble the symptoms of schizophrenia, leading to potential misdiagnosis, incorrect treatment, and the assignment of disability status for perceived schizophrenia. Research indicates that stimulant use can trigger psychoses with characteristics similar to those seen in schizophrenia, including hal",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1192/j.eurpsy.2025.987,"Conclusions: Given the potential negative impacts on mental and physical health, it is crucial for healthcare institutions to implement strategies that promote balanced technology use and raise awareness about the risks associated with addiction. Addressing these issues can ultimately enhance the well-being of medical professionals, fostering a healthier work environment conducive to effective patient care",0.0115,True,True,4,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2026.10157,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Is the antidepressant efficacy of ketamine and esketamine mediated via opioid mechanisms?,2026,European Psychiatry,Journal Article | Systematic Review | Review,Andy Lu; Heidi Xu; Gia Han Le; Christine E. Dri; Sabrina Wong; Roger Ho; Bing Cao; Heidi Ka Ying Lo; Taeho Greg Rhee; Liyang Yin,True,1898,"BACKGROUND: Ketamine and esketamine produce rapid and sustained antidepressant effects in persons with treatment-resistant depression (TRD). Although it is posited that these effects are largely attributed to N -methyl-D-aspartate receptor antagonism, the potential involvement of the opioid system remains unclear. This systematic review investigates whether ketamine and esketamine antidepressant efficacy is mediated through the opioid system. METHODS: We conducted a systematic search of preclini",pubmed,pubmed|pmc|unpaywall,False,True,verified_exact_doi,10.1192/j.eurpsy.2026.10157,Is the antidepressant efficacy of ketamine and esketamine mediated via opioid mechanisms?,1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2026.10164,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Network localization of brain functional effects of ketamine treatment for major depression.,2026,European Psychiatry,Journal Article,Ma H; Liu H; Zhang W; Zhao X; Zhang D; An K; Qian Y; Zhu J,True,1552,"BACKGROUND: Considerable effort has been devoted to investigate the neuroimaging correlates and predictors of antidepressant response to ketamine, yet inconsistency in the location and nature of the regional brain effects makes it difficult to unify this research. Despite the revolutionary notion that psychiatric therapeutics show network-level brain representations, investigations into network localization of brain functional effects of ketamine treatment are still lacking. METHODS: We initiall",pubmed,pubmed|pmc|unpaywall,False,True,verified_exact_doi,10.1192/j.eurpsy.2026.10164,Network localization of brain functional effects of ketamine treatment for major depression,1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1210/jendso/bvaf149.1527,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_abstract,endocrine_society_item,terminal presentation number after the supplement code,"SAT-044 Neurophysin I: A Reliable, Novel, and Robust Biomarker for OxytocinAn Analysis of a Double-Blind Placebo-Controlled Cross-Over Trial",2025,Journal of the Endocrine Society,article,Cihan Atila; Andi Nikaj; Svenja Leibnitz; Matthias E. Liechti; Mirjam Christ‐Crain,True,2803,"Abstract Disclosure: C. Atila: None. A. Nikaj: None. S. Leibnitz: None. M. Liechti: None. M. Christ-Crain: None. Background: Oxytocin (OXT) deficiency is a recently identified new neuroendocrine entity associated with anxiety and reduced prosocial behavior. However, diagnosis and clinical progress have been hindered by challenges in reliably measuring OXT due to its instability and short half-life. Neurophysin I (NP-I), an equimolarly co-released cleavage product of the OXT precursor peptide, of",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1210/jendso/bvaf149,"Neuroendocrinology and Pituitary SAT-044 Neurophysin I: A Reliable, Novel, and Robust Biomarker for OxytocinAn Analysis of a Double-Blind Placebo-Controlled Cross-Over Trial",0.8917,True,False,7,"container text includes the target title, but document-level DOI identity is not isolated","The DOI has a terminal presentation number after the supplement code; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
