doi,repair_groups,current_state,current_canonical_path,current_backend,current_identity_status,backup_artifact_path,old_artifact_backend,old_artifact_pdf_local_path,old_artifact_pdf_path_exists,active_pdf_path,active_pdf_sha256,active_pdf_bytes,canonical_reference_dois,candidate_references,cross_doi_candidate_references,quarantine_reasons,quarantine_classification,inventory_identity_class,inventory_artifact_header_doi,inventory_artifact_header_title,inventory_title_similarity,correct_acquisition_method,action,old_artifact_pdf_basename_matches_active,equivalent_alias_candidate_references
10.1101/2022.05.25.22275473,"[""replaced""]",retained_verified_canonical_artifact,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1101_2022_05_25_22275473.json,grobid,verified_title_only,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1101_2022_05_25_22275473.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1101_2022.05.25.22275473__2950c0a441.pdf,False,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1101_2022.05.25.22275473__2950c0a441.pdf,4527d7fbaf0d2e5164be7f70bfa6f23213367ed4da5edb77bc1ad9adca3ff57c,5367874,"[""10.1101/2022.05.25.22275473""]","[{""row_index"": 30075, ""doi"": ""10.1101/2022.05.25.22275473"", ""study_title"": ""Altered brain activity and functional connectivity after MDMA-assisted therapy for post-traumatic stress disorder"", ""pdf_download_status"": ""already_present"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1101_2022_05_25_22275473.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],"[""target_text_with_conflicting_doi""]",ambiguous_non_pmc_conflict,,,,,,retain_validated_pdf,True,[]
10.1111/bph.12692,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1111_bph_12692.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1111_bph.12692__53fa2a84be.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,unresolved,10.1111/bph.2015.172.issue-2,Themed Section: Opioids: New Pathways to Functional Selectivity,0.2787,no_reusable_direct_xml:validated_publisher_or_pmc_pdf_else_abstract,no_active_pdf,,
10.1111/bph.13919,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1111_bph_13919.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1111_bph.13919__958570d771.pdf,False,,,0,[],[],[],"[""identity_unverified""]",,,,,,,no_active_pdf,,
10.1111/bph.15596,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1111_bph_15596.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1111_bph.15596__8b7050683d.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",repository_or_nested_document,,,,,,no_active_pdf,,
10.1111/jnc.14056,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1111_jnc_14056.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1111_jnc_14056.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1111_jnc.14056__e32f95e7f4.pdf,False,,,0,[],[],[],[],,unresolved,10.1111/jnc.13811,,,refetch_europepmc_jats:5601282,no_active_pdf,,
10.1111/pcn.13379,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1111_pcn_13379.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1111_pcn.13379__b7aeb6b24f.pdf,False,,,0,[],[],[],"[""target_text_with_conflicting_doi""]",,,,,,,no_active_pdf,,
10.1111/pcn.13572,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1111_pcn_13572.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1111_pcn.13572__2ec62bcf9c.pdf,False,,,0,[],[],[],"[""target_text_with_conflicting_doi""]",,,,,,,no_active_pdf,,
10.1124/pr.115.011478,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1124_pr_115_011478.json,docling,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_pr.115.011478__73d6cba334.pdf,False,,,0,[],[],[],"[""identity_unverified""]",,unresolved,,,,no_reusable_direct_xml:validated_publisher_or_pmc_pdf_else_abstract,no_active_pdf,,
10.1128/mbio.01697-24,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1128_mbio_01697_24.json,docling,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1128_mbio.01697-24__c7c386896a.pdf,False,,,0,[],[],[],"[""target_text_with_conflicting_doi""]",,valid_exact,,,,keep_current_artifact,no_active_pdf,,
10.1136/jnnp-2011-301779,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1136_jnnp_2011_301779.json,docling,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1136_jnnp-2011-301779__8b5bd6b287.pdf,False,,,0,[],[],[],"[""identity_unverified""]",,,,,,,no_active_pdf,,
10.1136/rapm-2023-esra.669,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1136_rapm_2023_esra_669.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1136_rapm-2023-esra.669__9029add1e4.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,,
10.1136/rapm-2024-esra.582,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1136_rapm_2024_esra_582.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1136_rapm-2024-esra.582__fe684e798a.pdf,False,,,0,[],[],[],"[""identity_mismatch"", ""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,,
10.1146/annurev-lawsocsci-120621-012645,"[""replaced""]",retained_verified_canonical_artifact,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1146_annurev_lawsocsci_120621_012645.json,grobid,verified_title_only,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1146_annurev_lawsocsci_120621_012645.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1146_annurev-lawsocsci-120621-012645__fe5d2c588d.pdf,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1146_annurev-lawsocsci-120621-012645__fe5d2c588d.pdf,d351d9ec54f8c6ca1575defc99a1b7ed5f6baf057470264162dd46d521147fda,236948,"[""10.1146/annurev-lawsocsci-120621-012645""]","[{""row_index"": 34612, ""doi"": ""10.1146/annurev-lawsocsci-120621-012645"", ""study_title"": ""Observations on 25 Years of Cannabis Law Reforms and Their Implications for the Psychedelic Renaissance in the United States"", ""pdf_download_status"": ""already_present"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1146_annurev_lawsocsci_120621_012645.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],"[""identity_mismatch""]",ambiguous_non_pmc_conflict,,,,,,retain_validated_pdf,True,[]
10.1152/jn.00296.2024,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1152_jn_00296_2024.json,pmc_oai_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1152_jn_00296_2024.json,docling,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1152_jn.00296.2024__51b6bbe4c8.pdf,False,,,0,[],[],[],[],,unresolved,,,,refetch_pmc_oai_jats:12446419,no_active_pdf,,
10.11588/heidok.00038014,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_11588_heidok_00038014.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.11588_heidok.00038014__35494c849b.pdf,False,,,0,[],[],[],"[""identity_unverified""]",,,,,,,no_active_pdf,,
10.11606/issn.1806-6976.smad.2022.183132,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_11606_issn_1806_6976_smad_2022_183132.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.11606_issn.1806-6976.smad.2022.183132__b2743ce8e2.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",ambiguous_non_pmc_conflict,,,,,,no_active_pdf,,
10.1177/2045125314559539,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1177_2045125314559539.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1177_2045125314559539__4dffdbcc23.pdf,False,,,0,[],[],[],"[""target_text_with_conflicting_doi""]",,,,,,,no_active_pdf,,
10.1177/2045125316675578,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1177_2045125316675578.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1177_2045125316675578__4406281193.pdf,False,,,0,[],[],[],"[""target_text_with_conflicting_doi""]",,,,,,,no_active_pdf,,
10.1186/1477-7517-1-3,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1186_1477_7517_1_3.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1186_1477_7517_1_3.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1186_1477-7517-1-3__9cedaf4ff7.pdf,False,,,0,[],[],[],[],,unresolved,,Harm Reduction Journal,0.2059,refetch_europepmc_jats:419978,no_active_pdf,,
10.1186/s13054-016-1208-6,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1186_s13054_016_1208_6.json,docling,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1186_s13054-016-1208-6__478e87082e.pdf,False,,,0,[],[],[],"[""main_article_points_to_correction""]",,valid_exact,,,,keep_current_artifact,no_active_pdf,,
10.1186/s42358-024-00393-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1186_s42358_024_00393_9.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1186_s42358-024-00393-9__aef67069e2.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1002/14651858.cd010585.pub2,Is combination pharmacotherapy effective for management of fibromyalgia in adults? -A Cochrane Review summary with commentary,0.3529,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1192/bjo.2021.697,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_bjo_2021_697.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_bjo_2021_697.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_bjo.2021.697__78f2d70f1d.pdf,False,,,0,[],[],[],[],,container,10.1192/bjo.2021.696,Mental disorder and PTSD in Syria during wartime: a nationwide crisis,0.2408,refetch_europepmc_jats:8771424,no_active_pdf,,
10.1192/bjo.2021.79,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_bjo_2021_79.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_bjo_2021_79.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1192_bjo.2021.79__e17d5e23c7.pdf,False,,,0,[],[],[],[],,unresolved,10.1192/bjo.2021.78,How can automated linguistic analysis help to discern functional cognitive disorder from healthy controls and mild cognitive impairment?,0.1938,refetch_europepmc_jats:8772038,no_active_pdf,,
10.1192/bjo.2024.173,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_bjo_2024_173.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_bjo_2024_173.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_bjo.2024.173__952a87f067.pdf,False,,,0,[],[],[],[],,unresolved,10.1192/bjo.2024.171,Admissions to the National Forensic Mental Health Service Anteceding and Succeeding Its Relocation: A Dundrum Forensic Redevelopment Evaluation Study (D-FOREST),0.3026,refetch_europepmc_jats:11738687,no_active_pdf,,
10.1192/bjo.2025.10211,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_bjo_2025_10211.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_bjo_2025_10211.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_bjo.2025.10211__3087d0f10f.pdf,False,,,0,[],[],[],[],,container,10.1192/bjo.2025.10210,How Do Individuals With Bipolar Disorder Experience Ecological Momentary Assessment and Mood Monitoring? A Systematic Review and Qualitative Meta-Synthesis,0.1732,refetch_europepmc_jats:12241959,no_active_pdf,,
10.1192/bjo.2025.10798,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_bjo_2025_10798.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_bjo_2025_10798.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_bjo.2025.10798__30447240f1.pdf,False,,,0,[],[],[],[],,unresolved,10.1192/bjo.2025.10797,Celecoxib as an Adjunctive Therapy in Patients With Bipolar Mania and Its Correlation With Interleukin 6: An Open Label Case Control Study,0.3148,refetch_europepmc_jats:12260763,no_active_pdf,,
10.1192/j.eurpsy.2021.1112,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2021_1112.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2021_1112.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2021.1112__da3e8ae0ca.pdf,False,,,0,[],[],[],[],,unresolved,10.1192/j.eurpsy.2021.1110,Functional connectivity between brain regions underlying executive control and language in schizophrenia patients with history of auditory verbal hallucinations,0.2534,refetch_europepmc_jats:9475753,no_active_pdf,,
10.1192/j.eurpsy.2021.1114,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2021_1114.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2021_1114.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1192_j.eurpsy.2021.1114__ddd1dc1f00.pdf,False,,,0,[],[],[],[],,container,10.1192/j.eurpsy.2021.1113,Comorbidity and therapeutic response of body dysmorphic disorder (BDD) in autism spectrum disorder (ASD),0.4021,refetch_europepmc_jats:9476072,no_active_pdf,,
10.1192/j.eurpsy.2021.1209,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2021_1209.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2021_1209.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2021.1209__3376509eee.pdf,False,,,0,[],[],[],[],,unresolved,10.1192/j.eurpsy.2021.1207,Tokophobia or post-traumatic stress disorder ? about a tunisian case,0.2353,refetch_europepmc_jats:9475922,no_active_pdf,,
10.1192/j.eurpsy.2021.1278,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2021_1278.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2021_1278.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2021.1278__fa963a19a1.pdf,False,,,0,[],[],[],[],,unresolved,10.1192/j.eurpsy.2021.1276,"Clinical features, effectiveness of therapy and quality of life of patients with type 2 diabetes and comorbid schizophrenia",0.2105,refetch_europepmc_jats:9475877,no_active_pdf,,
10.1192/j.eurpsy.2021.1290,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2021_1290.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1192_j.eurpsy.2021.1290__1b3151c982.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,10.1192/j.eurpsy.2021.1290,Psychedelics: A new era of treatment?,1.0,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2021.1536,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2021_1536.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2021_1536.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2021.1536__6428e9a3ab.pdf,False,,,0,[],[],[],[],,container,10.1192/j.eurpsy.2021.1534,Co-use of tobacco and cannabis: Complicated partnerships,0.3214,refetch_europepmc_jats:9480123,no_active_pdf,,
10.1192/j.eurpsy.2021.1836,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2021_1836.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2021_1836.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2021.1836__3960bb8c97.pdf,False,,,0,[],[],[],[],,container,10.1192/j.eurpsy.2021.1835,"Lifetime depression and age-related changes in body composition, cardiovascular measures, grip strength and lung function",0.1762,refetch_europepmc_jats:9480034,no_active_pdf,,
10.1192/j.eurpsy.2021.2043,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2021_2043.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2021.2043__80e564a2c9.pdf,False,,,0,[],[],[],"[""target_text_with_conflicting_doi"", ""unsegmented_proceedings_container""]",proceedings_container,valid_known_alias,10.1192/j.eurpsy.2021.2042,Ayahuasca potential benefits,1.0,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2021.2054,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2021_2054.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2021_2054.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1192_j.eurpsy.2021.2054__f56f43d5c3.pdf,False,,,0,[],[],[],[],,container,10.1192/j.eurpsy.2021.2053,Clozapine in severe psychotic disorders: Balancing safety with efficacy,0.4921,refetch_europepmc_jats:9470409,no_active_pdf,,
10.1192/j.eurpsy.2021.2062,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2021_2062.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2021_2062.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2021.2062__b50138d161.pdf,False,,,0,[],[],[],[],,unresolved,10.1192/j.eurpsy.2021.2061,The sublingual use of atropine in the treatment of clozapine-induced sialorrhea,0.3741,refetch_europepmc_jats:9480193,no_active_pdf,,
