doi,repair_groups,current_state,current_canonical_path,current_backend,current_identity_status,backup_artifact_path,old_artifact_backend,old_artifact_pdf_local_path,old_artifact_pdf_path_exists,old_artifact_pdf_basename_matches_active,active_pdf_path,active_pdf_sha256,active_pdf_bytes,canonical_reference_dois,candidate_references,cross_doi_candidate_references,quarantine_reasons,quarantine_classification,inventory_identity_class,inventory_artifact_header_doi,inventory_artifact_header_title,inventory_title_similarity,correct_acquisition_method,action,same_hash_quarantined_pdf_paths
10.1007/7854_2025_612,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_7854_2025_612.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/s41598-024-65391-9,Cognitive functioning associated with acute and subacute effects of classic psychedelics and MDMA - a systematic review and meta-analysis,0.4068,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/7854_2026_613,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_7854_2026_613.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3389/fpsyt.2023.1229113,Mentalizing in the context of Mentzos’ dilemma–on the use of implicit work in the treatment of non-affective psychosis,0.2366,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/978-981-19-7376-5_21,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_978_981_19_7376_5_21.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_978-981-19-7376-5_21__9fd8069593.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_978-981-19-7376-5_21__9fd8069593.pdf,de9e0f392fc779e2b1af94039d827f8c9c9d2fac04870553a99f23833e538778,2164047,[],"[{""row_index"": 3937, ""doi"": ""10.1007/978-981-19-7376-5/21"", ""pdf_download_status"": """", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1007_978_981_19_7376_5_21.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}, {""row_index"": 3938, ""doi"": ""10.1007/978-981-19-7376-5_21"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]","[""10.1007/978-981-19-7376-5/21""]","[""identity_unverified""]",,wrong_cited_reference_pmcid,,Beyond Monoamines-Novel Targets for Treatment-Resistant Depression: A Comprehensive Review,0.4649,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,manual_review_cross_doi_candidate_reference,[]
10.1007/978-981-95-6872-7_23,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_978_981_95_6872_7_23.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_978-981-95-6872-7_23__65d894c572.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_978-981-95-6872-7_23__65d894c572.pdf,848a1b89c3ee9dd3babcd5f5164e23e6af4628ea47f440777527776485958019,3417947,[],"[{""row_index"": 3952, ""doi"": ""10.1007/978-981-95-6872-7/23"", ""pdf_download_status"": """", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1007_978_981_95_6872_7_23.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}, {""row_index"": 3954, ""doi"": ""10.1007/978-981-95-6872-7_23"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]","[""10.1007/978-981-95-6872-7/23""]","[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.2174/1570159x17666191001142934,An Overview of the Heterogeneity of Major Depressive Disorder: Current Knowledge and Future Prospective,0.3515,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,manual_review_cross_doi_candidate_reference,"[""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_pdfs/10.1007_s40263-024-01099-8__8e01e84a2c.pdf""]"
10.1007/978-981-95-6872-7_25,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_978_981_95_6872_7_25.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1001/jamanetworkopen.2024.49026,Psilocybin Therapy for Clinicians With Symptoms of Depression From Frontline Care During the COVID-19 Pandemic,0.3659,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/978-981-95-6872-7_5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_978_981_95_6872_7_5.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""target_text_with_conflicting_doi""]",,wrong_cited_reference_pmcid,10.1192/j.eurpsy.2022.2353,Rethinking treatment-resistant depression to quasi-tenacious depression,0.7069,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/978-981-97-4402-2_3,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_978_981_97_4402_2_3.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/j.brainresbull.2016.04.016,"Neuropharmacology of N,N-Dimethyltryptamine",0.209,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/bf03016530,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_bf03016530.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_bf03016530__717f5b7c78.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_bf03016530__717f5b7c78.pdf,4c47d075923d61cfeff2ab6a432f2bfefe3841ec24db7f6444a16915ef292911,160849,[],"[{""row_index"": 4173, ""doi"": ""10.1007/bf03016530"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_unverified""]",,,,,,,quarantine_candidate_clear_candidate_references,[]
10.1007/s00115-021-01225-7,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00115_021_01225_7.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/nature10130,NMDA Receptor Blockade at Rest Triggers Rapid Behavioural Antidepressant Responses,0.3333,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00115-021-01260-4,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00115_021_01260_4.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/s41380-021-01093-2,Pharmacological and behavioral divergence of ketamine enantiomers: implications for abuse liability,0.3505,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00115-023-01466-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00115_023_01466_8.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""main_article_points_to_correction""]",,wrong_cited_reference_pmcid,10.25646/7683,Corrigendum: Migraine and tension-type headache in Germany. Prevalence and disease severity from the BURDEN 2020 Burden of Disease Study,0.2694,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00115-024-01647-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00115_024_01647_z.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/j.neuron.2020.06.002,The Bidirectional Relationship of Depression and Inflammation: Double Trouble,0.2857,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00127-023-02448-6,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00127_023_02448_6.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_unverified""]",no_header_wrong_or_ancillary,wrong_cited_reference_pmcid,,Psychiatric Drug Development: Diagnosing a Crisis,0.1333,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00204-025-04208-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00204_025_04208_8.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1155/2014/878935,Dopamine Cytotoxicity Involves Both Oxidative and Nonoxidative Pathways in SH-SY5Y Cells: Potential Role of Alpha-Synuclein Overexpression and Proteasomal Inhibition in the Etiopathogenesis of Parkinson's Disease,0.069,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00204-025-04255-1,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1007_s00204_025_04255_1.json,pmc_oai_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1007_s00204_025_04255_1.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s00204-025-04255-1__0ad2900d3d.pdf,True,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s00204-025-04255-1__0ad2900d3d.pdf,dde77fc46c671f70fbc5b49b5fc454595fbbd0829e43ebe3dd5622cb006705f2,507014,[],"[{""row_index"": 4391, ""doi"": ""10.1007/s00204-025-04255-1"", ""pdf_download_status"": ""skipped"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1007_s00204_025_04255_1.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],[],,stale_pmcid_now_correct,10.1093/nar/gky318,ProTox-II: a webserver for the prediction of toxicity of chemicals,0.1602,refetch_pmc_oai_jats:13309470,quarantine_candidate_clear_candidate_references,[]
10.1007/s00204-026-04365-4,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00204_026_04365_4.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1007/s00213-024-06526-8,"Pharmaco-toxicological effects of the novel tryptamine hallucinogen 5-MeO-MiPT on motor, sensorimotor, physiological, and cardiorespiratory parameters in mice—from a human poisoning case to the preclinical evidence",0.0678,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00210-025-04019-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00210_025_04019_9.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1186/s12954-021-00566-5,The impact of Taiwan’s implementation of a nationwide harm reduction program in 2006 on the use of various illicit drugs: trend analysis of first-time offenders from 2001 to 2017,0.2543,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00210-025-04152-5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00210_025_04152_5.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1007/7854_2016_6,Role of the kynurenine metabolism pathway in inflammation-induced depression – Preclinical approaches,0.2732,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00210-025-04945-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00210_025_04945_8.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s00210-025-04945-8__15720c1ffe.pdf,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/j.ebiom.2018.10.021,"Surgery, neuroinflammation and cognitive impairment",0.2589,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00210-026-05108-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00210_026_05108_z.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1176/appi.ajp.2011.11020215,Nonsuicidal Self-Injury as a Predictor of Suicidal Behavior in Depressed Adolescents,0.0615,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00213-019-05279-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_019_05279_z.json,pmc_oai_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1177/0269881115609019,Validation of the revised Mystical Experience Questionnaire in experimental sessions with psilocybin,0.3882,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00213-020-05490-3,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_020_05490_3.json,europepmc_fulltext_xml,,False,,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.14814/phy2.12741,Ketamine decreases inflammatory and immune pathways after transient hypoxia in late gestation fetal cerebral cortex,0.2979,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,
10.1007/s00213-020-05692-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_020_05692_9.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s00213-020-05692-9__227a05bc0d.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s00213-020-05692-9__227a05bc0d.pdf,b20faa62b671ff6001ada330ca68d37cafe83357dee32e26e3b31449dd75a30e,341148,[],"[{""row_index"": 4941, ""doi"": ""10.1007/s00213-020-05692-9"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1136/bmjopen-2017-016025,Does psychedelic drug use reduce risk of suicidality? Evidence from a longitudinal community-based cohort of marginalised women in a Canadian setting,0.2415,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,quarantine_candidate_clear_candidate_references,[]
