SEARCH_TARGET_DOI,SEARCH_TARGET_TITLE,NEEDS_ARTIFACT,CURRENT_STATE,WHY_IN_QUEUE,ACTION_CATEGORY,PRIOR_BAD_ARTIFACT_DOI_DO_NOT_SEARCH,PRIOR_BAD_ARTIFACT_TITLE_DO_NOT_SEARCH,OLD_ARTIFACT_PROBLEM,EXACT_PDF_URLS_TO_TRY_FIRST,OTHER_CANDIDATE_URLS_REQUIRING_VALIDATION,PMCID_IF_ANY,PMC_LANDING_IF_ANY,DOI_LANDING,PRIOR_QUARANTINED_ARTIFACT_PATH,PRIOR_QUARANTINED_PDF_PATH,PRIORITY_TIER,KG_FINDING_COUNT,RELEVANCE_FLAGS,ACCEPTANCE_RULE
10.1007/s11064-025-04562-0,"Hesperidin Attenuates Chronic Stress-Induced Depression via 5-HT2A-Linked Modulation of Neurochemical, Oxidative, and Inflammatory Pathways: Experimental and In Silico Evidence",True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.3390/ijms20092283,The Role of Chemokines in the Pathophysiology of Major Depressive Disorder,identity_mismatch,,,,,https://doi.org/10.1007/s11064-025-04562-0,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11064_025_04562_0.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s11910-025-01446-2,Psychedelics and Headache Disorders: an Update,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1186/s10194-023-01660-8,Current treatment options for cluster headache: limitations and the unmet need for better and specific treatments—a consensus article,identity_mismatch,,,,,https://doi.org/10.1007/s11910-025-01446-2,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11910_025_01446_2.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s11912-023-01373-w,Recent Progress in Mind–Body Therapies in Cancer Care,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1177/1534735418762496,Cancer and Complementary Therapies: Current Trends in Survivors' Interest and Use,identity_mismatch,,,,,https://doi.org/10.1007/s11912-023-01373-w,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11912_023_01373_w.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s11916-023-01161-y,"New Daily Persistent Headache (NDPH): Unraveling the Complexities of Diagnosis, Pathophysiology, and Treatment",True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.4103/0972-2327.100011,New daily persistent headache,identity_mismatch,,,,,https://doi.org/10.1007/s11916-023-01161-y,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_023_01161_y.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s11916-024-01321-8,Exploring the Potential of Psychedelics in the Treatment of Headache Disorders: Clinical Considerations and Exploratory Insights,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1037/pha0000084,Clinical Applications of Hallucinogens: A Review,identity_mismatch,,,,,https://doi.org/10.1007/s11916-024-01321-8,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_024_01321_8.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s11916-024-01353-0,Pain and Perception: Exploring Psychedelics as Novel Therapeutic Agents in Chronic Pain Management,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1155/2019/1389296,The Role of Descending Pain Modulation in Chronic Primary Pain: Potential Application of Drugs Targeting Serotonergic System,identity_mismatch,,,,,https://doi.org/10.1007/s11916-024-01353-0,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_024_01353_0.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s11916-025-01360-9,Ketamine Infusion for Complex Regional Pain Syndrome Treatment: A Narrative Review,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.3389/fimmu.2021.786511,Senso-Immunologic Prospects for Complex Regional Pain Syndrome Treatment,identity_mismatch,,,,,https://doi.org/10.1007/s11916-025-01360-9,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11916_025_01360_9.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s11920-023-01432-w,"Ketamine Use in Child and Adolescent Psychiatry: Emerging Data in Treatment-Resistant Depression, Insights from Adults, and Future Directions",True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.15585/mmwr.su7103a5,"Disruptions to School and Home Life Among High School Students During the COVID-19 Pandemic — Adolescent Behaviors and Experiences Survey, United States, January–June 2021",identity_mismatch,,,,,https://doi.org/10.1007/s11920-023-01432-w,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s11920_023_01432_w.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s12031-022-02077-9,"Lipopolysaccharide Exacerbates Ketamine-Induced Psychotic-Like Behavior, Oxidative Stress, and Neuroinflammation in Mice: Ameliorative Effect of Diosmin",True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1016/j.sjbs.2021.04.030,Protective effect of diosmin against doxorubicin-induced nephrotoxicity,identity_mismatch,,,,,https://doi.org/10.1007/s12031-022-02077-9,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12031_022_02077_9.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s12033-023-00994-7,Unveiling the Psychedelic Journey: An Appraisal of Psilocybin as a Profound Antidepressant Therapy,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1177/2398212818799269,The neuroscience of depressive disorders: A brief review of the past and some considerations about the future,identity_mismatch,,,,,https://doi.org/10.1007/s12033-023-00994-7,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12033_023_00994_7.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s12035-021-02718-x,Combination of electroconvulsive stimulation with ketamine or escitalopram protects the brain against inflammation and oxidative stress induced by maternal deprivation and is critical for associated behaviors in male and female rats,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1016/j.neuron.2020.06.002,The Bidirectional Relationship of Depression and Inflammation: Double Trouble,identity_mismatch,,,,,https://doi.org/10.1007/s12035-021-02718-x,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_021_02718_x.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s12035-023-03669-1,Ketamine Improves the Glymphatic Pathway by Reducing the Pyroptosis of Hippocampal Astrocytes in the Chronic Unpredictable Mild Stress Model,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.3389/fpsyt.2021.718539,Treatment-Specific Hippocampal Subfield Volume Changes With Antidepressant Medication or Cognitive-Behavior Therapy in Treatment-Naive Depression,identity_mismatch,,,,,https://doi.org/10.1007/s12035-023-03669-1,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_023_03669_1.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s12035-025-05114-x,Neuroprotective Role of Ketamine in Reducing Neuroinflammation and Enhancing Neuroplasticity Against a Cortisol-Induced In Vitro Stress Model,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1001/jamapsychiatry.2014.2502,Mortality in Mental Disorders and Global Disease Burden Implications,identity_mismatch,,,,,https://doi.org/10.1007/s12035-025-05114-x,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12035_025_05114_x.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s12272-024-01491-4,The novel psychoactive substance 25E-NBOMe induces reward-related behaviors via dopamine D1 receptor signaling in male rodents,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1038/nn.2153,Cell-type specific regulation of DARPP-32 phosphorylation by psychostimulant and antipsychotic drugs,identity_mismatch,,,,,https://doi.org/10.1007/s12272-024-01491-4,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s12272_024_01491_4.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40261-022-01169-z,"A Systematic Review of Neurocognitive Effects of Subanesthetic Doses of Intravenous Ketamine in Major Depressive Disorder, Post-Traumatic Stress Disorder, and Healthy Population",True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1176/appi.ajp.2013.13030392,Antidepressant Efficacy of Ketamine in Treatment-Resistant Major Depression: A Two-Site Randomized Controlled Trial,identity_mismatch,,,,,https://doi.org/10.1007/s40261-022-01169-z,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40261_022_01169_z.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40262-020-00953-4,Population Pharmacokinetics of Esketamine Nasal Spray and its Metabolite Noresketamine in Healthy Subjects and Patients with Treatment-Resistant Depression,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1001/jamapsychiatry.2014.2502,Mortality in Mental Disorders and Global Disease Burden Implications,identity_mismatch,,,,,https://doi.org/10.1007/s40262-020-00953-4,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40262_020_00953_4.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40263-021-00846-5,Prevention and Management of Common Adverse Effects of Ketamine and Esketamine in Patients with Mood Disorders,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1017/s0033291716000064,"Single-dose infusion ketamine and non-ketamine N -methyl-D-aspartate receptor antagonists for unipolar and bipolar depression: a meta-analysis of efficacy, safety and time trajectories",identity_mismatch,,,,,https://doi.org/10.1007/s40263-021-00846-5,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_021_00846_5.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40263-022-00929-x,Pharmacological Management of Nightmares Associated with Posttraumatic Stress Disorder,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1016/j.cpr.2012.06.002,"A Meta-analysis of Imagery Rehearsal for Post-trauma Nightmares: Effects on Nightmare Frequency, Sleep Quality, and Posttraumatic Stress",identity_mismatch,,,,,https://doi.org/10.1007/s40263-022-00929-x,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_022_00929_x.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40263-023-01008-5,Lysergic Acid Diethylamide (LSD) for the Treatment of Anxiety Disorders: Preclinical and Clinical Evidence,True,quarantined_no_active_artifact,"Acquire the main requested record and reject supplements, checklists, manuals, review forms, or unrelated documents.",manual_replace_wrong_or_ancillary_document,,Epidemiology of anxiety disorders: from surveys to nosology and back,identity_unverified | no_header_wrong_or_ancillary,,,,,https://doi.org/10.1007/s40263-023-01008-5,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_023_01008_5.json,,P2_retained_candidate,0,,"Acquire the main requested record and reject supplements, checklists, manuals, review forms, or unrelated documents. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40263-024-01099-8,The Use of Ketamine for the Treatment of Anhedonia in Depression,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.2174/1570159x17666191001142934,An Overview of the Heterogeneity of Major Depressive Disorder: Current Knowledge and Future Prospective,identity_mismatch,,,,,https://doi.org/10.1007/s40263-024-01099-8,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_024_01099_8.json,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_pdfs/10.1007_s40263-024-01099-8__8e01e84a2c.pdf,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40263-024-01123-x,Research Progress on NMDA Receptor Enhancement Drugs for the Treatment of Depressive Disorder,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1146/annurev-clinpsy-050718-095557,"Estrogen, Stress, and Depression: Cognitive and Biological Interactions",identity_mismatch,,,,,https://doi.org/10.1007/s40263-024-01123-x,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_024_01123_x.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40263-025-01199-z,Psychedelics for Alcohol Use Disorder: A Narrative Review with Candidate Mechanisms of Action,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.15585/mmwr.mm7308a1,"Deaths from Excessive Alcohol Use — United States, 2016–2021",identity_mismatch,,,,,https://doi.org/10.1007/s40263-025-01199-z,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_025_01199_z.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40263-025-01256-7,Safety and Efficacy of Monoamine Oxidase Inhibitors in Patients Who Use Psychoactive Substances: Potential Drug Interactions and Substance Use Disorder Treatment Data,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1001/archgenpsychiatry.2010.11,"A Placebo-Controlled Trial of Phenelzine, Cognitive Behavioral Group Therapy and their Combination for Social Anxiety Disorder",identity_mismatch,,,,,https://doi.org/10.1007/s40263-025-01256-7,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_025_01256_7.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40263-026-01296-7,Clinical Predictors of Antidepressant Effects of Ketamine and Esketamine in Treatment-Resistant Unipolar and Bipolar Depression: A Systematic Review,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1038/s41392-024-01738-y,"Major depressive disorder: hypothesis, mechanism, prevention and treatment",identity_mismatch,,,,,https://doi.org/10.1007/s40263-026-01296-7,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40263_026_01296_7.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40264-025-01530-z,Opinion Mining of Erowid’s Experience Reports on LSD and Psilocybin-Containing Mushrooms,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1177/2045125320967197,New psychoactive substances: a review and updates,identity_mismatch,,,,,https://doi.org/10.1007/s40264-025-01530-z,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40264_025_01530_z.json,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_pdfs/10.1007_s40264-025-01530-z__42cdd4dc7d.pdf,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40265-023-01872-x,New Pharmacologic Approaches to the Treatment of Bipolar Depression,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.1111/bdi.12609,Canadian Network for Mood and Anxiety Treatments (CANMAT) and International Society for Bipolar Disorders (ISBD) 2018 guidelines for the management of patients with bipolar disorder,identity_mismatch,,,,,https://doi.org/10.1007/s40265-023-01872-x,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40265_023_01872_x.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
10.1007/s40265-023-01983-5,A Neuroanatomic and Pathophysiologic Framework for Novel Pharmacological Approaches to the Treatment of Post-traumatic Stress Disorder,True,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,manual_identity_mismatch,10.3389/fpsyt.2014.00037,Posttraumatic Stress Disorder: A Theoretical Model of the Hyperarousal Subtype,identity_mismatch,,,,,https://doi.org/10.1007/s40265-023-01983-5,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s40265_023_01983_5.json,,P2_retained_candidate,0,,"Acquire a replacement because the quarantined artifact belongs to a different document. Require an exact requested DOI in document metadata/front matter and a normalized front-title match or title similarity >=0.90. Reject supplements, appendices, checklists, manuals, neighboring items, and whole containers unless the exact item is sliced. After import/conversion, accept only when the source-identity audit returns identity_verified=true; a curated registry relationship may substitute for exact DOI only when its recorded DOI and front-title gate both pass."
