# discovered queue (mechanistic) generated at 2026-05-17T06:13:07.171744+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1038/nature06612,LSD,mGluR2 (GRM2),Identification of a serotonin/glutamate receptor complex implicated in psychosis.,2008,González-Maeso J; Ang RL; Yuen T; Chan P; Weisstaub NV; López-Giménez JF; Zhou M; Okawa Y; Callado LF; Milligan G
10.1016/j.pbb.2007.09.006,LSD,5-HT2C,Marked decrease of LSD-induced stimulus control in serotonin transporter knockout mice.,2008,Krall CM; Richards JB; Rabin RA; Winter JC
10.1007/s00213-008-1129-4,Psilocybin,NMDA receptor,Mismatch negativity generation in the human 5HT2A agonist and NMDA antagonist model of psychosis.,2008,Heekeren K; Daumann J; Neukirch A; Stock C; Kawohl W; Norra C; Waberski TD; Gouzoulis-Mayfrank E
10.1038/sj.npp.1301406,LSD,SERT (SLC6A4),Molecular genetics of the platelet serotonin system in first-degree relatives of patients with autism.,2008,Cross S; Kim SJ; Weiss LA; Delahanty RJ; Sutcliffe JS; Leventhal BL; Cook EH Jr; Veenstra-Vanderweele J
10.1007/s00213-008-1237-1,DMT,5-HT2A,Pharmacological modulation of the neural basis underlying inhibition of return (IOR) in the human 5-HT2A agonist and NMDA antagonist model of psychosis.,2008,Daumann J; Heekeren K; Neukirch A; Thiel CM; Möller-Hartmann W; Gouzoulis-Mayfrank E
10.1021/jm061238m,DMT,kappa opioid receptor (OPRK1),"Bifunctional [2',6'-dimethyl-L-tyrosine1]endomorphin-2 analogues substituted at position 3 with alkylated phenylalanine derivatives yield potent mixed mu-agonist/delta-antagonist and dual mu-agonist/delta-agonist opioid ligands.",2007,Li T; Shiotani K; Miyazaki A; Tsuda Y; Ambo A; Sasaki Y; Jinsmaa Y; Marczak E; Bryant SD; Lazarus LH
10.1523/JNEUROSCI.3110-06.2007,DMT,5-HT6,Biochemical and behavioral evidence for antidepressant-like effects of 5-HT6 receptor stimulation.,2007,Svenningsson P; Tzavara ET; Qi H; Carruthers R; Witkin JM; Nomikos GG; Greengard P
10.1016/j.neuro.2006.08.004,DMT,NMDA receptor,Effects of monomethyltin and dimethyltin compounds on heterologously expressed neuronal ion channels (Xenopus oocytes) and synaptic transmission (hippocampal slices).,2007,Krüger K; Höing T; Bensch W; Diepgrond V; Ahnefeld M; Madeja M; Binding N; Musshoff U
10.1124/jpet.106.117507,Mescaline,5-HT2A,Functional selectivity of hallucinogenic phenethylamine and phenylisopropylamine derivatives at human 5-hydroxytryptamine (5-HT)2A and 5-HT2C receptors.,2007,Moya PR; Berg KA; Gutiérrez-Hernandez MA; Sáez-Briones P; Reyes-Parada M; Cassels BK; Clarke WP
10.1038/sj.npp.1301324,Psilocybin,5-HT2A,The effects of the preferential 5-HT2A agonist psilocybin on prepulse inhibition of startle in healthy human volunteers depend on interstimulus interval.,2007,Vollenweider FX; Csomor PA; Knappe B; Geyer MA; Quednow BB
10.1021/jm060656o,LSD,5-HT2A,1-Aminomethylbenzocycloalkanes: conformationally restricted hallucinogenic phenethylamine analogues as functionally selective 5-HT2A receptor agonists.,2006,McLean TH; Parrish JC; Braden MR; Marona-Lewicka D; Gallardo-Godoy A; Nichols DE
10.1016/j.neuropharm.2005.10.002,DMT,5-HT6,"BGC20-761, a novel tryptamine analog, enhances memory consolidation and reverses scopolamine-induced memory deficit in social and visuospatial memory tasks through a 5-HT6 receptor-mediated mechanism.",2006,Mitchell ES; Hoplight BJ; Lear SP; Neumaier JF
10.1021/jm060272y,LSD,5-HT2A,"C-(4,5,6-trimethoxyindan-1-yl)methanamine: a mescaline analogue designed using a homology model of the 5-HT2A receptor.",2006,McLean TH; Chambers JJ; Parrish JC; Braden MR; Marona-Lewicka D; Kurrasch-Orbaugh D; Nichols DE
10.1007/s00213-005-0245-7,LSD,5-HT2A,Effect of serotonin depletion on 5-HT2A-mediated learning in the rabbit: evidence for constitutive activity of the 5-HT2A receptor in vivo.,2006,Romano AG; Quinn JL; Liu R; Dave KD; Schwab D; Alexander G; Aloyo VJ; Harvey JA
10.1016/j.pbb.2005.12.015,LSD,5-HT2A,"Hallucinogen-like actions of 5-methoxy-N,N-diisopropyltryptamine in mice and rats.",2006,Fantegrossi WE; Harrington AW; Kiessel CL; Eckler JR; Rabin RA; Winter JC; Coop A; Rice KC; Woods JH
10.1016/j.drugalcdep.2006.04.001,LSD,kappa opioid receptor (OPRK1),Pattern of use and subjective effects of Salvia divinorum among recreational users.,2006,González D; Riba J; Bouso JC; Gómez-Jarabo G; Barbanoj MJ
10.1007/s00210-006-0093-y,LSD,5-HT7,Reanalysis of constitutively active rat and human 5-HT7(a) receptors in HEK-293F cells demonstrates lack of silent properties for reported neutral antagonists.,2006,Romero G; Pujol M; Pauwels PJ
10.1038/sj.npp.1300760,LSD,NMDA receptor,Reinstatement of morphine-conditioned reward is blocked by memantine.,2006,Popik P; Wrobel M; Bisaga A
10.1016/j.neuropharm.2006.04.019,LSD,5-HT2A,"SB-699551-A (3-cyclopentyl-N-[2-(dimethylamino)ethyl]-N-[(4'-{[(2-phenylethyl)amino]methyl}-4-biphenylyl)methyl]propanamide dihydrochloride), a novel 5-ht5A receptor-selective antagonist, enhances 5-HT neuronal function: Evidence for an autoreceptor role for the 5-ht5A receptor in guinea pig brain.",2006,Thomas DR; Soffin EM; Roberts C; Kew JN; de la Flor RM; Dawson LA; Fry VA; Coggon SA; Faedo S; Hayes PD
10.1016/j.bmcl.2005.06.067,LSD,5-HT6,"2-Alkyl-3-(1,2,3,6-tetrahydropyridin-4-yl)-1H-indoles as novel 5-HT6 receptor agonists.",2005,Mattsson C; Sonesson C; Sandahl A; Greiner HE; Gassen M; Plaschke J; Leibrock J; Böttcher H
10.1038/sj.npp.1300711,LSD,5-HT2C,Behavioral tolerance to lysergic acid diethylamide is associated with reduced serotonin-2A receptor signaling in rat cortex.,2005,Gresch PJ; Smith RL; Barrett RJ; Sanders-Bush E
10.1089/adt.2005.3.649,LSD,5-HT2A,Development of homogeneous high-affinity agonist binding assays for 5-HT2 receptor subtypes.,2005,Song J; Hanniford D; Doucette C; Graham E; Poole MF; Ting A; Sherf B; Harrington J; Brunden K; Stricker-Krongrad A
10.1038/sj.mp.4001682,LSD,NMDA receptor,"Dopamine receptor contribution to the action of PCP, LSD and ketamine psychotomimetics.",2005,Seeman P; Ko F; Tallerico T
10.1007/s00213-005-0009-4,LSD,5-HT2C,"Hallucinogen-like actions of 2,5-dimethoxy-4-(n)-propylthiophenethylamine (2C-T-7) in mice and rats.",2005,Fantegrossi WE; Harrington AW; Eckler JR; Arshad S; Rabin RA; Winter JC; Coop A; Rice KC; Woods JH
10.1038/sj.npp.1300621,Psilocybin,5-HT1A,Modulating the rate and rhythmicity of perceptual rivalry alternations with the mixed 5-HT2A and 5-HT1A agonist psilocybin.,2005,Carter OL; Pettigrew JD; Hasler F; Wallis GM; Liu GB; Hell D; Vollenweider FX
10.1016/j.pbb.2005.03.022,LSD,5-HT2C,Serotonergic/glutamatergic interactions: potentiation of phencyclidine-induced stimulus control by citalopram.,2005,Winter JC; Eckler JR; Rice KC; Rabin RA
10.1007/s00213-004-2057-6,LSD,5-HT6,Stable expression of constitutively activated mutant h5HT6 and h5HT7 serotonin receptors: inverse agonist activity of antipsychotic drugs.,2005,Purohit A; Smith C; Herrick-Davis K; Teitler M
10.1016/j.ejphar.2005.05.015,DMT,5-HT2C,Suppressive effects of isorhynchophylline on 5-HT2A receptor function in the brain: behavioural and electrophysiological studies.,2005,Matsumoto K; Morishige R; Murakami Y; Tohda M; Takayama H; Sakakibara I; Watanabe H
10.1007/s00213-005-0068-6,LSD,5-HT1A,The 5-HT1A receptor and the stimulus effects of LSD in the rat.,2005,Reissig CJ; Eckler JR; Rabin RA; Winter JC
10.1111/j.1399-3011.2005.00252.x,DMT,kappa opioid receptor (OPRK1),"Type and location of fluorescent probes incorporated into the potent mu-opioid peptide [Dmt]DALDA affect potency, receptor selectivity and intrinsic efficacy.",2005,Schiller PW; Berezowska I; Weltrowska G; Chen H; Lemieux C; Chung NN
10.1162/089892905774597191,Psilocybin,5-HT1A,"Using psilocybin to investigate the relationship between attention, working memory, and the serotonin 1A and 2A receptors.",2005,Carter OL; Burr DC; Pettigrew JD; Wallis GM; Hasler F; Vollenweider FX
10.1016/j.molbrainres.2005.04.009,LSD,5-HT5A,Valerian extract and valerenic acid are partial agonists of the 5-HT5a receptor in vitro.,2005,Dietz BM; Mahady GB; Pauli GF; Farnsworth NR
10.1016/j.ejphar.2004.04.027,LSD,5-HT5A,Cloning and pharmacological characterisation of the guinea pig 5-ht5A receptor.,2004,Thomas DR; Larminie CG; Lyons HR; Fosberry A; Hill MJ; Hayes PD
10.1038/sj.npp.1300505,LSD,5-HT2A,Decreased serotonin 5-HT2A receptor-stimulated phosphoinositide signaling in fibroblasts from melancholic depressed patients.,2004,Akin D; Manier DH; Sanders-Bush E; Shelton RC
10.1002/cne.20105,LSD,SERT (SLC6A4),Differential development of 5-HT receptor and the serotonin transporter binding in the human infant medulla.,2004,Paterson DS; Belliveau RA; Trachtenberg F; Kinney HC
10.1016/S0306-4530(03)00120-3,LSD,SERT (SLC6A4),Influence of menstrual cycle on platelet serotonin uptake site and serotonin2A receptor binding.,2004,Wihlbäck AC; Sundström Poromaa I; Bixo M; Allard P; Mjörndal T; Spigset O
10.1080/00365510310003409,LSD,5-HT2A,Platelet serotonin 5-HT2A receptor binding in patients with carcinoid tumor.,2004,Spigset O; Kristoffersson A; Mjörndal T
10.1016/j.autneu.2003.10.004,LSD,5-HT1A,The development of the medullary serotonergic system in the piglet.,2004,Niblock MM; Kinney HC; Luce CJ; Belliveau RA; Filiano JJ
10.1124/jpet.103.054775,DMT,kappa opioid receptor (OPRK1),"Comparison of [Dmt1]DALDA and DAMGO in binding and G protein activation at mu, delta, and kappa opioid receptors.",2003,Zhao GM; Qian X; Schiller PW; Szeto HH
10.1016/s0091-3057(03)00082-0,LSD,5-HT6,Effect of the 5-HT6 receptor antagonists Ro04-6790 and Ro65-7199 on latent inhibition and prepulse inhibition in the rat: comparison to clozapine.,2003,Leng A; Ouagazzal A; Feldon J; Higgins GA
10.1016/s0006-8993(03)02631-3,LSD,5-HT2A,Effects of autoshaping procedures on 3H-8-OH-DPAT-labeled 5-HT1a binding and 125I-LSD-labeled 5-HT2a binding in rat brain.,2003,Tomie A; Di Poce J; Aguado A; Janes A; Benjamin D; Pohorecky L
10.1124/jpet.102.048561,DMT,kappa opioid receptor (OPRK1),Endogenous opioid peptides contribute to antinociceptive potency of intrathecal [Dmt1]DALDA.,2003,Szeto HH; Soong Y; Wu D; Qian X; Zhao GM
10.1152/physiolgenomics.00125.2003,LSD,NMDA receptor,Evaluation of common gene expression patterns in the rat nervous system.,2003,Kaiser S; Nisenbaum LK
10.1124/jpet.103.049528,5-MeO-DMT,5-HT2A,Evaluation of the ocular hypotensive response of serotonin 5-HT1A and 5-HT2 receptor ligands in conscious ocular hypertensive cynomolgus monkeys.,2003,May JA; McLaughlin MA; Sharif NA; Hellberg MR; Dean TR
10.1021/np0205102,LSD,5-HT7,Inhibition of [3H]-LSD binding to 5-HT7 receptors by flavonoids from Scutellaria lateriflora.,2003,Gafner S; Bergeron C; Batcha LL; Reich J; Arnason JT; Burdette JE; Pezzuto JM; Angerhofer CK
10.1016/s0960-894x(03)00612-7,DMT,5-HT6,N1-benzenesulfonylgramine and N1-benzenesulfonylskatole: novel 5-HT6 receptor ligand templates.,2003,Pullagurla MR; Dukat M; Setola V; Roth B; Glennon RA
10.1167/iovs.02-1292,LSD,5-HT7,Pharmacological characterization of a serotonin receptor (5-HT7) stimulating cAMP production in human corneal epithelial cells.,2003,Crider JY; Williams GW; Drace CD; Katoli P; Senchyna M; Sharif NA
10.1101/lm.60803,LSD,5-HT2A,Role of the serotonin 5-HT(2A) receptor in learning.,2003,Harvey JA
10.1046/j.1471-4159.2003.01967.x,LSD,5-HT7,"SER-7b, a constitutively active Galphas coupled 5-HT7-like receptor expressed in the Caenorhabditis elegans M4 pharyngeal motorneuron.",2003,Hobson RJ; Geng J; Gray AD; Komuniecki RW
10.1016/S0165-6147(03)00027-0,LSD,kappa opioid receptor (OPRK1),"Salvinorin A: the ""magic mint"" hallucinogen finds a molecular target in the kappa opioid receptor.",2003,Sheffler DJ; Roth BL
10.1007/s00213-003-1530-y,LSD,5-HT2A,Serotonin receptors in platelets of bipolar and schizoaffective patients: effect of lithium treatment.,2003,Pandey GN; Pandey SC; Ren X; Dwivedi Y; Janicak PG
10.1021/jm030064v,LSD,5-HT2A,Synthesis and pharmacological characterization of a series of geometrically constrained 5-HT(2A/2C) receptor ligands.,2003,Chambers JJ; Parrish JC; Jensen NH; Kurrasch-Orbaugh DM; Marona-Lewicka D; Nichols DE
10.1016/s0987-7053(03)00028-5,LSD,NMDA receptor,[Effects of a subanaesthetic dose of ketamine on emotional and behavioral state in healthy subjects].,2003,Micallef J; Tardieu S; Gentile S; Fakra E; Jouve E; Sambuc R; Blin O
10.1016/s0091-3057(01)00720-1,DMT,5-HT2A,5-HT2A receptor-stimulated phosphoinositide hydrolysis in the stimulus effects of hallucinogens.,2002,Rabin RA; Regina M; Doat M; Winter JC
10.1124/mol.62.3.578,LSD,5-HT2C,Differential activation of Gq/11 and Gi(3) proteins at 5-hydroxytryptamine(2C) receptors revealed by antibody capture assays: influence of receptor reserve and relationship to agonist-directed trafficking.,2002,Cussac D; Newman-Tancredi A; Duqueyroix D; Pasteau V; Millan MJ
10.1046/j.0022-3042.2001.00703.x,LSD,5-HT1A,Functional characterization of a novel serotonin receptor (5-HTap2) expressed in the CNS of Aplysia californica.,2002,Barbas D; Zappulla JP; Angers S; Bouvier M; Castellucci VF; DesGroseillers L
10.1021/jm020153s,LSD,5-HT2C,"Lysergamides of isomeric 2,4-dimethylazetidines map the binding orientation of the diethylamide moiety in the potent hallucinogenic agent N,N-diethyllysergamide (LSD).",2002,Nichols DE; Frescas S; Marona-Lewicka D; Kurrasch-Orbaugh DM
10.1016/s0091-3057(01)00742-0,LSD,5-HT6,"Pharmacological profile of SB-357134: a potent, selective, brain penetrant, and orally active 5-HT(6) receptor antagonist.",2002,Stean TO; Hirst WD; Thomas DR; Price GW; Rogers D; Riley G; Bromidge SM; Serafinowska HT; Smith DR; Bartlett S
10.1016/s0968-0896(02)00209-2,LSD,5-HT2A,Substituted hexahydrobenzodipyrans as 5-HT2A/2C receptor probes.,2002,Whiteside MS; Kurrasch-Orbaugh D; Marona-Lewicka D; Nichols DE; Monte A
10.1016/s0006-8993(01)02221-1,LSD,5-HT1A,5-HT1A and 5-HT2 receptors differentially regulate the excitability of 5-HT-containing neurones of the guinea pig dorsal raphe nucleus in vitro.,2001,Craven RM; Grahame-Smith DG; Newberry NR
10.1016/s0028-3908(01)00056-9,LSD,5-HT6,A role for 5-ht6 receptors in retention of spatial learning in the Morris water maze.,2001,Woolley ML; Bentley JC; Sleight AJ; Marsden CA; Fone KC
10.1016/s0361-9230(01)00646-3,Psilocybin,NMDA receptor,A systems model of altered consciousness: integrating natural and drug-induced psychoses.,2001,Vollenweider FX; Geyer MA
10.1038/sj.bjp.0704017,LSD,NMDA receptor,Allosteric modulation of [3H]-CGP39653 binding through the glycine site of the NMDA receptor: further studies in rat and human brain.,2001,Mugnaini M; Meoni P; Bunnemann B; Corsi M; Bowery NG
10.1124/mol.60.6.1181,LSD,TAAR1,"Amphetamine, 3,4-methylenedioxymethamphetamine, lysergic acid diethylamide, and metabolites of the catecholamine neurotransmitters are agonists of a rat trace amine receptor.",2001,Bunzow JR; Sonders MS; Arttamangkul S; Harrison LM; Zhang G; Quigley DI; Darland T; Suchland KL; Pasumamula S; Kennedy JL
10.1016/s0306-4530(01)00010-5,LSD,5-HT2A,Binding of [3H]paroxetine to serotonin uptake sites and of [3H]lysergic acid diethylamide to 5-HT2A receptors in platelets from women with premenstrual dysphoric disorder during gonadotropin releasing hormone treatment.,2001,Bixo M; Allard P; Bäckström T; Mjörndal T; Nyberg S; Spigset O; Sundström-Poromaa I
10.1016/s0165-1781(01)00314-6,LSD,NET (SLC6A2),Effects of long-term lithium treatment on monoaminergic functions in major depression.,2001,El Khoury A; Johnson L; Aberg-Wistedt A; Stain-Malmgren R
10.1016/s0029-7844(01)01461-2,LSD,SERT (SLC6A4),Influence of postmenopausal hormone replacement therapy on platelet serotonin uptake site and serotonin 2A receptor binding.,2001,Wihlbäck AC; Sundström-Poromaa I; Allard P; Mjörndal T; Spigset O; Bäckström T
10.1021/jm010943m,Mescaline,5-HT6,N-Arylsulfonylindole derivatives as serotonin 5-HT(6) receptor ligands.,2001,Russell MG; Baker RJ; Barden L; Beer MS; Bristow L; Broughton HB; Knowles M; McAllister G; Patel S; Castro JL
10.1016/S0893-133X(00)00223-2,LSD,5-HT2C,RNA editing of the human serotonin 5-HT2C receptor. alterations in suicide and implications for serotonergic pharmacotherapy.,2001,Niswender CM; Herrick-Davis K; Dilley GE; Meltzer HY; Overholser JC; Stockmeier CA; Emeson RB; Sanders-Bush E
10.1038/sj.bjp.0704255,LSD,5-HT2C,RNA-editing of the 5-HT(2C) receptor alters agonist-receptor-effector coupling specificity.,2001,Berg KA; Cropper JD; Niswender CM; Sanders-Bush E; Emeson RB; Clarke WP
10.1021/jm990550b,5-MeO-DMT,5-HT6,2-Substituted tryptamines: agents with selectivity for 5-HT(6) serotonin receptors.,2000,Glennon RA; Lee M; Rangisetty JB; Dukat M; Roth BL; Savage JE; McBride A; Rauser L; Hufeisen S; Lee DK
10.1080/02791072.2000.10400456,LSD,5-HT2C,Bufotenine: toward an understanding of possible psychoactive mechanisms.,2000,McBride MC
10.1038/sj.bjp.0703457,LSD,5-HT6,"Characterization of SB-271046: a potent, selective and orally active 5-HT(6) receptor antagonist.",2000,Routledge C; Bromidge SM; Moss SF; Price GW; Hirst W; Newman H; Riley G; Gager T; Stean T; Upton N
10.1038/sj.bjp.0703458,LSD,5-HT6,"Characterization of [(125)I]-SB-258585 binding to human recombinant and native 5-HT(6) receptors in rat, pig and human brain tissue.",2000,Hirst WD; Minton JA; Bromidge SM; Moss SF; Latter AJ; Riley G; Routledge C; Middlemiss DN; Price GW
10.1021/jm000339w,LSD,5-HT2A,Effect of ring fluorination on the pharmacology of hallucinogenic tryptamines.,2000,Blair JB; Kurrasch-Orbaugh D; Marona-Lewicka D; Cumbay MG; Watts VJ; Barker EL; Nichols DE
10.1016/s0006-3223(99)00323-6,LSD,NMDA receptor,Fluoxetine prevents PCP- and MK801-induced HSP70 expression in injured limbic cortical neurons of rats.,2000,Tomitaka M; Tomitaka S; Rajdev S; Sharp FR
10.1016/s0960-894x(00)00453-4,DMT,5-HT6,N1-(Benzenesulfonyl)tryptamines as novel 5-HT6 antagonists.,2000,Tsai Y; Dukat M; Slassi A; MacLean N; Demchyshyn L; Savage JE; Roth BL; Hufesein S; Lee M; Glennon RA
10.1016/s0165-0173(99)00046-6,LSD,NMDA receptor,Serotonin model of schizophrenia: emerging role of glutamate mechanisms.,2000,Aghajanian GK; Marek GJ
10.1016/s0091-3057(99)00178-1,DMT,5-HT1A,"The paradox of 5-methoxy-N,N-dimethyltryptamine: an indoleamine hallucinogen that induces stimulus control via 5-HT1A receptors.",2000,Winter JC; Filipink RA; Timineri D; Helsley SE; Rabin RA
10.1016/S0893-133X(98)00108-0,Psilocybin,5-HT2A,5-HT modulation of dopamine release in basal ganglia in psilocybin-induced psychosis in man--a PET study with [11C]raclopride.,1999,Vollenweider FX; Vontobel P; Hell D; Leenders KL
10.1016/S0893-133X(99)00005-6,LSD,5-HT2C,Agonist-directed signaling of serotonin 5-HT2C receptors: differences between serotonin and lysergic acid diethylamide (LSD).,1999,Backstrom JR; Chang MS; Chu H; Niswender CM; Sanders-Bush E
10.1053/cp.1999.v66.103402001,LSD,SERT (SLC6A4),Decreased platelet serotonin transporter sites and increased platelet inositol triphosphate levels in patients with unipolar depression: effects of clomipramine and fluoxetine.,1999,Alvarez JC; Gluck N; Arnulf I; Quintin P; Leboyer M; Pecquery R; Launay JM; Perez-Diaz F; Spreux-Varoquaux O
10.1016/s0924-977x(99)00020-6,LSD,5-HT1A,Effect of sustained administration of the 5-HT1A receptor agonist flesinoxan on rat 5-HT neurotransmission.,1999,Haddjeri N; Ortemann C; de Montigny C; Blier P
10.1016/s0924-977x(99)00012-7,LSD,5-HT2A,Enhanced platelet serotonin 5-HT2A receptor binding in anorexia nervosa and bulimia nervosa.,1999,Spigset O; Andersen T; Hägg S; Mjöndal T
10.1038/sj.bjp.0702751,LSD,5-HT2A,"Functional characterization of agonists at recombinant human 5-HT2A, 5-HT2B and 5-HT2C receptors in CHO-K1 cells.",1999,Porter RH; Benwell KR; Lamb H; Malcolm CS; Allen NH; Revell DF; Adams DR; Sheardown MJ
10.1021/jm990325u,LSD,5-HT2A,Further studies on oxygenated tryptamines with LSD-like activity incorporating a chiral pyrrolidine moiety into the side chain.,1999,Gerasimov M; Marona-Lewicka D; Kurrasch-Orbaugh DM; Qandil AM; Nichols DE
10.1016/s0896-6273(00)80712-6,LSD,5-HT5A,Increased exploratory activity and altered response to LSD in mice lacking the 5-HT(5A) receptor.,1999,Grailhe R; Waeber C; Dulawa SC; Hornung JP; Zhuang X; Brunner D; Geyer MA; Hen R
10.1046/j.1460-9568.1999.00726.x,LSD,5-HT1A,LSD and DOB: interaction with 5-HT2A receptors to inhibit NMDA receptor-mediated transmission in the rat prefrontal cortex.,1999,Arvanov VL; Liang X; Russo A; Wang RY
10.1023/a:1021048308232,LSD,5-HT6,Regulation of glial Na+/K+-ATPase by serotonin: identification of participating receptors.,1999,Peña-Rangel MT; Mercado R; Hernández-Rodríguez J
10.1016/S0893-133X(98)00135-3,LSD,5-HT2A,Serotonin and hallucinogens.,1999,Aghajanian GK; Marek GJ
10.1021/jm980692q,LSD,5-HT2B,"Thieno[3,2-b]- and thieno[2,3-b]pyrrole bioisosteric analogues of the hallucinogen and serotonin agonist N,N-dimethyltryptamine.",1999,Blair JB; Marona-Lewicka D; Kanthasamy A; Lucaites VL; Nelson DL; Nichols DE
10.1038/sj.bjp.0702293,LSD,5-HT2C,[3H]-Mesulergine labels 5-HT7 sites in rat brain and guinea-pig ileum but not rat jejunum.,1999,Hemedah M; Coupar IM; Mitchelson FJ
10.1007/pl00005243,DMT,5-HT1A,"Actions of alpha2 adrenoceptor ligands at alpha2A and 5-HT1A receptors: the antagonist, atipamezole, and the agonist, dexmedetomidine, are highly selective for alpha2A adrenoceptors.",1998,Newman-Tancredi A; Nicolas JP; Audinot V; Gavaudan S; Verrièle L; Touzard M; Chaput C; Richard N; Millan MJ
10.1016/s0091-3057(98)00110-5,DMT,5-HT2C,"Agonist properties of N,N-dimethyltryptamine at serotonin 5-HT2A and 5-HT2C receptors.",1998,Smith RL; Canton H; Barrett RJ; Sanders-Bush E
10.1016/s0024-3205(98)00092-7,LSD,5-HT6,Central distribution and function of 5-HT6 receptor subtype in the rat brain.,1998,Yoshioka M; Matsumoto M; Togashi H; Mori K; Saito H
10.1038/sj.bjp.0701851,LSD,5-HT6,Characterization of Ro 04-6790 and Ro 63-0563: potent and selective antagonists at human and rat 5-HT6 receptors.,1998,Sleight AJ; Boess FG; Bös M; Levet-Trafit B; Riemer C; Bourson A
10.1523/JNEUROSCI.18-15-05586.1998,LSD,5-HT7,Cloning and functional expression of an Aplysia 5-HT receptor negatively coupled to adenylate cyclase.,1998,Angers A; Storozhuk MV; Duchaîne T; Castellucci VF; DesGroseillers L
10.1046/j.1471-4159.1998.71062294.x,LSD,5-HT1B,Differential membrane targeting and pharmacological characterization of chimeras of rat serotonin 5-HT1A and 5-HT1B receptors expressed in epithelial LLC-PK1 cells.,1998,Darmon M; Langlois X; Suffisseau L; Fattaccini CM; Hamon M
10.1046/j.1471-4159.1998.71052169.x,LSD,5-HT6,Identification of residues in transmembrane regions III and VI that contribute to the ligand binding site of the serotonin 5-HT6 receptor.,1998,Boess FG; Monsma FJ Jr; Sleight AJ
10.1111/j.1749-6632.1998.tb10180.x,LSD,5-HT2C,Pleiotropic behavior of 5-HT2A and 5-HT2C receptor agonists.,1998,Berg KA; Maayani S; Goldfarb J; Clarke WP
10.1097/00001756-199812010-00024,Psilocybin,5-HT2A,Psilocybin induces schizophrenia-like psychosis in humans via a serotonin-2 agonist action.,1998,Vollenweider FX; Vollenweider-Scherpenhuyzen MF; Bäbler A; Vogel H; Hell D
10.1111/j.1749-6632.1998.tb10177.x,LSD,5-HT1B,Putative 5-ht5 receptors: localization in the mouse CNS and lack of effect in the inhibition of dural protein extravasation.,1998,Waeber C; Grailhe R; Yu XJ; Hen R; Moskowitz MA
10.1021/jm980076u,LSD,5-HT2A,Substituted naphthofurans as hallucinogenic phenethylamine-ergoline hybrid molecules with unexpected muscarinic antagonist activity.,1998,Monte AP; Marona-Lewicka D; Lewis MM; Mailman RB; Wainscott DB; Nelson DL; Nichols DE
10.1124/mol.54.3.577,LSD,5-HT6,The 5-hydroxytryptamine6 receptor-selective radioligand [3H]Ro 63-0563 labels 5-hydroxytryptamine receptor binding sites in rat and porcine striatum.,1998,Boess FG; Riemer C; Bös M; Bentley J; Bourson A; Sleight AJ
10.1016/s0014-2999(98)00744-4,LSD,5-HT5A,The human 5-ht5A receptor couples to Gi/Go proteins and inhibits adenylate cyclase in HEK 293 cells.,1998,Francken BJ; Jurzak M; Vanhauwe JF; Luyten WH; Leysen JE
10.1021/jm970219x,LSD,5-HT2A,Dihydrobenzofuran analogues of hallucinogens. 4. Mescaline derivatives.,1997,Monte AP; Waldman SR; Marona-Lewicka D; Wainscott DB; Nelson DL; Sanders-Bush E; Nichols DE
10.1016/s0028-3908(97)00019-1,LSD,5-HT6,Functional and radioligand binding characterization of rat 5-HT6 receptors stably expressed in HEK293 cells.,1997,Boess FG; Monsma FJ Jr; Carolo C; Meyer V; Rudler A; Zwingelstein C; Sleight AJ
10.1124/mol.52.3.515,LSD,5-HT6,Interaction of tryptamine and ergoline compounds with threonine 196 in the ligand binding site of the 5-hydroxytryptamine6 receptor.,1997,Boess FG; Monsma FJ Jr; Meyer V; Zwingelstein C; Sleight AJ
10.1016/S0893-133X(96)00249-7,LSD,5-HT2A,Serotonin 5-HT2A receptor binding in platelets from healthy subjects as studied by [3H]-lysergic acid diethylamide ([3H]-LSD): intra- and interindividual variability.,1997,Spigset O; Mjörndal T
10.1016/s0091-3057(96)00314-0,5-MeO-DMT,5-HT2A,"Suppressive effect of mitragynine on the 5-methoxy-N,N-dimethyltryptamine-induced head-twitch response in mice.",1997,Matsumoto K; Mizowaki M; Takayama H; Sakai S; Aimi N; Watanabe H
10.1016/s0028-3908(96)00161-x,Mescaline,NMDA receptor,"The pharmacology of the novel and selective sigma ligand, PD 144418.",1997,Akunne HC; Whetzel SZ; Wiley JN; Corbin AE; Ninteman FW; Tecle H; Pei Y; Pugsley TA; Heffner TG
10.1016/0014-2999(95)00711-3,LSD,5-HT2C,Activities of novel aryloxyalkylimidazolines on rat 5-HT2A and 5-HT2C receptors.,1996,Siegel BW; Freedman J; Vaal MJ; Baron BM
10.1016/s0014-2999(96)00621-8,5-MeO-DMT,5-HT1A,Assessment of relative efficacies of 5-HT1A receptor ligands by means of in vivo animal models.,1996,Sánchez C; Arnt J; Moltzen E
10.1046/j.1471-4159.1996.67062521.x,LSD,5-HT2A,Characterisation of human 5-hydroxytryptamine2A and 5-hydroxytryptamine2C receptors expressed in the human neuroblastoma cell line SH-SY5Y: comparative stimulation by hallucinogenic drugs.,1996,Newton RA; Phipps SL; Flanigan TP; Newberry NR; Carey JE; Kumar C; McDonald B; Chen C; Elliott JM
