# new DOI queue (disorder) generated at 2026-05-15T06:39:48.827578+00:00
# doi,compound,disorder,optional_study_title,optional_study_year,optional_authors
10.4038/jdrra.v3i2.87,,,Psychedelic-Assisted Therapy (Pat): A New Frontier in Mental Health Treatment,2025,M. H. M. Wickramasekara; G. D. M. C. Gonapaladeniya
10.1093/obo/9780197768723-0019,,,Psychedelics,2025,Erika Dyck
10.1101/2025.04.04.25324315,,,Psychedelics as pharmacotherapeutics for substance use disorders: a scoping review on clinical trials and perspectives on underlying neurobiology,2025,Lucas M Wittenkeller; Gary A. Gudelsky; John T. Winhusen; Davide Amato
10.1080/09515089.2025.2532761,,,"Psychedelics beyond medicine: Treatment, enhancement, hype, consent, and the limits of medicalization",2025,Mina Caraccio; Katherine Cheung; Sebastian Porsdam Mann; Lori Bruce; Edward Jacobs; Daniel Villiger; Julian D. Sandbrink; Christopher Register; Ivar R. Hannikainen; Mette Leonard Høeg
10.1024/0939-5911/a000953,,,Psychedelics for the Treatment of Substance Use Disorders,2025,Johannes Klaus; Fritz Schneider; Rena Schaletzky; Daniel Sippel; Anil Batra
10.5772/intechopen.1014070,,,Psychedelics in Psychiatry: New Treatment Paradigms or Addictive Treatment Strategies? A Narrative Review,2025,Marco Otto Toscano; Serena Chiara Civardi; Federico Durbano
10.1080/02791072.2025.2570938,,,Questions and Concerns About MDMA-Assisted Therapy (MDMA-AT) in Veterans with PTSD Symptoms,2025,Mitch Earleywine; Caitlin Holley; Henry A. MacConnel; Stacey Farmer
10.1093/bulcsj/uoaf036,,,Rapid and modular synthesis of skeletally diverse natural product analogs by expansion of biosynthetic processes,2025,Hiroki Oguri
10.1016/j.glmedi.2025.100213,,,Reconsidering Ibogaine for the treatment of severe mental illness and substance use disorders,2025,R. Andrew Yockey
10.3390/psychoactives4020011,,,Regulatory Challenges of Integrating Psychedelics into Mental Health Sector,2025,Kerem Kemal Soylemez; Emma Marie de Boo; Joanne Lusher
10.1057/s41285-025-00220-1,,,Risk management in a global market of alternative addiction care: a case study of the ibogaine medical subculture,2025,Johan Söderberg; Jakob Lundgren
10.1371/journal.pone.0327778.s001,,,SLR search strategy.,2025,Filip Stanicic (17808254); Vladimir Zah (5151461); Dimitrije Grbic (17808257); Djurdja Vukicevic (9291181); Debra de Angelo (21728800)
10.1371/journal.pone.0333296.t001,,,Sample descriptives.,2025,Francisco González Espejito (22421436); Laura Esteban Rodríguez (16363059); Eduardo J. Pedrero Pérez (22421439); Jonathan Dickinson (22421442); Maja Kohek (12502396); Rafael Guimaraes dos Santos (22421445); Jaime Hallak (20057952); Miguel Ángel Alcázar-Córcoles (22421448); Breanna Lee Morgan (22421451); José Carlos Bouso (10680081)
10.36838/v7i10.138,,,Specific Genetic Factors in PTSD and Comorbidities,2025,Sophia Tang
10.1002/mhw.34292,,,Study finds encouraging results in psilocybin treatment for TRD patients,2025,Valerie A. Canady
10.1371/journal.pone.0327778.t001,,,Study selection criteria.,2025,Filip Stanicic (17808254); Vladimir Zah (5151461); Dimitrije Grbic (17808257); Djurdja Vukicevic (9291181); Debra de Angelo (21728800)
10.1002/brb3.70338,,,Sugar Addiction: Neural Mechanisms and Health Implications,2025,Di Qin; Jiayu Qi; Fuqiang Shi; Zhihua Guo; Hongwu Li
10.1016/j.psychres.2025.116381,,,Suicide of a patient shortly after psilocybin-assisted psychedelic therapy: A case report,2025,Felix Müller; Thomas Sauer; Corina Hänny; Markus Mühlhauser; Undine E. Lang
10.3390/ijms26157519,,,"Tabernanthalog, a Non-Hallucinogenic Psychedelic, Alleviates Cancer-Induced Cognitive Deficits via Serotonergic Pathways",2025,Masahide Arinaga; Jun Yamada; Shoichiro Maeda; A Okamura; Yuji Oshima; Liye Zhang; Yiying Han; Kyoko Iinuma; Shozo Jinno
10.1016/j.jad.2025.120335,,,Temporal dynamics in neuroimaging as correlates of therapeutic response to psilocybin in major depressive disorder: A systematic review and critical appraisal,2025,Sami George Sabbah; Sophie Li; Sabrina Wong; Gia Han Le; Sebastian Badulescu; Colin Hawco; Joshua D. Rosenblat; Roger S. McIntyre
10.31979/etd.zksr-4qgu,,,The Effects of Educational Materials on Knowledge and Attitudes Toward Psilocybin,2025,Lindsey Elise Wade
10.18192/jpp.v34i1.7349,,,The Power of Meaning,2025,Star Morrison
10.1515/9780776645049-005,,,The Power of Meaning,2025,Star Morrison
10.1080/20008066.2025.2458406,,,The impact of trauma and how to intervene: a narrative review of psychotraumatology over the past 15 years,2025,Miranda Olff; Irma M. Hein; Ananda B. Amstadter; Chérie Armour; Marianne Skogbrott Birkeland; Éric Bui; Marylène Cloître; Anke Ehlers; Julián D. Ford; Talya Greene
10.22544/rcps.v44i01.10,,,The role of modern neuroscience in the renaissance of psychedelic research,2025,Kathryn E. Evans; Crystian I Massengill; Jonnathan Singh Alvarado
10.1038/s41398-025-03416-1,,,The value of multimodal neuroimaging in the diagnosis and treatment of post-traumatic stress disorder: a narrative review,2025,Hanyi Zhang; Yining Hu; Yi‐Tao Yu; Zheng Zhou; Yueru Sun; Qi Chang; Lihua Yang; Hua Xie; Junran Zhang; Hongru Zhu
10.28931/riiad.2025.374,,,Therapeutic Potential of Herbalism for Opioid Use Disorder,2025,Matthew Halma; Christoph Hesse; Edgar Selem; Joseph Varón
10.11606/t.17.2025.tde-14072025-135706,,,Tolerabilidade e eficácia da ibogaína no tratamento do transtorno por uso de álcool: um estudo aberto e de escalonamento de doses,2025,Juliana Mendes Rocha
10.1002/wps.21363,,,Trauma under psychedelics: how psychoactive substances impact trauma processing,2025,Ophir Netzer; Noa Magal; Yonatan Stern; Tzuk Polinsky; Raz Gross; Roee Admon; Roy Salomon
10.31219/osf.io/ujtpf_v2,,,Unmasking bias and MDMA-assisted therapy,2025,Balázs Szigeti; Ellen Bradley; Joshua Woolley
10.1016/j.healthpol.2025.105392,,,"Unraveling the policies, legislations, and regulations of psychedelics in Australia, Canada, Netherlands, New Zealand, and India",2025,Ramesh Joga; Sravani Yerram; Jayasri Devi Patnam; Khushbhoo K Choudhary; Priya Varpe; Rajeev Singh Raghuvanshi; Saurabh Srivastava
10.1002/9781394347131.index,,,index,2025,
10.3390/psychoactives4030028,,,“Becoming Your Own Psychologist”: Novel Psychoactive Substances (NPSs) for Mood and Anxiety Disorder Self-Medication,2025,Tayler Holborn; Fabrizio Schifano; Emma Smith; Paolo Deluca
10.1177/28314425251370303,,,“To Have the Encounter with Our Own Finiteness in that Existential Way”: Descriptions of Existential Experience in Patients with Cancer and Major Depression Participating in Psilocybin-Assisted Group Therapy,2025,Elise C. Tarbi; Skye A. Miner; Kabir Nigam; Zachary Sager; Justin J. Sanders; Michael Ljuslin; Benjamin Guérin; Kimberly Roddy; James A. Tulsky; Manish Agrawal
10.3390/ph17121637,,,(-)-Syringaresinol Exerts an Antidepressant-like Activity in Mice by Noncompetitive Inhibition of the Serotonin Transporter,2024,Yingyao Wu; Cai Jianxin; Hanhe Liu; Chan Li; Qingfa Tang; Yuan‐Wei Zhang
10.1002/jppr.1921,,,"3,<scp>4‐methylenedioxymethamphetamine (MDMA)‐assisted</scp> psychotherapy: what the pharmacist needs to know",2024,Alexander T. Gallo; Paul B. Fitzgerald
10.1016/j.biopsych.2024.02.877,,,"378. Neural Circuit Delineation of (±)-3,4-methylenedioxymethamphetamine (MDMA)-evoked Sociability and Fear Memory Deficits",2024,Austen Casey; Daniel Ryskamp Rijsketic; Wesley Zhao; Alexander Palmer; Juliana Salgado; Pierre Llorach; Nicholas Wall; Matthew B. Pomrenze; Robert C. Malenka; Boris D. Heifets
10.9758/cpn.24.1180,,,A Case Report of Psilocybin-induced Psychosis in a Predisposed Patient,2024,S Morris
10.1016/j.apmr.2024.02.560,,,A Review of Psychedelic-Assisted Psychotherapy for Cancer Patients with Emotional Distress,2024,Isaac Tourgeman; A. Phillips; Brooks Peterson
10.2139/ssrn.4913736,,,"A Systematic and Meta-Analytic Review on Psilocybin and 3,4-Methylenedioxymethamphetamine in the Treatment of Mental Illnesses: Effects of Dosage, Psychotherapeutic Support, and Antidepressant Use on Treatment Efficacy",2024,Lena Oestreich; Hugh McGovern; Zohaib Nadeem; Sarah P. Coundouris; Stephen Parker
10.1177/02698811241309611,,,A reflection on paradigmatic tensions within the FDA advisory committee for MDMA-assisted therapy,2024,Leor Roseman
10.1101/2024.10.12.24315367,,,A survey investigating United States federal grant submissions proposing to investigate therapeutic applications of psychedelics,2024,Brian S. Barnett
10.22289/2446-922x.v10a2a36,,,AVANÇOS NO TRATAMENTO DE TRANSTORNOS MENTAIS: Uma análise bibliométrica global da pesquisa sobre psicodélicos clássicos,2024,Maria Helha Fernandes-Nascimento; Karine Viana-Ferreira; Eline Nicole Assad; André Brooking Negrão
10.1016/j.chroma.2024.465123,,,Addressing a major interference in the quantification of psilocin in mouse plasma: Development of a validated liquid chromatography tandem mass spectrometry method,2024,Amir Khajavinia; Déborah Michel; Udoka C. Ezeaka; Randy W. Purves; Robert B. Laprairie; Anas El‐Aneed
10.1097/ec9.0000000000000139,,,Advances in the management of posttraumatic stress disorder after critical illness: a narrative review,2024,Evanthia Asimakopoulou; Panagiotis Theodosis‐Nobelos; Charalampos Triantis
10.1186/s12888-023-05476-3,,,Aesthetic chills mitigate maladaptive cognition in depression,2024,Félix Schoeller; Abhinandan Jain; Vladimir Adrien; Pattie Maes; Nicco Reggente
10.1017/ipm.2024.49,,,Amid magic and menace: psychiatrists’ attitudes to psilocybin therapy,2024,Andrew Gribben; T. R. JUN. BURKE; Colm Harrington; Amanda Husein; Kevin S. Murnane; Peter S. Hendricks; Katy Tobin; Jo‐Hanna Ivers; Guillaume Thuery; Andrew Harkin
10.61373/pp024r.0025,,,An estimate of the number of people with clinical depression eligible for psilocybin-assisted therapy in the United States,2024,Syed F. Rab; Charles L. Raison; Elliot Marseille
10.1016/j.nsa.2024.104128,,,An open-label prospective 12-month follow-up of lysergic acid diethylamide-assisted therapy in patients with anxiety,2024,Friederike Holze; Peter Gasser; Felix Müller; Manuel Strebel; Matthias E. Liechti
10.5511/plantbiotechnology.24.0717a,,,"Analysis and characteristics of coronaridine, an alkaloid found in &lt;i&gt;Catharanthus roseus&lt;/i&gt;",2024,Hiroaki Kisaka; Sachise Karakawa; Tetsuya Miwa; Hiroto Hirano; Takashi Onuki; Mayu Iyo
10.17756/jap.2024-048,,,Announcement of The Elle Foundation’s 2025 Awards,2024,
10.1016/j.jddst.2023.105305,,,Assessing the utility of in silico tools in early drug development: The case of a pharmaceutically relevant formulation of the prodrug psilocybin,2024,L. Richter; Jozef Al-Gousous; Gabriel Lima Barros de Araújo; Neal M. Davies; Raimar Löbenberg
10.1111/dar.13973,,,Australian psychologists' attitudes towards psychedelic‐assisted therapy and training following a world‐first drug down‐scheduling,2024,Jordan J. Negrine; Cheneal Puljević; Jason Ferris; Paul Liknaitzky; Christopher M. Perlman; Timothy Piatkowski
10.1080/26395916.2024.2339227,,,"Ayahuasca ceremonies, relationality, and inner-outer transformations to sustainability. Evidence from Takiwasi Center in Peru",2024,David Manuel‐Navarrete; Serena DeLuca; Fabio Friso; Matteo Politi
10.57187/s.3895,,,Behavioural patterns and dangers: a mixed-methods exploration of simultaneous polysubstance use and intervention strategies among Swiss adolescents,2024,Nikolai Kiselev; Simon Amsler; Nikolaos Boumparis; Michelle Dey; Andreas Wenger; Domenic Schnoz; Alwin Bachmann; Michael P Schaub; Corina Salis Gross
10.5008/1809.7367.272,,,Benefícios da psicoterapia assistida por MDMA para pacientes diagnosticados com TEPT,2024,Gustavo Souza Fioroti; Natália Corassa Pinheiro; Fábio Nogueira Pereira
10.3390/diseases12090216,,,Beyond Pharmacology: A Narrative Review of Alternative Therapies for Anxiety Disorders,2024,Z Antoś; Klaudia Zackiewicz; Natalia Tomaszek; Stefan Modzelewski; Napoleon Waszkiewicz
10.1002/med.22042,,,Beyond dopamine: Novel strategies for schizophrenia treatment,2024,Paulina Dudzik; Klaudia Lustyk; Karolina Pytka
10.47836/mjmhs.20.3.16,,,Blood Poisoning of Cancer Patients Resulting from the Use of Paisali Containing Mixed Cannabis,2024,Sakchai Sriklang
10.1101/2024.12.20.629571,,,Characterizing psilocybin as an antidepressant for adolescence in male and female rats,2024,Rubén García‐Cabrerizo; Itziar Beruete-Fresnillo; M. Julia García‐Fuster
10.1016/j.annemergmed.2024.06.025,,,Clinical Effects of Psychedelic Substances Reported to United States Poison Centers: 2012 to 2022,2024,Mark Simon; Heather Olsen; Christopher Hoyte; Joshua C. Black; Kate M. Reynolds; Richard C. Dart; Andrew A. Monte
10.61838/kman.jarac.6.1.22,,,Comparing the Effectiveness of Mindfulness and Positive Psychology Training on Reappraisal and Suppression in Students with Generalized Anxiety Disorder Symptoms,2024,Zahra Nasiri Karbasdehi; Mohammadkazem Fakhri; Hosseinali Ghanadzadegan
10.1016/j.explore.2024.01.002,,,Comparing the effects of rosemary aromatherapy and music therapy on anxiety levels in patients undergoing general surgery: A randomized controlled clinical trial,2024,Mandana Sayadi Mank-halati; Mansour Rezaei; Mohammad Hussein Farzaei; Alireza Khatony
10.1016/j.neuropharm.2024.110280,,,Concurrent stress modulates the acute and post-acute effects of psilocybin in a sex-dependent manner,2024,Miguel Farinha‐Ferreira; Catarina Miranda‐Lourenço; Chloé Galipeau; Zsolt Lenkei; Ana M. Sebastião
10.25057/21452776.1627,,,"Craving: explanatory models, associated factors, and therapeutic approaches: A systematic review",2024,Olena Klimenko; Oscar Zamora-Contreras; Nubia Hernández-Flórez; Elizabet Ruiz Zuluaga
10.4467/20844077sr.22.015.19994,,,"Curanderismo as a Belief System in the 21’st Century: Susto and Espanto’s Perception by Curanderas in San Cristóbal de las Casas, Mexico. A Case Study",2024,Natalia Tołsty
10.1016/j.drugalcdep.2023.110268,,,Developing Core Consensus Measures for Assessment of Psilocybin Services,2024,P. Todd Korthuis; Kim Hoffman; Adrianne R. Wilson‐Poe; Jason B. Luoma; Alissa Bazinet; David Morgan; Sarann Bielavitz; Dennis McCarty; Christopher S. Stauffer
10.1159/000539714,,,Disembodiment and Affective Resonances in Esketamine Treatment of Depersonalized Depression Subtype: Two Case Studies,2024,Pietro Sarasso; Martina Billeci; Irene Ronga; Fabiola Raffone; Vassilis Martiadis; Gilberto Di Petta
10.3389/fpsyg.2024.1340335,,,Documenting and defining emergent phenomenology: theoretical foundations for an extensive research strategy,2024,Olivier Sandilands; Daniel M. Ingram
10.3389/fpsyt.2024.1494444,,,Editorial: Biological and non-pharmacological treatments of obsessive-compulsive disorder and related disorders,2024,Renato de Filippis; Samer El Hayek; Mohammadreza Shalbafan
10.3389/fphar.2024.1486719,,,Editorial: Pharmacological actions of drugs in the brain: exploring the intricacies and potential therapeutic applications,2024,Christina Dalla; Nouria Lakhdar‐Ghazal; Tanya Calvey; Giuseppe Di Giovanni
10.1016/j.neuroscience.2024.01.001,,,Effect of a single psilocybin treatment on Fos protein expression in male rat brain,2024,Douglas Funk; Joseph A. Araujo; Malik Slassi; James Lanthier; Jason Atkinson; Daniel Feng; Winnie Lau; Anh Lê; Guy A. Higgins
10.1016/j.psychres.2024.115765,,,Efficacy and safety of perioperative application of esketamine on postpartum depression: A meta-analysis of randomized controlled studies,2024,Yazhou Wen; Mingjie Mao; Xian Wang; Chenyang Xu; Xueduo Shi; Ping Li; Zijun Tian; Ming Jiang; Hongmei Yuan; Shanwu Feng
10.1016/j.pbb.2024.173773,,,Efficacy of ketamine versus esketamine in the treatment of perioperative depression: A review,2024,Wen Wen; Wenjing Zhao; Xing Xia; Xiangjun Duan; Liang Zhang; Lin Duomao; Qi Zeyou; Sheng Wang; Mingxin Gao; Changcheng Liu
10.1016/j.pnpbp.2024.111152,,,Efficacy of single and repeated ketamine administration for suicidal ideation in adults with psychiatric disorders: A meta-analysis,2024,Wanting Feng; Chengfeng Chen; Yexian Zeng; Bin Zhang
10.1073/pnas.2318586121,,,Evolution and diversification of carboxylesterase-like [4+2] cyclases in aspidosperma and iboga alkaloid biosynthesis,2024,Matthew D. DeMars; Sarah E. O’Connor
10.1016/j.jad.2024.10.058,,,Examining differences in the effects and contexts of naturalistic psilocybin use for White participants vs. Participants of Color: A longitudinal online survey study,2024,Grant Jones; Matthew X. Lowe; Sandeep M. Nayak; Nathan D. Sepeda; Hannes Kettner; Robin Carhart‐Harris; Heather Jackson; Albert Garcia‐Romeu
10.1097/wnf.0000000000000617,,,Exploring Psychedelics Pharmacology: A Scoping Review Charting the Course of Psilocybin Pharmacokinetics,2024,Ramiro Manzano-Núñez; Diego E. Gómez; Catalina Toledo-Mendoza; Marta Pérez-Otero; Iris L. Matilla; Claudia Prats; Elena María Pérez‐López; Helmuth Pardo; Patricia Diaz‐Pellicer; Rafael De La Torre-Fornell
10.3389/fnut.2024.1406366,,,Exploring diet-induced ketosis with exogenous ketone supplementation as a potential intervention in post-traumatic stress disorder: a feasibility study,2024,Maria G. P. Edwards; Tobias Furuholmen-Jenssen; Erik Ganesh Iyer Søegaard; Suraj Bahadur Thapa; Jens Rikardt Andersen
10.1016/j.ajp.2024.104242,,,Exploring the regulatory framework of psychedelics in the US &amp; Europe,2024,Hitesh Kumar Behera; Ramesh Joga; Sravani Yerram; Praveena Karnati; Tejaswini Mergu; Kajal Gandhi; M Sowndharya; Deepak Nathiya; Ravindra Pal Singh; Saurabh Srivastava
10.3389/fnbeh.2023.1282242,,,Exploring the role of inflammation in major depressive disorder: beyond the monoamine hypothesis,2024,Irene Pastis; Melody G. Santos; Akshita Paruchuri
10.1097/01.naj.0001081684.80872.ce,,,FDA Denies Approval of MDMA-Assisted Therapy for PTSD,2024,Karen Roush
10.1093/oxfordhb/9780197618431.002.0008,,,Figures,2024,
