line_no,doi,compound,entity,title,year,authors,existing_sources
213,10.1016/j.neuropharm.2023.109481,Ketamine,TrkB (NTRK2),Ketamine reduces electrophysiological network activity in cortical neuron cultures already at sub-micromolar concentrations - Impact on TrkB-ERK1/2 signaling.,2023,Ahtiainen A; Annala I; Rosenholm M; Kohtala S; Hyttinen J; Tanskanen JMA; Rantamäki T,candidate_paper_corpus | mechanistic:paper_library
214,10.7554/elife.86022,Ketamine,AMPA receptor,Ketamine's rapid antidepressant effects are mediated by Ca(2+)-permeable AMPA receptors.,2023,Zaytseva A; Bouckova E; Wiles MJ; Wustrau MH; Schmidt IG; Mendez-Vazquez H; Khatri L; Kim S,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
215,10.3390/ijms25010100,Ketamine,5-HT2A,Limbic System Response to Psilocybin and Ketamine Administration in Rats: A Neurochemical and Behavioral Study.,2023,Wojtas A; Bysiek A; Wawrzczak-Bargiela A; Maćkowiak M; Gołembiowska K,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
217,10.1007/s12031-022-02077-9,MDA,NMDA receptor,"Lipopolysaccharide Exacerbates Ketamine-Induced Psychotic-Like Behavior, Oxidative Stress, and Neuroinflammation in Mice: Ameliorative Effect of Diosmin.",2023,Eneni AO; Ben-Azu B; Ajayi AM; Aderibibge AO,mechanistic:paper_library
219,10.1101/2023.11.07.566121,Ketamine,SERT (SLC6A4),"Microdosing ketamine in Drosophila does not inhibit SERT like SSRIs, but causes behavioral changes mediated by glutamate and serotonin receptors.",2023,Dunham KE; Khaled KH; Weizman L; Venton BJ,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library | mechanistic:stubs
220,10.1016/j.phrs.2023.106837,Ketamine,5-HT2A,Molecular mechanisms of rapid-acting antidepressants: New perspectives for developing antidepressants.,2023,Chen T; Cheng L; Ma J; Yuan J; Pi C; Xiong L; Chen J; Liu H; Tang J; Zhong Y,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
221,10.1016/j.biopsych.2022.12.019,Ketamine,kappa opioid receptor (OPRK1),Mu Opioid Receptor Activation Mediates (S)-ketamine Reinforcement in Rats: Implications for Abuse Liability.,2023,Levinstein MR; Carlton ML; Di Ianni T; Ventriglia EN; Rizzo A; Gomez JL; Budinich RC; Shaham Y; Airan RD; Zarate CA Jr,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
222,10.1021/acschemneuro.3c00155,Ibogaine,SERT (SLC6A4),Multi-state Model-Based Identification of Cryptic Allosteric Sites on Human Serotonin Transporter.,2023,Tu G; Xu B; Luo D; Liu J; Liu Z; Chen G; Xue W,mechanistic:paper_library
223,10.1523/jneurosci.1316-22.2022,Ketamine,AMPA receptor,NMDA Receptor Activation-Dependent Antidepressant-Relevant Behavioral and Synaptic Actions of Ketamine.,2023,Zanos P; Brown KA; Georgiou P; Yuan P; Zarate CA Jr; Thompson SM; Gould TD,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
224,10.1016/j.cbi.2023.110440,Ketamine,NMDA receptor,NMDA receptor-mediated modulation on glutamine synthetase and glial glutamate transporter GLT-1 is involved in the antidepressant-like and neuroprotective effects of guanosine.,2023,Camargo A; Dalmagro AP; Altê GA; Zeni ALB; Tasca CI; Rodrigues ALS,mechanistic:paper_library
225,10.1038/s41380-023-02271-0,Ibogaine,5-HT2A,"Neuroimaging in psychedelic drug development: past, present, and future.",2023,Wall MB; Harding R; Zafar R; Rabiner EA; Nutt DJ; Erritzoe D,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
227,10.2967/jnumed.122.264391,MDMA,SERT (SLC6A4),"Neurovascular Uncoupling: Multimodal Imaging Delineates the Acute Effects of 3,4-Methylenedioxymethamphetamine.",2023,Ionescu TM; Amend M; Watabe T; Hatazawa J; Maurer A; Reischl G; Pichler BJ; Wehrl HF; Herfert K,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
229,10.3390/ijms24108881,MDA,NET (SLC6A2),"Novel 1,3,4-Thiadiazole Derivatives: Synthesis, Antiviral Bioassay and Regulation the Photosynthetic Pathway of Tobacco against TMV Infection.",2023,Zheng H; Wen F; Zhang C; Luo R; Wu Z,mechanistic:paper_library
230,10.1016/j.jhazmat.2022.130648,MDA,NET (SLC6A2),Overexpression of PvBiP2 improved biomass yield and cadmium tolerance in switchgrass (Panicum virgatum L.).,2023,Song G; Zhang J; Wang Y; Ji Y; Fang Z; Cai Q; Xu B,mechanistic:paper_library
231,10.1016/j.pbb.2023.173659,R-ketamine,5-HT2A,"Prophylactic effects of arketamine, but not hallucinogenic psychedelic DOI nor non-hallucinogenic psychedelic analog lisuride, in lipopolysaccharide-treated mice and mice exposed to chronic restrain stress.",2023,Liu G; Ma L; Qu Y; Wan X; Xu D; Zhao M; Murayama R; Hashimoto K,candidate_paper_corpus | mechanistic:paper_library
232,10.1038/s41593-023-01316-5,Ketamine,5-HT2A,Psychedelics promote plasticity by directly binding to BDNF receptor TrkB.,2023,Moliner R; Girych M; Brunello CA; Kovaleva V; Biojone C; Enkavi G; Antenucci L; Kot EF; Goncharuk SA; Kaurinkoski K,benchmark_manifest | candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library | mechanistic:stubs
233,10.1016/j.pbb.2022.173500,Ketamine,5-HT2A,"Rapid antidepressant-like effect of non-hallucinogenic psychedelic analog lisuride, but not hallucinogenic psychedelic DOI, in lipopolysaccharide-treated mice.",2023,Qu Y; Chang L; Ma L; Wan X; Hashimoto K,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
234,10.3389/fpsyt.2023.1135828,Ketamine,5-HT5A,Recommendations for selection and adaptation of rating scales for clinical studies of rapid-acting antidepressants.,2023,Yavorsky C; Ballard E; Opler M; Sedway J; Targum SD; Lenderking W,mechanistic:paper_library
235,10.1111/add.16168,Ketamine,SERT (SLC6A4),"Repurposing ketamine to treat cocaine use disorder: integration of artificial intelligence-based prediction, expert evaluation, clinical corroboration and mechanism of action analyses.",2023,Gao Z; Winhusen TJ; Gorenflo M; Ghitza UE; Davis PB; Kaelber DC; Xu R,candidate_paper_corpus | disorder:curated | disorder:paper_library
236,10.1016/j.neuropharm.2022.109308,Ketamine,AMPA receptor,Role of the AMPA receptor in antidepressant effects of ketamine and potential of AMPA receptor potentiators as a novel antidepressant.,2023,Suzuki A; Hara H; Kimura H,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
238,10.1016/j.cell.2023.04.010,Ibogaine,SERT (SLC6A4),Structure-based discovery of conformationally selective inhibitors of the serotonin transporter.,2023,Singh I; Seth A; Billesbølle CB; Braz J; Rodriguiz RM; Roy K; Bekele B; Craik V; Huang XP; Boytsov D,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
239,10.1038/s41586-023-06624-1,Ketamine,NMDA receptor,Sustained antidepressant effect of ketamine through NMDAR trapping in the LHb.,2023,Ma S; Chen M; Jiang Y; Xiang X; Wang S; Wu Z; Li S; Cui Y; Wang J; Zhu Y,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
241,10.1016/j.pharmthera.2023.108431,S-ketamine,NMDA receptor,The antidepressant actions of ketamine and its enantiomers.,2023,Johnston JN; Henter ID; Zarate CA Jr,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
244,10.1016/j.biopha.2023.114880,MDMA,SERT (SLC6A4),"Therapeutic effects of methimazole on 3,4-methylenedioxymethamphetamine-induced hyperthermia and serotonergic neurotoxicity.",2023,Li IH; Liu TT; Chen YC; Hsiao SH; Hung HY; Fann LY; Shih JH,candidate_paper_corpus | mechanistic:paper_library
245,10.1007/s11064-022-03728-4,MDA,DAT (SLC6A3),"Vitamin D (VD3) Intensifies the Effects of Exercise and Prevents Alterations of Behavior, Brain Oxidative Stress, and Neuroinflammation, in Hemiparkinsonian Rats.",2023,da Costa RO; Gadelha-Filho CVJ; de Aquino PEA; Lima LAR; de Lucena JD; Ribeiro WLC; Lima FAV; Neves KRT; de Barros Viana GS,mechanistic:paper_library
246,10.1254/fpj.22141,Ketamine,5-HT2A,[Contribution of serotonin 5-HT(2A) receptor to antidepressant effect of serotonergic psychedelics].,2023,Ibi D,candidate_paper_corpus | mechanistic:paper_library
247,10.1097/jcp.0000000000001663,Ketamine,kappa opioid receptor (OPRK1),κ-Opioid Receptor Plasma Levels Are Associated With Sex and Diagnosis of Major Depressive Disorder But Not Response to Ketamine.,2023,Quintanilla B; Medeiros GC; Greenstein D; Yuan P; Johnston JN; Park LT; Goes FS; Gould TD; Zarate CA Jr,candidate_paper_corpus | disorder:paper_library
249,10.1016/j.crtox.2022.100075,MDMA,SERT (SLC6A4),"A review on the mitochondrial toxicity of ""ecstasy"" (3,4-methylenedioxymethamphetamine, MDMA).",2022,Capela JP; Carvalho FD,candidate_paper_corpus | mechanistic:paper_library
250,10.1007/s00213-022-06065-0,Ayahuasca,Sigma-1 receptor (SIGMAR1),"Administration of N,N-dimethyltryptamine (DMT) in psychedelic therapeutics and research and the study of endogenous DMT.",2022,Barker SA,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
251,10.2174/1567202619999220209112609,Ketamine,mGluR2 (GRM2),Altered Expression and In Vivo Activity of mGlu5 Variant a Receptors in the Striatum of BTBR Mice: Novel Insights Into the Pathophysiology of Adult Idiopathic Forms of Autism Spectrum Disorders.,2022,Matrisciano F; Locci V; Dong E; Nicoletti F; Guidotti A; Grayson DR,candidate_paper_corpus | disorder:paper_library
256,10.3390/ph15020125,S-ketamine,AMPA receptor,Combined Administration of (R)-Ketamine and the mGlu2/3 Receptor Antagonist LY341495 Induces Rapid and Sustained Effects in the CUMS Model of Depression via a TrkB/BDNF-Dependent Mechanism.,2022,Rafało-Ulińska A; Brański P; Pałucha-Poniewiera A,mechanistic:paper_library
260,10.1038/s41586-022-04993-7,Ketamine,NMDA receptor,Dual action of ketamine confines addiction liability.,2022,Simmler LD; Li Y; Hadjas LC; Hiver A; van Zessen R; Lüscher C,candidate_paper_corpus | mechanistic:paper_library
263,10.3389/fpsyt.2022.863088,MDMA,SERT (SLC6A4),Entactogens: How the Name for a Novel Class of Psychoactive Agents Originated.,2022,Nichols DE,candidate_paper_corpus | mechanistic:paper_library
267,10.3389/fpls.2022.878932,MDA,NET (SLC6A2),Green Light Partial Replacement of Red and Blue Light Improved Drought Tolerance by Regulating Water Use Efficiency in Cucumber Seedlings.,2022,Ma Y; Hu L; Wu Y; Tang Z; Xiao X; Lyu J; Xie J; Yu J,mechanistic:paper_library
268,10.3389/fphar.2022.963066,MDA,NET (SLC6A2),Identification and characterization of a novel SNAT2 (SLC38A2) inhibitor reveals synergy with glucose transport inhibition in cancer cells.,2022,Gauthier-Coles G; Bröer A; McLeod MD; George AJ; Hannan RD; Bröer S,mechanistic:paper_library
270,10.1016/j.jns.2022.120152,S-ketamine,NMDA receptor,Ketamine as a therapeutic agent for depression and pain: mechanisms and evidence.,2022,Subramanian S; Haroutounian S; Palanca BJA; Lenze EJ,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
273,10.3390/biom12111618,Ayahuasca,TAAR1,"Molecular Pathways of the Therapeutic Effects of Ayahuasca, a Botanical Psychedelic and Potential Rapid-Acting Antidepressant.",2022,Rossi GN; Guerra LTL; Baker GB; Dursun SM; Saiz JCB; Hallak JEC; Dos Santos RG,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
275,10.1016/j.expneurol.2021.113888,MDMA,SERT (SLC6A4),Neurological and cognitive alterations induced by MDMA in humans.,2022,Montgomery C; Roberts CA,candidate_paper_corpus | mechanistic:paper_library
277,10.1080/13543784.2022.2113376,Ketamine,5-HT1A,New investigational agents for the treatment of major depressive disorder.,2022,Pochwat B; Krupa AJ; Siwek M; Szewczyk B,disorder:paper_library | mechanistic:paper_library
278,10.1111/bph.15753,S-ketamine,NMDA receptor,Novel drug developmental strategies for treatment-resistant depression.,2022,Borbély É; Simon M; Fuchs E; Wiborg O; Czéh B; Helyes Z,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
281,10.1016/j.euroneuro.2022.03.006,MDMA,TAAR1,"Pharmacological characterization of 3,4-methylenedioxyamphetamine (MDA) analogs and two amphetamine-based compounds: N,α-DEPEA and DPIA.",2022,Kolaczynska KE; Ducret P; Trachsel D; Hoener MC; Liechti ME; Luethi D,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
282,10.3389/fnins.2022.837194,MDMA,NMDA receptor,Preliminary Results on the Long-Term Effects of Dextromethorphan on MDMA-Mediated Serotonergic Deficiency and Volumetric Changes in Primates Based on 4-[(18)F]-ADAM PET/MRI.,2022,Yeh SH; Kuo YY; Huang WS; Chiu CH; Yu TH; Ii LGF; Tsai CJ; Cheng CY; Ma KH,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
285,10.1016/j.jtauto.2022.100154,MDA,NET (SLC6A2),SARS-Cov2 acute and post-active infection in the context of autoimmune and chronic inflammatory diseases.,2022,Larionova R; Byvaltsev K; Kravtsova О; Takha E; Petrov S; Kazarian G; Valeeva A; Shuralev E; Mukminov M; Renaudineau Y,mechanistic:paper_library
287,10.1002/hup.2811,MDMA,SERT (SLC6A4),"Serotonin transporter availability, neurocognitive function and their correlation in abstinent 3,4-methylenedioxymethamphetamine users.",2022,van de Blaak FL; Dumont GJH,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
288,10.3389/fncel.2022.832536,Ibogaine,DAT (SLC6A3),Structure-Activity Relationships of Dopamine Transporter Pharmacological Chaperones.,2022,Sutton C; Williams EQ; Homsi H; Beerepoot P; Nazari R; Han D; Ramsey AJ; Mash DC; Olson DE; Blough B,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
291,10.1097/fbp.0000000000000669,Ketamine,5-HT6,The 5-HT6R agonist E-6837 and the antagonist SB-271046 reverse the psychotic-like behaviors induced by ketamine.,2022,Suárez-Santiago JE; Roldán Roldán G; Picazo Picazo O,mechanistic:paper_library
294,10.1016/j.neubiorev.2022.104800,Ketamine,kappa opioid receptor (OPRK1),The opioid system in depression.,2022,Jelen LA; Stone JM; Young AH; Mehta MA,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
295,10.1007/s00213-022-06098-5,Ketamine,5-HT2A,The role of serotonin neurotransmission in rapid antidepressant actions.,2022,Pehrson AL; Roberts D; Khawaja A; McNair R,mechanistic:paper_library
296,10.1016/j.bpj.2022.01.024,Ibogaine,SERT (SLC6A4),The substrate import mechanism of the human serotonin transporter.,2022,Chan MC; Selvam B; Young HJ; Procko E; Shukla D,candidate_paper_corpus | mechanistic:paper_library
297,10.3389/fgstr.2022.979314,MDA,NET (SLC6A2),To investigate the effects of artemisinin on inflammatory factors and intestinal microbiota in rats with ulcerative colitis based on network pharmacology.,2022,Guo Y; Li Z; Cheng N; Jia X; Wang J; Ma H; Zhao R; Li B; Cai Y; Yang Q,mechanistic:paper_library
299,10.7759/cureus.25414,Ketamine,5-HT2A,Unraveling the Mysteries of Mental Illness With Psilocybin.,2022,Sotille R; Singh H; Weisman A; Vida T,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
300,10.1038/s41398-021-01712-0,Ketamine,mGluR2 (GRM2),Whole blood transcriptional signatures associated with rapid antidepressant response to ketamine in patients with treatment resistant depression.,2022,Cathomas F; Bevilacqua L; Ramakrishnan A; Kronman H; Costi S; Schneider M; Chan KL; Li L; Nestler EJ; Shen L,candidate_paper_corpus | disorder:curated | disorder:paper_library
301,10.1007/s00115-021-01225-7,Ketamine,AMPA receptor,[Rapid-acting antidepressants-neurobiological mechanisms of action].,2022,Gass P; Vasilescu AN; Inta D,candidate_paper_corpus | mechanistic:paper_library
302,10.3389/fnsys.2022.1044536,S-ketamine,AMPA receptor,s-ketamine enhances thalamocortical and corticocortical synaptic transmission in acute murine brain slices via increased AMPA-receptor-mediated pathways.,2022,Bieber M; Schwerin S; Kreuzer M; Klug C; Henzler M; Schneider G; Haseneder R; Kratzer S,candidate_paper_corpus | mechanistic:paper_library
305,10.21037/atm-20-6190,Ketamine,kappa opioid receptor (OPRK1),Advances in the interventional management of neuropathic pain.,2021,Varshney V; Osborn J; Chaturvedi R; Shah V; Chakravarthy K,candidate_paper_corpus | disorder:paper_library
308,10.3389/fpsyt.2021.687615,Ayahuasca,Sigma-1 receptor (SIGMAR1),Ceremonial Ayahuasca in Amazonian Retreats-Mental Health and Epigenetic Outcomes From a Six-Month Naturalistic Study.,2021,Ruffell SGD; Netzband N; Tsang W; Davies M; Butler M; Rucker JJH; Tófoli LF; Dempster EL; Young AH; Morgan CJA,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
309,10.1016/j.neuropharm.2021.108679,S-ketamine,AMPA receptor,Co-administration of cannabidiol and ketamine induces antidepressant-like effects devoid of hyperlocomotor side-effects.,2021,Sartim AG; Marques J; Silveira KM; Gobira PH; Guimarães FS; Wegener G; Joca SR,mechanistic:paper_library
310,10.1016/j.ejphar.2021.173954,Ketamine,TrkB (NTRK2),"Dextran sulfate sodium-induced inflammation and colitis in mice are ameliorated by (R)-ketamine, but not (S)-ketamine: A role of TrkB signaling.",2021,Fujita Y; Hashimoto Y; Hashimoto H; Chang L; Hashimoto K,mechanistic:paper_library
314,10.1038/s41598-021-02050-3,MDA,SERT (SLC6A4),Enteropathogenic infections modulate intestinal serotonin transporter (SERT) function by activating Toll-like receptor 2 (TLR-2) in Crohn's disease.,2021,Qasem A; Naser AE; Naser SA,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
316,10.1016/j.biopsych.2021.04.024,Ketamine,AMPA receptor,"Fluoroethylnormemantine, a Novel NMDA Receptor Antagonist, for the Prevention and Treatment of Stress-Induced Maladaptive Behavior.",2021,Chen BK; Luna VM; Shannon ME; Hunsberger HC; Mastrodonato A; Stackmann M; McGowan JC; Rubinstenn G; Denny CA,candidate_paper_corpus | mechanistic:paper_library
317,10.1126/scitranslmed.aaw1564,MDA,DAT (SLC6A3),Gene therapy restores dopamine transporter expression and ameliorates pathology in iPSC and mouse models of infantile parkinsonism.,2021,Ng J; Barral S; De La Fuente Barrigon C; Lignani G; Erdem FA; Wallings R; Privolizzi R; Rossignoli G; Alrashidi H; Heasman S,candidate_paper_corpus | disorder:paper_library
318,10.1177/0269881120986422,Ketamine,5-HT2A,Hallucinogenic/psychedelic 5HT2A receptor agonists as rapid antidepressant therapeutics: Evidence and mechanisms of action.,2021,Dos Santos RG; Hallak JE; Baker G; Dursun S,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
319,10.1016/j.ejphar.2021.174263,MDA,Sigma-2 receptor (TMEM97),Identification and characterization of MAM03055A: A novel bivalent sigma-2 receptor/TMEM97 ligand with cytotoxic activity.,2021,Liu CZ; Mottinelli M; Nicholson HE; McVeigh BM; Wong NK; McCurdy CR; Bowen WD,candidate_paper_corpus | mechanistic:paper_library
320,10.1515/tnsci-2020-0167,Ketamine,NMDA receptor,Immunoregulation and antidepressant effect of ketamine.,2021,Zhang N; Yao L; Wang P; Liu Z,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
321,10.1016/j.heliyon.2021.e07784,MDA,SERT (SLC6A4),"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",2021,Islas ÁA; Moreno LG; Scior T,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
322,10.3390/ijms222312995,MDMA,NET (SLC6A2),Interaction Profiles of Central Nervous System Active Drugs at Human Organic Cation Transporters 1-3 and Human Plasma Membrane Monoamine Transporter.,2021,Angenoorth TJF; Stankovic S; Niello M; Holy M; Brandt SD; Sitte HH; Maier J,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
323,10.1007/s12031-020-01732-3,Ketamine,5-HT7,Investigation of the Role of Stimulation and Blockade of 5-HT(7) Receptors in Ketamine Anesthesia.,2021,Dincer B; Halici Z; Cadirci E,candidate_paper_corpus | mechanistic:paper_library
324,10.1002/14651858.cd011612.pub3,S-ketamine,NMDA receptor,Ketamine and other glutamate receptor modulators for depression in adults with unipolar major depressive disorder.,2021,Dean RL; Hurducas C; Hawton K; Spyridi S; Cowen PJ; Hollingsworth S; Marquardt T; Barnes A; Smith R; McShane R,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
325,10.1080/09540261.2020.1854194,S-ketamine,NMDA receptor,Ketamine for depression.,2021,Jelen LA; Stone JM,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
326,10.1177/0269881120959644,Ketamine,AMPA receptor,Ketamine: A tale of two enantiomers.,2021,Jelen LA; Young AH; Stone JM,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
327,10.3389/fnins.2021.672526,Ketamine,NMDA receptor,Ketamine: Neuroprotective or Neurotoxic?,2021,Choudhury D; Autry AE; Tolias KF; Krishnan V,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
329,10.3390/ijms22147421,Ketamine,NMDA receptor,Molecular Basis of Late-Life Depression.,2021,Kuo CY; Lin CH; Lane HY,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
330,10.1155/2021/6422451,MDA,NMDA receptor,NMDA Receptor Mediates the Anticonvulsant Effect of Hydroalcoholic Extract of Artemisia persica in PTZ-Induced Seizure in Mice.,2021,Nasiri-Boroujeni S; Rahimi-Madiseh M; Lorigooini Z; Piroti K; Rafieian-Koupaei M; Amini-Khoei H,mechanistic:paper_library
331,10.1038/s41386-021-01104-4,Ketamine,NET (SLC6A2),Neuroimaging correlates and predictors of response to repeated-dose intravenous ketamine in PTSD: preliminary evidence.,2021,Norbury A; Rutter SB; Collins AB; Costi S; Jha MK; Horn SR; Kautz M; Corniquel M; Collins KA; Glasgow AM,disorder:paper_library
332,10.1007/s40263-021-00816-x,S-ketamine,NMDA receptor,Novel Glutamatergic Modulators for the Treatment of Mood Disorders: Current Status.,2021,Henter ID; Park LT; Zarate CA Jr,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
333,10.1038/s41380-021-01093-2,Ketamine,kappa opioid receptor (OPRK1),Pharmacological and behavioral divergence of ketamine enantiomers: implications for abuse liability.,2021,Bonaventura J; Lam S; Carlton M; Boehm MA; Gomez JL; Solís O; Sánchez-Soto M; Morris PJ; Fredriksson I; Thomas CJ,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
334,10.1002/jcph.1918,MDMA,SERT (SLC6A4),Pharmacology of Drugs Used as Stimulants.,2021,Docherty JR; Alsufyani HA,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
336,10.1016/j.drudis.2021.07.027,Ketamine,AMPA receptor,Positive AMPA receptor modulation in the treatment of neuropsychiatric disorders: A long and winding road.,2021,Kadriu B; Musazzi L; Johnston JN; Kalynchuk LE; Caruncho HJ; Popoli M; Zarate CA Jr,candidate_paper_corpus | disorder:paper_library
337,10.3390/ph14121213,Ketamine,5-HT2A,"Psilocybin, a Naturally Occurring Indoleamine Compound, Could Be Useful to Prevent Suicidal Behaviors.",2021,Strumila R; Nobile B; Korsakova L; Lengvenyte A; Olie E; Lopez-Castroman J; Guillaume S; Courtet P,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
338,10.1016/j.neuropharm.2021.108619,Ketamine,SERT (SLC6A4),R (-)-methoxetamine exerts rapid and sustained antidepressant effects and fewer behavioral side effects relative to S (+)-methoxetamine.,2021,Botanas CJ; Perez Custodio RJ; Kim HJ; de la Pena JB; Sayson LV; Ortiz DM; Kim M; Lee HJ; Acharya S; Kim KM,mechanistic:paper_library
339,10.1038/s41380-020-0740-6,Ketamine,TAAR1,Reproducing the dopamine pathophysiology of schizophrenia and approaches to ameliorate it: a translational imaging study with ketamine.,2021,Kokkinou M; Irvine EE; Bonsall DR; Natesan S; Wells LA; Smith M; Glegola J; Paul EJ; Tossell K; Veronese M,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library | mechanistic:stubs
340,10.52965/001c.25091,Ketamine,AMPA receptor,Role of Ketamine in the Treatment of Psychiatric Disorders.,2021,Derakhshanian S; Zhou M; Rath A; Barlow R; Bertrand S; DeGraw C; Lee C; Hasoon J; Kaye AD,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
342,10.1038/s41586-021-03769-9,S-ketamine,NMDA receptor,Structural basis of ketamine action on human NMDA receptors.,2021,Zhang Y; Ye F; Zhang T; Lv S; Zhou L; Du D; Lin H; Guo F; Luo C; Zhu S,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
345,10.1038/s41386-021-01091-6,MDMA,5-HT1B,Systemic enhancement of serotonin signaling reverses social deficits in multiple mouse models for ASD.,2021,Walsh JJ; Llorach P; Cardozo Pinto DF; Wenderski W; Christoffel DJ; Salgado JS; Heifets BD; Crabtree GR; Malenka RC,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
346,10.1177/0706743720970860,S-ketamine,NMDA receptor,The Canadian Network for Mood and Anxiety Treatments (CANMAT) Task Force Recommendations for the Use of Racemic Ketamine in Adults with Major Depressive Disorder: Recommandations Du Groupe De Travail Du Réseau Canadien Pour Les Traitements De L'humeur Et De L'anxiété (Canmat) Concernant L'utilisation De La Kétamine Racémique Chez Les Adultes Souffrant De Trouble Dépressif Majeur.,2021,Swainson J; McGirr A; Blier P; Brietzke E; Richard-Devantoy S; Ravindran N; Blier J; Beaulieu S; Frey BN; Kennedy SH,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
347,10.7759/cureus.15070,MDMA,NET (SLC6A2),"The Efficacy of MDMA (3,4-Methylenedioxymethamphetamine) for Post-traumatic Stress Disorder in Humans: A Systematic Review and Meta-Analysis.",2021,Tedesco S; Gajaram G; Chida S; Ahmad A; Pentak M; Kelada M; Lewis L; Krishnan D; Tran C; Soetan OT,candidate_paper_corpus | disorder:exploratory | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
348,10.1021/acsptsci.0c00102,Ibogaine,SERT (SLC6A4),Tropane-Based Ibogaine Analog Rescues Folding-Deficient Serotonin and Dopamine Transporters.,2021,Bhat S; Guthrie DA; Kasture A; El-Kasaby A; Cao J; Bonifazi A; Ku T; Giancola JB; Hummel T; Freissmuth M,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
352,10.1016/j.neuropharm.2020.107998,Ketamine,SERT (SLC6A4),Antidepressant-like effects of ketamine in a mouse model of serotonergic dysfunction.,2020,Wilson C; Li S; Hannan AJ; Renoir T,candidate_paper_corpus | mechanistic:paper_library
358,10.1111/gbb.12640,MDMA,TAAR1,Differential genetic risk for methamphetamine intake confers differential sensitivity to the temperature-altering effects of other addictive drugs.,2020,Mootz JRK; Miner NB; Phillips TJ,candidate_paper_corpus | mechanistic:paper_library
359,10.1186/s13287-020-01868-4,MDA,DAT (SLC6A3),Dopamine transporter neuroimaging accurately assesses the maturation of dopamine neurons in a preclinical model of Parkinson's disease.,2020,Goggi JL; Qiu L; Liao MC; Khanapur S; Jiang L; Boominathan R; Hartimath SV; Cheng P; Yong FF; Soh V,mechanistic:paper_library
360,10.26355/eurrev_202010_23433,MDMA,5-HT2A,Efavirenz as a psychotropic drug.,2020,Zareifopoulos N; Lagadinou M; Karela A; Pouliasi F; Economou I; Tsigkou A; Velissaris D,candidate_paper_corpus | mechanistic:paper_library
