# LLM full-text candidate queue for disorder generated at 2026-05-18T21:06:31.922230+00:00
# doi,compound,target_or_disorder,optional_study_title,optional_study_year,optional_authors,optional_study_journal,optional_publication_type,optional_trial_registry_ids,optional_publication_date,optional_journal_issn,optional_journal_eissn,optional_publisher,optional_mesh_terms,optional_keywords,optional_funders,optional_grant_ids,optional_related_dois,optional_publication_relations,optional_is_retracted,optional_has_correction,optional_language,optional_semantic_scholar_id
10.1007/s12311-012-0382-6,Lisuride,Periodic Leg Movements (PLMs),Lisuride Reduces Involuntary Periodic Leg Movements in Spinocerebellar Ataxia Type 2 Patients,2012,Luis Velázquez-Pérez; Roberto Rodríguez-Labrada; Lázaro Álvarez-González; Raúl Aguilera-Rodríguez; Mario Álvarez Sánchez; Nalia Canales-Ochoa; Lourdes Galicia Polo; Reyes Haro-Valencia; Jacqueline Medrano-Montero; Yaimeé Vázquez-Mojena,The Cerebellum,journal-article,,2012-04-03,1473-4222,1473-4230,Springer Science and Business Media LLC,Adult | Dopamine Agonists / therapeutic use | Female | Humans | Leg / physiopathology | Lisuride / therapeutic use | Male | Middle Aged | Polysomnography / methods | Restless Legs Syndrome / drug therapy | Restless Legs Syndrome / etiology | Sleep / physiology | Spinocerebellar Ataxias / complications | Spinocerebellar Ataxias / drug therapy,,,,,,,,eng,
10.1007/s40263-024-01107-x,Psychedelics,Headache disorders,Psychotropic Drugs Reemerging as Headache Medicines,2024,Emmanuelle A. D. Schindler,CNS Drugs,journal-article,,2024-07-22,1172-7047,1179-1934,Springer Science and Business Media LLC,"Animals | Cannabinoids / therapeutic use | Disease Models, Animal | Hallucinogens / therapeutic use | Headache Disorders / drug therapy | Ketamine / therapeutic use | Pain Management / methods | Pain Management / trends | Psychotropic Drugs / therapeutic use | Treatment Outcome",,,,,,,,eng,
10.1007/s40263-024-01107-x,Ketamine,Headache disorders,Psychotropic Drugs Reemerging as Headache Medicines,2024,Emmanuelle A. D. Schindler,CNS Drugs,journal-article,,2024-07-22,1172-7047,1179-1934,Springer Science and Business Media LLC,"Animals | Cannabinoids / therapeutic use | Disease Models, Animal | Hallucinogens / therapeutic use | Headache Disorders / drug therapy | Ketamine / therapeutic use | Pain Management / methods | Pain Management / trends | Psychotropic Drugs / therapeutic use | Treatment Outcome",,,,,,,,eng,
10.1007/s40263-024-01107-x,Cannabinoids,Headache disorders,Psychotropic Drugs Reemerging as Headache Medicines,2024,Emmanuelle A. D. Schindler,CNS Drugs,journal-article,,2024-07-22,1172-7047,1179-1934,Springer Science and Business Media LLC,"Animals | Cannabinoids / therapeutic use | Disease Models, Animal | Hallucinogens / therapeutic use | Headache Disorders / drug therapy | Ketamine / therapeutic use | Pain Management / methods | Pain Management / trends | Psychotropic Drugs / therapeutic use | Treatment Outcome",,,,,,,,eng,
10.1007/s40263-026-01296-7,S-ketamine,Bipolar depression,Clinical Predictors of Antidepressant Effects of Ketamine and Esketamine in Treatment-Resistant Unipolar and Bipolar Depression: A Systematic Review,2026,Omer A. Syed; Valentyn Sobolenko; Sean M. Nestor; Muhammad Ishrat Husain; Nir Lipsman; Fahad Alam; Peter Giacobbe,CNS Drugs,journal-article,,2026-05-16,1172-7047,1179-1934,Springer Science and Business Media LLC,,,,,,,,,eng,
10.1007/s40263-026-01296-7,Esketamine,Bipolar depression,Clinical Predictors of Antidepressant Effects of Ketamine and Esketamine in Treatment-Resistant Unipolar and Bipolar Depression: A Systematic Review,2026,Omer A. Syed; Valentyn Sobolenko; Sean M. Nestor; Muhammad Ishrat Husain; Nir Lipsman; Fahad Alam; Peter Giacobbe,CNS Drugs,journal-article,,2026-05-16,1172-7047,1179-1934,Springer Science and Business Media LLC,,,,,,,,,eng,
10.1007/s40263-026-01296-7,S-ketamine,Unipolar depression,Clinical Predictors of Antidepressant Effects of Ketamine and Esketamine in Treatment-Resistant Unipolar and Bipolar Depression: A Systematic Review,2026,Omer A. Syed; Valentyn Sobolenko; Sean M. Nestor; Muhammad Ishrat Husain; Nir Lipsman; Fahad Alam; Peter Giacobbe,CNS Drugs,journal-article,,2026-05-16,1172-7047,1179-1934,Springer Science and Business Media LLC,,,,,,,,,eng,
10.1007/s40263-026-01296-7,Esketamine,Unipolar depression,Clinical Predictors of Antidepressant Effects of Ketamine and Esketamine in Treatment-Resistant Unipolar and Bipolar Depression: A Systematic Review,2026,Omer A. Syed; Valentyn Sobolenko; Sean M. Nestor; Muhammad Ishrat Husain; Nir Lipsman; Fahad Alam; Peter Giacobbe,CNS Drugs,journal-article,,2026-05-16,1172-7047,1179-1934,Springer Science and Business Media LLC,,,,,,,,,eng,
10.1016/0006-3223(94)90019-1,Lisuride,Substance Withdrawal Syndrome,The effects of lisuride on mood and sleep during acute withdrawal in stimulant abusers: A preliminary report,1994,J. Christian Gillin; Luigi Pulvirenti; Nancy Withers; Shahrokh Golshan; George Koob,Biological Psychiatry,journal-article,,1994-06-01,0006-3223,1873-2402,Elsevier BV,"Administration, Oral | Adult | Affect / drug effects | Brain / drug effects | Cocaine | Crack Cocaine | Dose-Response Relationship, Drug | Double-Blind Method | Drug Administration Schedule | Humans | Male | Methamphetamine | Middle Aged | Neurologic Examination / drug effects | Receptors, Dopamine / drug effects | Sleep, REM / drug effects | Substance Withdrawal Syndrome / diagnosis | Substance Withdrawal Syndrome / drug therapy | Substance-Related Disorders / rehabilitation",,NIMH NIH HHS,MH 18399 | MH 30914 | NIMH MH 38708,,,,,eng,
10.1016/0006-3223(94)90019-1,Cocaine,Substance-Related Disorders,The effects of lisuride on mood and sleep during acute withdrawal in stimulant abusers: A preliminary report,1994,J. Christian Gillin; Luigi Pulvirenti; Nancy Withers; Shahrokh Golshan; George Koob,Biological Psychiatry,journal-article,,1994-06-01,0006-3223,1873-2402,Elsevier BV,"Administration, Oral | Adult | Affect / drug effects | Brain / drug effects | Cocaine | Crack Cocaine | Dose-Response Relationship, Drug | Double-Blind Method | Drug Administration Schedule | Humans | Male | Methamphetamine | Middle Aged | Neurologic Examination / drug effects | Receptors, Dopamine / drug effects | Sleep, REM / drug effects | Substance Withdrawal Syndrome / diagnosis | Substance Withdrawal Syndrome / drug therapy | Substance-Related Disorders / rehabilitation",,NIMH NIH HHS,MH 18399 | MH 30914 | NIMH MH 38708,,,,,eng,
10.1016/j.ajem.2024.10.015,Ketamine,Acute Pain,High- versus low-dose ketamine for analgesia in older adults in the emergency department,2024,Alexander D. Ginsburg; Heather A. Heaton; Aeryana Beaudrie-Nunn; Lucas Oliveira J. e Silva; Elizabeth Canterbury; Caitlin S. Brown; Allyson K. Palmer; Kristin C. Cole; Erin D. Wieruszewski; Fernanda Bellolio,The American Journal of Emergency Medicine,journal-article,,2024-10-12,0735-6757,1532-8171,Elsevier BV,"Humans | Ketamine / administration & dosage | Ketamine / adverse effects | Ketamine / therapeutic use | Female | Male | Aged | Emergency Service, Hospital | Retrospective Studies | Analgesics / administration & dosage | Analgesics / therapeutic use | Middle Aged | Pain Measurement | Pain Management / methods | Dose-Response Relationship, Drug | Aged, 80 and over | Acute Pain / drug therapy",Analgesia | Ketamine | Pain,,,,,,,eng,
10.1016/j.ajp.2024.104159,,,Treatment-emergent symptoms during short-term ketamine administration in treatment-resistant bipolar depression: A retrospective cross-sectional descriptive study,2024,Michał Pastuszak; Wiesław Jerzy Cubała; Aleksander Kwaśny,Asian Journal of Psychiatry,journal-article,,2024-07-15,1876-2018,1876-2026,Elsevier BV,"Humans | Ketamine / administration & dosage | Ketamine / adverse effects | Ketamine / pharmacology | Bipolar Disorder / drug therapy | Male | Female | Adult | Depressive Disorder, Treatment-Resistant / drug therapy | Cross-Sectional Studies | Middle Aged | Retrospective Studies | Infusions, Intravenous",Bipolar depression | Bipolar disorder | Ketamine | Treatment-emergent symptoms,,,,,,,eng,
10.1016/j.biopsych.2004.06.011,MDMA,Substance-Related Disorders,Neural mechanisms of working memory in ecstasy (MDMA) users who continue or discontinue ecstasy and amphetamine use: Evidence from an 18-month longitudinal functional magnetic resonance imaging study,2004,J.örg Daumann; Thomas Fischermann; Karsten Heekeren; Armin Thron; Euphrosyne Gouzoulis-Mayfrank,Biological Psychiatry,journal-article,,2004-08-11,0006-3223,1873-2402,Elsevier BV,"Adult | Amphetamine / adverse effects | Cannabis / adverse effects | Central Nervous System Stimulants / adverse effects | Cerebral Cortex / blood supply | Cerebral Cortex / drug effects | Dose-Response Relationship, Drug | Female | Hallucinogens / adverse effects | Humans | Longitudinal Studies | Magnetic Resonance Imaging / methods | Male | Memory, Short-Term / drug effects | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Neuropsychological Tests | Oxygen / blood | Reaction Time / drug effects | Regression Analysis | Substance-Related Disorders / physiopathology",,,,,,,,eng,
10.1016/j.drugalcdep.2010.09.013,Opioid,Opioid-Related Disorders,"Mortality among individuals with cannabis, cocaine, amphetamine, MDMA, and opioid use disorders: A nationwide follow-up study of Danish substance users in treatment",2010,Mikkel Arendt; Povl Munk-Jørgensen; Leo Sher; Signe O.W. Jensen,Drug and Alcohol Dependence,journal-article,,2010-10-25,0376-8716,1879-0046,Elsevier BV,"Adult | Amphetamine | Analgesics, Opioid | Cannabis | Cocaine | Cohort Studies | Denmark / epidemiology | Female | Follow-Up Studies | Humans | Male | Marijuana Abuse / mortality | Marijuana Abuse / therapy | N-Methyl-3,4-methylenedioxyamphetamine | Opioid-Related Disorders / mortality | Opioid-Related Disorders / therapy | Registries | Substance-Related Disorders / mortality | Substance-Related Disorders / therapy | Treatment Outcome | Young Adult",,,,,,,,eng,
10.1016/j.jad.2016.10.010,MDMA,Bipolar disorder,Obesity and obstetric complications are associated with rapid-cycling in Italian patients with bipolar disorder,2016,Massimiliano Buoli; Bernardo Dell’Osso; Alice Caldiroli; Greta Silvia Carnevali; Marta Serati; Trisha Suppes; Terence A. Ketter; A. Carlo Altamura,Journal of Affective Disorders,journal-article,,2016-10-19,0165-0327,1573-2517,Elsevier BV,Adult | Age of Onset | Antidepressive Agents / therapeutic use | Bipolar Disorder / drug therapy | Bipolar Disorder / psychology | Comorbidity | Female | Humans | Male | Middle Aged | Obesity / psychology | Pregnancy | Pregnancy Complications / psychology | Risk Factors | Socioeconomic Factors | Young Adult,Bipolar disorder | Methylenedioxy-methamphetamine (MDMA) | Obesity | Obstetric complications | Rapid-cycling (RC),,,,,,,eng,
10.1016/j.jad.2025.120722,Ibogaine,Post-traumatic stress disorder,Mystical experiences during magnesium-Ibogaine are associated with improvements in PTSD symptoms in veterans,2025,Randi Brown; Andrew Geoly; Anna Chaiken,Journal of Affective Disorders,journal-article,,2025-11-20,0165-0327,1573-2517,Elsevier BV,"Humans | Male | Stress Disorders, Post-Traumatic / drug therapy | Stress Disorders, Post-Traumatic / psychology | Stress Disorders, Post-Traumatic / physiopathology | Veterans / psychology | Adult | Ibogaine / therapeutic use | Ibogaine / administration & dosage | Electroencephalography | Magnesium / therapeutic use | Hallucinogens / therapeutic use | Mysticism / psychology | Middle Aged | Treatment Outcome | Surveys and Questionnaires | Severity of Illness Index",Ibogaine | Ibogaine-magnesium | MISTIC | Mystical experience | PTSD | Peak alpha frequency,,,,,,,eng,
10.1016/j.jclinane.2022.110652,Ketamine,Opioid use disorder,Perioperative ketamine for postoperative pain management in patients with preoperative opioid intake: A systematic review and meta-analysis,2022,Christine H. Meyer-Frießem; Erik Lipke; Stephanie Weibel; Peter Kranke; Sylvia Reichl; Esther M. Pogatzki-Zahn; Peter K. Zahn; Alexander Schnabel,Journal of Clinical Anesthesia,journal-article,,2022-01-19,0952-8180,1873-4529,Elsevier BV,"Acute Pain / drug therapy | Adult | Analgesics, Opioid | Humans | Hyperalgesia / chemically induced | Ketamine / adverse effects | Postoperative Pain / chemically induced | Postoperative Pain / drug therapy | Postoperative Pain / prevention & control",Ketamine | Opioid dependence | Pain management | Postoperative pain,,,,,,,eng,
10.1016/j.jclinane.2025.111821,Esketamine,Depression,Effect of esketamine on postoperative depression in women with breast cancer and preoperative depressive symptoms: The EASE randomized trial,2025,Qingfeng Wei; Mengmeng Li; Qiuling Du; Huiwen Zhang; Yongjie Liang; Cen Cheng; Bin Mei; Xiaowei Yang; Yinguang Fan; Jiajia Zhu,Journal of Clinical Anesthesia,journal-article,,2025-03-29,0952-8180,1873-4529,Elsevier BV,Humans | Female | Ketamine / administration & dosage | Ketamine / adverse effects | Ketamine / therapeutic use | Middle Aged | Adult | Double-Blind Method | Breast Neoplasms / surgery | Breast Neoplasms / psychology | Prospective Studies | Depression / drug therapy | Depression / complications | Depression / etiology | Postoperative Pain / epidemiology | Postoperative Pain / prevention & control | Aged | Young Adult | Antidepressive Agents / therapeutic use | Antidepressive Agents / administration & dosage | Antidepressive Agents / adverse effects | Adolescent | Treatment Outcome | Intraoperative Care / methods | Postoperative Complications / prevention & control | Elective Surgical Procedures | Preoperative Period,Anti-depressant | Breast cancer | Depression | Esketamine | Surgery,,,,,,,eng,
10.1016/j.jemermed.2003.05.007,MDMA,Urinary Retention,"Acute, transient urinary retention from combined ecstasy and methamphetamine use",2004,João H Delgado; Michael J Caruso; Javier C Waksman; Benjamin Honigman; Dan Stillman,Journal of Emergency Medicine,journal-article,,2004-02-01,0736-4679,2352-5029,Elsevier BV,"Acute Disease | Adolescent | Alcohol Drinking / adverse effects | Amphetamine-Related Disorders / complications | Emergency Medical Services / methods | Humans | Male | Methamphetamine / poisoning | N-Methyl-3,4-methylenedioxyamphetamine / poisoning | Treatment Outcome | Urinary Catheterization | Urinary Retention / chemically induced | Urinary Retention / therapy",,,,,,,,eng,
10.1016/j.jpsychires.2025.09.032,Ketamine,Generalized anxiety disorder,The effect of the Apollo Neuro device on anxiety among participants who underwent ketamine assisted therapy,2025,Vivian W L Tsang; Brendan Tao; Raimey Olthuis; Pearl Allard; Saundarai Bhanot; Sandra Wong; Pamela Kryskow,Journal of Psychiatric Research,journal-article,,2025-09-23,0022-3956,1879-1379,Elsevier BV,"Humans | Ketamine / administration & dosage | Ketamine / pharmacology | Female | Male | Adult | Wearable Electronic Devices | Anxiety Disorders / therapy | Middle Aged | Outcome Assessment, Health Care | Young Adult | Anxiety / therapy | Combined Modality Therapy",Anxiety reduction | Apollo Neuro device | GAD-7 | Ketamine-assisted therapy | Wearable technology,,,,,,,eng,
10.1016/j.jsxm.2019.02.018,,,"Substance-Linked Sex in Heterosexual, Homosexual, and Bisexual Men and Women: An Online, Cross-Sectional “Global Drug Survey” Report",2019,Will Lawn; Alexandra Aldridge; Richard Xia; Adam R. Winstock,The Journal of Sexual Medicine,journal-article,,2019-04-02,1743-6095,1743-6109,Oxford University Press (OUP),"Adult | Bisexuality / statistics & numerical data | Cross-Sectional Studies | Female | Heterosexuality / statistics & numerical data | Homosexuality, Male | Humans | Male | Sexual Behavior / statistics & numerical data | Sexual and Gender Minorities | Substance-Related Disorders / epidemiology | Surveys and Questionnaires | Young Adult",Chemsex | Harm reduction | Pleasure | Recreational drugs | Sex | Sexual orientation | SexualiZed drug use | Substance-linked Sex | Survey,,,,,,,eng,
10.1016/j.neucli.2021.01.004,Ketamine,Migraine,Cortical spreading depolarization and ketamine: a short systematic review,2021,João Paulo Mota Telles; Leonardo Christiaan Welling; Antonio Carlos Samaia da Silva Coelho; Nícollas Nunes Rabelo; Manoel Jacobsen Teixeira; Eberval Gadelha Figueiredo,Neurophysiologie Clinique,journal-article,,2021-02-19,0987-7053,1769-7131,Elsevier BV,Animals | Cortical Spreading Depression | Humans | Ketamine | Migraine Disorders | Prospective Studies | Rats | Subarachnoid Hemorrhage | Swine,Cortical spreading depression | Critical care | Ketamine | N-methyl-d-aspartate | Receptors,,,,,,,eng,
10.1016/j.neucli.2021.01.004,Ketamine,Traumatic Brain Injury,Cortical spreading depolarization and ketamine: a short systematic review,2021,João Paulo Mota Telles; Leonardo Christiaan Welling; Antonio Carlos Samaia da Silva Coelho; Nícollas Nunes Rabelo; Manoel Jacobsen Teixeira; Eberval Gadelha Figueiredo,Neurophysiologie Clinique,journal-article,,2021-02-19,0987-7053,1769-7131,Elsevier BV,Animals | Cortical Spreading Depression | Humans | Ketamine | Migraine Disorders | Prospective Studies | Rats | Subarachnoid Hemorrhage | Swine,Cortical spreading depression | Critical care | Ketamine | N-methyl-d-aspartate | Receptors,,,,,,,eng,
10.1016/j.neucli.2021.01.004,Ketamine,Subarachnoid Hemorrhage,Cortical spreading depolarization and ketamine: a short systematic review,2021,João Paulo Mota Telles; Leonardo Christiaan Welling; Antonio Carlos Samaia da Silva Coelho; Nícollas Nunes Rabelo; Manoel Jacobsen Teixeira; Eberval Gadelha Figueiredo,Neurophysiologie Clinique,journal-article,,2021-02-19,0987-7053,1769-7131,Elsevier BV,Animals | Cortical Spreading Depression | Humans | Ketamine | Migraine Disorders | Prospective Studies | Rats | Subarachnoid Hemorrhage | Swine,Cortical spreading depression | Critical care | Ketamine | N-methyl-d-aspartate | Receptors,,,,,,,eng,
10.1016/j.neucli.2021.01.004,Ketamine,Hemorrhagic Stroke,Cortical spreading depolarization and ketamine: a short systematic review,2021,João Paulo Mota Telles; Leonardo Christiaan Welling; Antonio Carlos Samaia da Silva Coelho; Nícollas Nunes Rabelo; Manoel Jacobsen Teixeira; Eberval Gadelha Figueiredo,Neurophysiologie Clinique,journal-article,,2021-02-19,0987-7053,1769-7131,Elsevier BV,Animals | Cortical Spreading Depression | Humans | Ketamine | Migraine Disorders | Prospective Studies | Rats | Subarachnoid Hemorrhage | Swine,Cortical spreading depression | Critical care | Ketamine | N-methyl-d-aspartate | Receptors,,,,,,,eng,
10.1016/j.neucli.2021.01.004,Ketamine,Ischemic Stroke,Cortical spreading depolarization and ketamine: a short systematic review,2021,João Paulo Mota Telles; Leonardo Christiaan Welling; Antonio Carlos Samaia da Silva Coelho; Nícollas Nunes Rabelo; Manoel Jacobsen Teixeira; Eberval Gadelha Figueiredo,Neurophysiologie Clinique,journal-article,,2021-02-19,0987-7053,1769-7131,Elsevier BV,Animals | Cortical Spreading Depression | Humans | Ketamine | Migraine Disorders | Prospective Studies | Rats | Subarachnoid Hemorrhage | Swine,Cortical spreading depression | Critical care | Ketamine | N-methyl-d-aspartate | Receptors,,,,,,,eng,
10.1016/j.neulet.2011.05.059,Lisuride,Traumatic brain injury,"Effects of lisuride hydrogen maleate on pericontusional tissue metabolism, brain edema formation, and contusion volume development after experimental traumatic brain injury in rats",2011,K. Zweckberger; F. Simunovic; K.L. Kiening; A.W. Unterberg; O.W. Sakowitz,Neuroscience Letters,journal-article,,2011-06-05,0304-3940,1872-7972,Elsevier BV,"Animals | Brain Edema / complications | Brain Edema / drug therapy | Brain Edema / metabolism | Brain Edema / pathology | Brain Injuries / drug therapy | Brain Injuries / metabolism | Brain Injuries / pathology | Cerebral Cortex / drug effects | Cerebral Cortex / metabolism | Cerebral Cortex / pathology | Disease Models, Animal | Dose-Response Relationship, Drug | Glucose / metabolism | Glutamic Acid / metabolism | Lactic Acid / metabolism | Lisuride / pharmacology | Lisuride / therapeutic use | Male | Microdialysis | Neuroprotective Agents / pharmacology | Neuroprotective Agents / therapeutic use | Pyruvic Acid / metabolism | Rats | Rats, Sprague-Dawley",,,,,,,,eng,
10.1016/j.neuropharm.2015.04.023,Ketamine,Stimulant use disorder,d-amphetamine withdrawal-induced decreases in brain-derived neurotrophic factor in sprague-dawley rats are reversed by treatment with ketamine,2015,Jasmine J.L. Fuller; Ryan C. Murray; Kristen A. Horner,Neuropharmacology,journal-article,,2015-05-15,0028-3908,1873-7064,Elsevier BV,"Amphetamine-Related Disorders / drug therapy | Amphetamine-Related Disorders / pathology | Amphetamine-Related Disorders / physiopathology | Animals | Brain-Derived Neurotrophic Factor / metabolism | Central Nervous System Stimulants / adverse effects | Central Nervous System Stimulants / pharmacology | Dextroamphetamine / adverse effects | Dextroamphetamine / pharmacology | Disease Models, Animal | Excitatory Amino Acid Antagonists / pharmacology | Immunohistochemistry | Ketamine / pharmacology | Limbic System / drug effects | Limbic System / metabolism | Limbic System / pathology | Male | Photomicrography | Rats, Sprague-Dawley | Substance Withdrawal Syndrome / drug therapy | Substance Withdrawal Syndrome / pathology | Substance Withdrawal Syndrome / physiopathology | Time Factors | Treatment Outcome",Depression | Growth factor | Limbic system | Psychostimulant | Withdrawal,,,,,,,eng,
10.1016/j.pbb.2011.05.006,MDMA,Hyperthermia,Influences of activity wheel access on the body temperature response to MDMA and methamphetamine,2011,N.W. Gilpin; M.J. Wright; G. Dickinson; S.A. Vandewater; J.U. Price; M.A. Taffe,Pharmacology Biochemistry and Behavior,journal-article,,2011-05-21,0091-3057,1873-5177,Elsevier BV,"Animals | Behavior, Animal / drug effects | Behavior, Animal / physiology | Body Temperature / drug effects | Body Temperature / physiology | Dose-Response Relationship, Drug | Fever / chemically induced | Fever / physiopathology | Male | Methamphetamine / pharmacology | Motor Activity / drug effects | Motor Activity / physiology | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Rats | Rats, Wistar",,NIDA NIH HHS,R01 DA018418 | R01 DA024705 | DA024705 | DA018418,,,,,eng,
10.1016/j.pharmthera.2004.03.002,Ayahuasca,Alcohol use disorder,Clinical investigations of the therapeutic potential of ayahuasca: rationale and regulatory challenges,2004,Dennis J McKenna,Pharmacology & Therapeutics,journal-article,,2004-05-01,0163-7258,1879-016X,Elsevier BV,"Banisteriopsis | Brazil | Clinical Trials as Topic / legislation & jurisprudence | Clinical Trials as Topic / methods | Clinical Trials as Topic / standards | Humans | Legislation, Drug / standards | Molecular Structure | N,N-Dimethyltryptamine / chemistry | N,N-Dimethyltryptamine / isolation & purification | N,N-Dimethyltryptamine / pharmacology | Phytotherapy | Plant Extracts / chemistry | Plant Extracts / isolation & purification | Plant Extracts / pharmacology | Plant Extracts / therapeutic use | Psychotropic Drugs / chemistry | Psychotropic Drugs / isolation & purification | Psychotropic Drugs / pharmacology | United States | United States Food and Drug Administration / legislation & jurisprudence",,,,,,,,eng,
10.1016/j.pharmthera.2004.03.002,Ayahuasca,Substance use disorder,Clinical investigations of the therapeutic potential of ayahuasca: rationale and regulatory challenges,2004,Dennis J McKenna,Pharmacology & Therapeutics,journal-article,,2004-05-01,0163-7258,1879-016X,Elsevier BV,"Banisteriopsis | Brazil | Clinical Trials as Topic / legislation & jurisprudence | Clinical Trials as Topic / methods | Clinical Trials as Topic / standards | Humans | Legislation, Drug / standards | Molecular Structure | N,N-Dimethyltryptamine / chemistry | N,N-Dimethyltryptamine / isolation & purification | N,N-Dimethyltryptamine / pharmacology | Phytotherapy | Plant Extracts / chemistry | Plant Extracts / isolation & purification | Plant Extracts / pharmacology | Plant Extracts / therapeutic use | Psychotropic Drugs / chemistry | Psychotropic Drugs / isolation & purification | Psychotropic Drugs / pharmacology | United States | United States Food and Drug Administration / legislation & jurisprudence",,,,,,,,eng,
10.1016/j.pnpbp.2026.111634,Ayahuasca,Depression,Preliminary effects of ayahuasca on mental and physical health: A systematic review of prospective studies,2026,Michael J. Haupt; Savannah Carra; Kevin F. Boehnke; Jacob S. Aday,Progress in Neuro-Psychopharmacology and Biological Psychiatry,journal-article,,2026-02-08,0278-5846,1878-4216,Elsevier BV,Humans | Banisteriopsis | Hallucinogens / therapeutic use | Hallucinogens / pharmacology | Mental Health | Prospective Studies | Mental Disorders / drug therapy | Health Status,Ayahuasca | Follow-up | Long-term | Mental health | Prospective,,,,,,,eng,
10.1016/j.pnpbp.2026.111634,Ayahuasca,Chronic pain,Preliminary effects of ayahuasca on mental and physical health: A systematic review of prospective studies,2026,Michael J. Haupt; Savannah Carra; Kevin F. Boehnke; Jacob S. Aday,Progress in Neuro-Psychopharmacology and Biological Psychiatry,journal-article,,2026-02-08,0278-5846,1878-4216,Elsevier BV,Humans | Banisteriopsis | Hallucinogens / therapeutic use | Hallucinogens / pharmacology | Mental Health | Prospective Studies | Mental Disorders / drug therapy | Health Status,Ayahuasca | Follow-up | Long-term | Mental health | Prospective,,,,,,,eng,
10.1016/j.pnpbp.2026.111634,Ayahuasca,Psychiatric complications,Preliminary effects of ayahuasca on mental and physical health: A systematic review of prospective studies,2026,Michael J. Haupt; Savannah Carra; Kevin F. Boehnke; Jacob S. Aday,Progress in Neuro-Psychopharmacology and Biological Psychiatry,journal-article,,2026-02-08,0278-5846,1878-4216,Elsevier BV,Humans | Banisteriopsis | Hallucinogens / therapeutic use | Hallucinogens / pharmacology | Mental Health | Prospective Studies | Mental Disorders / drug therapy | Health Status,Ayahuasca | Follow-up | Long-term | Mental health | Prospective,,,,,,,eng,
10.1016/j.psc.2012.04.002,Serotonergic hallucinogens,Addictive disorders,Serotonergic Hallucinogens and Emerging Targets for Addiction Pharmacotherapies,2012,Stephen Ross,Psychiatric Clinics of North America,journal-article,,2012-05-26,0193-953X,1558-3147,Elsevier BV,"Adult | Animals | Behavior, Addictive / drug therapy | Behavior, Addictive / metabolism | Behavior, Addictive / physiopathology | Clinical Trials as Topic | Cognition / drug effects | Dopamine / metabolism | Dopamine Agonists / pharmacology | Glutamates / metabolism | Hallucinogens / chemistry | Hallucinogens / classification | Hallucinogens / pharmacology | Humans | Ibogaine / pharmacology | Lysergic Acid / pharmacology | Neuronal Plasticity / drug effects | Nucleus Accumbens / metabolism | Phytotherapy | Prefrontal Cortex / drug effects | Prefrontal Cortex / metabolism | Prefrontal Cortex / physiopathology | Psilocybin / pharmacology | Religion | Reward | Serotonin 5-HT2 Receptor Agonists / chemistry | Serotonin 5-HT2 Receptor Agonists / classification | Serotonin 5-HT2 Receptor Agonists / pharmacology | Substance Withdrawal Syndrome / prevention & control | Substance-Related Disorders / drug therapy | Substance-Related Disorders / metabolism | Substance-Related Disorders / physiopathology",,,,,,,,eng,
10.1016/j.psychres.2015.04.028,,,"MDMA, cannabis, and cocaine produce acute dissociative symptoms",2015,Dalena van Heugten-Van der Kloet; Timo Giesbrecht; Janelle van Wel; Wendy M Bosker; Kim PC Kuypers; Eef L Theunissen; Desirée B Spronk; Robbert Jan Verkes; Harald Merckelbach; Johannes G Ramaekers,Psychiatry Research,journal-article,,2015-05-02,0165-1781,1872-7123,Elsevier BV,"Adult | Amphetamine-Related Disorders / psychology | Cannabinoids / administration & dosage | Cocaine / adverse effects | Cocaine-Related Disorders / psychology | Cross-Over Studies | Dissociative Disorders / chemically induced | Dissociative Disorders / diagnosis | Dissociative Disorders / psychology | Double-Blind Method | Female | Humans | Male | Marijuana Abuse / psychology | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Schizophrenia / chemically induced | Surveys and Questionnaires",Cannabis | Cocaine | Dissociative symptoms | Drugs of abuse | MDMA,,,,,,,eng,
10.1016/j.smrv.2007.12.004,MDMA,Substance-Related Disorders,"Effect of illicit recreational drugs upon sleep: Cocaine, ecstasy and marijuana",2008,Thomas Schierenbeck; Dieter Riemann; Mathias Berger; Magdolna Hornyak,Sleep Medicine Reviews,journal-article,,2008-03-04,1087-0792,1532-2955,Elsevier BV,"Animals | Brain / drug effects | Brain / physiopathology | Cocaine / pharmacology | Disease Models, Animal | Dronabinol / pharmacology | Humans | Illicit Drugs / pharmacology | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Polysomnography / drug effects | Sleep / drug effects | Sleep / physiology | Sleep Stages / drug effects | Substance Withdrawal Syndrome / physiopathology | Substance-Related Disorders / physiopathology",,,,,,,,eng,
