# LLM uncertain full-text candidate queue for mechanistic generated at 2026-05-18T03:57:43.825495+00:00
# doi,compound,target_or_disorder,optional_study_title,optional_study_year,optional_authors,optional_study_journal,optional_publication_type,optional_trial_registry_ids,optional_publication_date,optional_journal_issn,optional_journal_eissn,optional_publisher,optional_mesh_terms,optional_keywords,optional_funders,optional_grant_ids,optional_related_dois,optional_publication_relations,optional_is_retracted,optional_has_correction,optional_language,optional_semantic_scholar_id
10.1523/jneurosci.08-10-03901.1988,MK-801,NMDA receptor,Systemic approaches to modifying quinolinic acid striatal lesions in rats,1988,MF Beal; NW Kowall; KJ Swartz; RJ Ferrante; JB Martin,Journal of Neuroscience,journal-article,,1988-10-01,0270-6474,1529-2401,Society for Neuroscience,"2-Amino-5-phosphonovalerate / analogs & derivatives | Allopurinol / pharmacology | Amino Acids / pharmacology | Animals | Antioxidants / pharmacology | Baclofen / pharmacology | Corpus Striatum / drug effects | Corpus Striatum / metabolism | Dibenzocycloheptenes / pharmacology | Disease Models, Animal | Dizocilpine Maleate | Huntington Disease / chemically induced | Huntington Disease / physiopathology | Ketamine / pharmacology | Male | Neuropeptide Y / metabolism | Nimodipine / pharmacology | Peptides / metabolism | Pyridines / antagonists & inhibitors | Quinolinic Acid | Quinolinic Acids / antagonists & inhibitors | Rats | Rats, Inbred Strains | Substance P / metabolism | Taurine / metabolism | Valine / analogs & derivatives | Valine / pharmacology",,DS NIH HHS,NINCDS 16367,,,,,eng,
10.1523/jneurosci.23-15-06385.2003,,,"Clozapine Reverses Hyperthermia and Sympathetically Mediated Cutaneous Vasoconstriction Induced by 3,4-Methylenedioxymethamphetamine (Ecstasy) in Rabbits and Rats",2003,W. W. Blessing; B. Seaman; N. P. Pedersen; Y. Ootsuka,Journal of Neuroscience,journal-article,,2003-07-16,0270-6474,1529-2401,Society for Neuroscience,"Anesthesia | Animals | Antipsychotic Agents / therapeutic use | Benzodiazepines | Body Temperature / drug effects | Clozapine / therapeutic use | Disease Models, Animal | Dose-Response Relationship, Drug | Ear / blood supply | Fever / chemically induced | Fever / drug therapy | Fever / physiopathology | N-Methyl-3,4-methylenedioxyamphetamine | Olanzapine | Pirenzepine / analogs & derivatives | Pirenzepine / therapeutic use | Rabbits | Rats | Rats, Sprague-Dawley | Regional Blood Flow / drug effects | Serotonin Antagonists / therapeutic use | Selective Serotonin Reuptake Inhibitors / therapeutic use | Skin / blood supply | Sympathetic Nervous System / drug effects | Sympathetic Nervous System / physiopathology | Tail / blood supply | Treatment Outcome | Vasoconstriction / drug effects | Wakefulness",,,,,,,,eng,
10.1615/critrevoncog.2024051197,,,Neuroplasticity: Pathophysiology and Role in Major Depressive Disorder,2024,Sreeharshini Kadiyala; Priyamvada Bhamidipati; Rama Rao Malla,Critical Reviews™ in Oncogenesis,journal-article,,2024-01-01,0893-9675,2162-6448,Begell House,Humans | Neuronal Plasticity | Major Depressive Disorder / physiopathology | Major Depressive Disorder / metabolism | Brain / physiopathology | Brain / metabolism | Animals,,,,,,,,eng,
10.2174/1381612819666131216114240,,,The Novel Object Recognition Test in Rodents in Relation to Cognitive Impairment in Schizophrenia,2014,Lakshmi Rajagopal; Bill Massey; Mei Huang; Yoshihiro Oyamada; Herbert Meltzer,Current Pharmaceutical Design,journal-article,,2014-08-13,1381-6128,1873-4286,Bentham Science Publishers Ltd.,"Acetylcholine / metabolism | Animals | Antipsychotic Agents / pharmacology | Antipsychotic Agents / therapeutic use | Brain / drug effects | Brain / metabolism | Cognition Disorders / chemically induced | Cognition Disorders / complications | Cognition Disorders / drug therapy | Disease Models, Animal | Dopamine / metabolism | Excitatory Amino Acid Agonists / pharmacology | GABA Agonists / pharmacology | Humans | Nicotinic Agonists / pharmacology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, N-Methyl-D-Aspartate / drug effects | Recognition, Psychology / drug effects | Schizophrenia / complications | Schizophrenia / drug therapy | Schizophrenic Psychology | Serotonin Antagonists / pharmacology",,,,,,,,eng,
10.22159/ajpcr.2016.v9i5.13345,,,NATURAL PSYCHODYSLEPTIC COMPOUNDS: SOURCES AND PHARMACOLOGY,2016,Sisira Padavala; Ezhilarasan Devaraj,Asian Journal of Pharmaceutical and Clinical Research,journal-article,,2016-09-01,0974-2441,2455-3891,Innovare Academic Sciences Pvt Ltd,,,,,,,,,,
10.3109/15622975.2013.830775,,,Multiple levels of impaired neural plasticity and cellular resilience in bipolar disorder: Developing treatments using an integrated translational approach,2013,Rodrigo Machado-Vieira; Marcio G. Soeiro-De-Souza; Erica M. Richards; Antonio L. Teixeira; Carlos A. Zarate,The World Journal of Biological Psychiatry,journal-article,,2013-09-02,1562-2975,1814-1412,Informa UK Limited,"Animals | Bipolar Disorder / metabolism | Bipolar Disorder / pathology | Bipolar Disorder / physiopathology | Humans | Neuronal Plasticity / physiology | Translational Research, Biomedical",,Intramural NIH HHS,Z99 MH999999,,,,,eng,
10.31234/osf.io/s6eh3,,,The chemical induction of synaesthesia,2021,David Luke; Laura Lungu; Ross Friday; Devin B Terhune,,posted-content,,2021-06-28,,,Center for Open Science,,,,,,,,,,
10.4238/2015.march.13.13,,,Phosphorylation of the GluN1 subunit in dorsal horn neurons by remifentanil: a mechanism for opioid-induced hyperalgesia,2015,C. Zhang; S.S. Li; N. Zhao; C. Yu,Genetics and Molecular Research,journal-article,,2015-01-01,1676-5680,1676-5680,Genetics and Molecular Research,"Analgesics, Opioid / adverse effects | Animals | Female | Hyperalgesia / chemically induced | Hyperalgesia / drug therapy | Hyperalgesia / genetics | Ketamine / pharmacology | Naloxone / pharmacology | Nerve Tissue Proteins / genetics | Nerve Tissue Proteins / metabolism | Phosphorylation | Piperidines / adverse effects | Posterior Horn Cells / drug effects | Posterior Horn Cells / metabolism | Rats | Rats, Wistar | Receptors, N-Methyl-D-Aspartate / genetics | Receptors, N-Methyl-D-Aspartate / metabolism | Receptors, Opioid, mu / agonists | Receptors, Opioid, mu / genetics | Receptors, Opioid, mu / metabolism | Remifentanil | Up-Regulation",,,,,,,,eng,
10.1016/j.bbr.2024.115051,8-OH-DPAT,5-HT1A receptor,"5-HT1A and 5-HT2A receptor effects on recognition memory, motor/exploratory behaviors, emotionality and regional dopamine transporter binding in the rat",2024,Susanne Nikolaus; Owen Y. Chao; Jan Henke; Markus Beu; Benedetta Fazari; Filipe Rodrigues Almeida; Laila Abdel-Hafiz; Christina Antke; Hubertus Hautzel; Eduards Mamlins,Behavioural Brain Research,journal-article,,2024-05-21,0166-4328,1872-7549,Elsevier BV,"Animals | Dopamine Plasma Membrane Transport Proteins / metabolism | Male | Recognition, Psychology / drug effects | Recognition, Psychology / physiology | Exploratory Behavior / drug effects | Exploratory Behavior / physiology | Rats | Receptor, Serotonin, 5-HT1A / metabolism | Receptor, Serotonin, 5-HT1A / drug effects | Receptor, Serotonin, 5-HT2A / metabolism | Receptor, Serotonin, 5-HT2A / drug effects | Motor Activity / drug effects | Motor Activity / physiology | Brain / metabolism | Brain / drug effects | Emotions / drug effects | Emotions / physiology | Serotonin 5-HT1 Receptor Agonists / pharmacology | Serotonin 5-HT2 Receptor Agonists / pharmacology | Rats, Wistar",5-HT(1A) receptor | 5-HT(2A) receptor | Dopamine transporter binding | Emotionality | Object and place recognition,,,,,,,eng,
10.1016/j.bbr.2024.115051,DOI,5-HT2A receptor,"5-HT1A and 5-HT2A receptor effects on recognition memory, motor/exploratory behaviors, emotionality and regional dopamine transporter binding in the rat",2024,Susanne Nikolaus; Owen Y. Chao; Jan Henke; Markus Beu; Benedetta Fazari; Filipe Rodrigues Almeida; Laila Abdel-Hafiz; Christina Antke; Hubertus Hautzel; Eduards Mamlins,Behavioural Brain Research,journal-article,,2024-05-21,0166-4328,1872-7549,Elsevier BV,"Animals | Dopamine Plasma Membrane Transport Proteins / metabolism | Male | Recognition, Psychology / drug effects | Recognition, Psychology / physiology | Exploratory Behavior / drug effects | Exploratory Behavior / physiology | Rats | Receptor, Serotonin, 5-HT1A / metabolism | Receptor, Serotonin, 5-HT1A / drug effects | Receptor, Serotonin, 5-HT2A / metabolism | Receptor, Serotonin, 5-HT2A / drug effects | Motor Activity / drug effects | Motor Activity / physiology | Brain / metabolism | Brain / drug effects | Emotions / drug effects | Emotions / physiology | Serotonin 5-HT1 Receptor Agonists / pharmacology | Serotonin 5-HT2 Receptor Agonists / pharmacology | Rats, Wistar",5-HT(1A) receptor | 5-HT(2A) receptor | Dopamine transporter binding | Emotionality | Object and place recognition,,,,,,,eng,
10.1016/j.bbr.2024.115051,altanserin,5-HT2A receptor,"5-HT1A and 5-HT2A receptor effects on recognition memory, motor/exploratory behaviors, emotionality and regional dopamine transporter binding in the rat",2024,Susanne Nikolaus; Owen Y. Chao; Jan Henke; Markus Beu; Benedetta Fazari; Filipe Rodrigues Almeida; Laila Abdel-Hafiz; Christina Antke; Hubertus Hautzel; Eduards Mamlins,Behavioural Brain Research,journal-article,,2024-05-21,0166-4328,1872-7549,Elsevier BV,"Animals | Dopamine Plasma Membrane Transport Proteins / metabolism | Male | Recognition, Psychology / drug effects | Recognition, Psychology / physiology | Exploratory Behavior / drug effects | Exploratory Behavior / physiology | Rats | Receptor, Serotonin, 5-HT1A / metabolism | Receptor, Serotonin, 5-HT1A / drug effects | Receptor, Serotonin, 5-HT2A / metabolism | Receptor, Serotonin, 5-HT2A / drug effects | Motor Activity / drug effects | Motor Activity / physiology | Brain / metabolism | Brain / drug effects | Emotions / drug effects | Emotions / physiology | Serotonin 5-HT1 Receptor Agonists / pharmacology | Serotonin 5-HT2 Receptor Agonists / pharmacology | Rats, Wistar",5-HT(1A) receptor | 5-HT(2A) receptor | Dopamine transporter binding | Emotionality | Object and place recognition,,,,,,,eng,
10.1016/j.neulet.2005.10.062,5-HT1A receptor,brown adipose tissue thermogenesis,Thermogenesis in brown adipose tissue: Increase by 5-HT2A receptor activation and decrease by 5-HT1A receptor activation in conscious rats,2005,Youichirou Ootsuka; William W. Blessing,Neuroscience Letters,journal-article,,2005-11-16,0304-3940,1872-7972,Elsevier BV,"Adipose Tissue, Brown / drug effects | Adipose Tissue, Brown / innervation | Adipose Tissue, Brown / metabolism | Animals | Consciousness | Male | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT1A / drug effects | Receptor, Serotonin, 5-HT1A / metabolism | Receptor, Serotonin, 5-HT2A / drug effects | Receptor, Serotonin, 5-HT2A / metabolism | Regional Blood Flow / drug effects | Regional Blood Flow / physiology | Serotonin Antagonists / pharmacology | Serotonin Receptor Agonists / pharmacology | Tail / drug effects | Tail / physiology | Thermogenesis / drug effects | Thermogenesis / physiology",,,,,,,,eng,
10.1016/j.neulet.2005.10.062,5-HT2A receptor,brown adipose tissue thermogenesis,Thermogenesis in brown adipose tissue: Increase by 5-HT2A receptor activation and decrease by 5-HT1A receptor activation in conscious rats,2005,Youichirou Ootsuka; William W. Blessing,Neuroscience Letters,journal-article,,2005-11-16,0304-3940,1872-7972,Elsevier BV,"Adipose Tissue, Brown / drug effects | Adipose Tissue, Brown / innervation | Adipose Tissue, Brown / metabolism | Animals | Consciousness | Male | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT1A / drug effects | Receptor, Serotonin, 5-HT1A / metabolism | Receptor, Serotonin, 5-HT2A / drug effects | Receptor, Serotonin, 5-HT2A / metabolism | Regional Blood Flow / drug effects | Regional Blood Flow / physiology | Serotonin Antagonists / pharmacology | Serotonin Receptor Agonists / pharmacology | Tail / drug effects | Tail / physiology | Thermogenesis / drug effects | Thermogenesis / physiology",,,,,,,,eng,
