dataset,row_index,study_doi,study_title,study_year,has_abstract,pdf_download_status,deterministic_prescreen_action,deterministic_prescreen_reason,retained_for_llm,candidate_context_count,heuristic_relevance,heuristic_screening_status,heuristic_matched_context_count
mechanistic,7767,10.1177/0269881121991822,Optimal dosing for psilocybin pharmacotherapy: Considering weight-adjusted and fixed dosing approaches.,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7768,10.1177/02698811221084055,The antidepressant effect and safety of non-intranasal esketamine: A systematic review,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7770,10.1177/02698811221123046,"Commentary on Cochrane review: ""Ketamine and other glutamate receptor modulators for depression in adults with unipolar major depressive disorder"".",2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7771,10.1177/02698811221131994,Body mass index (BMI) does not predict responses to psilocybin.,2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7772,10.1177/02698811221146356,"Among psychedelic-experienced users, only past use of psilocybin reliably predicts nature relatedness",2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,2,,,
mechanistic,7773,10.1177/02698811231179801,Psilocybin’s effects on cognition and creativity: A scoping review,2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7774,10.1177/02698811231200881,Dopamine in major depressive disorder: A systematic review and meta-analysis of in vivo imaging studies,2023,True,invalid_pdf_existing,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7775,10.1177/02698811241237870,Effects of discontinuation of serotonergic antidepressants prior to psilocybin therapy versus escitalopram for major depression,2024,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7776,10.1177/02698811241249415,The trace amine-associated receptor 1 agonists – non-dopaminergic antipsychotics or covert modulators of D2 receptors?,2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7777,10.1177/02698811241282637,Meditating on psychedelics. A randomized placebo-controlled study of DMT and harmine in a mindfulness retreat,2024,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7778,10.1177/02698811251319457,"Single-dose psilocybin therapy for alcohol use disorder: Pharmacokinetics, feasibility, safety and efficacy in an open-label study",2025,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7780,10.1177/02698811251361453,Pharmacological characterisation of psilocybin and 5-MeO-DMT discriminative cues in the rat and their translational value for identifying novel psychedelics,2025,True,download_failed,escalate,in-scope compound/intervention term appears in title or abstract,True,4,,,
mechanistic,7781,10.1177/02698811251378512,"A novel psychedelic 5-HT
                    <sub>2A</sub>
                    receptor agonist GM-2505: The pharmacokinetic, safety, and pharmacodynamic profile from a randomized trial healthy volunteer",2025,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,4,,,
mechanistic,7782,10.1177/02698811251395386,"An exploration of the relationships between the effects of psilocybin on behavior, 5-HT
                    <sub>2A</sub>
                    receptor occupancy, and neuroplastic effects in mice",2026,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,3,,,
mechanistic,7783,10.1177/02698811261431056,Trip killers: Addressing a critical knowledge gap in psychedelic research,2026,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7784,10.1177/0271678X211061050,NRM 2021 Abstract Booklet,2021,False,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7785,10.1177/0271678X221084416,"Comparison of three novel radiotracers for GluN2B-containing NMDA receptors in non-human primates: <i>(R)</i>-[<sup>11</sup>C]NR2B-Me, <i>(R)</i>-[<sup>18</sup>F]of-Me-NB1, and <i>(S)</i>-[<sup>18</sup>F]of-NB1",2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7786,10.1177/0271678X221096357,Poster Presentations,2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7787,10.1177/0271678X241276312,"Imaging the 5-HT
                    <sub>2C</sub>
                    receptor with PET: Evaluation of 5-HT
                    <sub>2C</sub>
                    and 5-HT
                    <sub>2A</sub>
                    affinity of pimavanserin in the primate brain",2024,True,invalid_pdf_existing,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7788,10.1177/0271678X241281547,Sigma-1 receptor signaling: A potential therapeutic approach for ischemic stroke,2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7789,10.1177/0300060517744037,Role of the hippocampal 5-HT1A receptor-mediated cAMP/PKA signalling pathway in sevoflurane-induced cognitivedysfunction in aged rats,2018,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7790,10.1177/03000605241258473,Is there evidence for using ketamine among individuals with dementia?,2024,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7791,10.1177/03000605261432759,Clinical applications of esketamine: Current status and future perspectives.,2026,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7794,10.1177/0706743720970860,The Canadian Network for Mood and Anxiety Treatments (CANMAT) Task Force Recommendations for the Use of Racemic Ketamine in Adults with Major Depressive Disorder: Recommandations Du Groupe De Travail Du Réseau Canadien Pour Les Traitements De L’humeur Et De L’anxiété (Canmat) Concernant L’utilisation De La Kétamine Racémique Chez Les Adultes Souffrant De Trouble Dépressif Majeur,2020,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7795,10.1177/07067437221111371,The Canadian Network for Mood and Anxiety Treatments (CANMAT) Task Force Report: Serotonergic Psychedelic Treatments for Major Depressive Disorder,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7798,10.1177/108705710000500410,Development Assay for of a 5-Hydroxytryptamine2A Receptor Binding High Throughput Screening Using 96-Well Microfilter Plates,2000,True,download_failed,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7799,10.1177/1087057108327329,Characterizing Cannabinoid CB2 Receptor Ligands Using DiscoveRx PathHunter™ β-Arrestin Assay,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7800,10.1177/1087057109356982,Development of a β-Lactamase Reporter Gene Assay for Metabotropic Glutamate Receptor 1 by Using Coexpression of Glutamate Transporter,2010,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7802,10.1177/1178646919873925,"Serotonin Syndrome: Pathophysiology, Clinical Features, Management, and Potential Future Directions",2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7803,10.1177/1179573520907397,Current and Future Treatments in Alzheimer Disease: An Update,2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7806,10.1177/15593258231157563,Esketamine Anesthetizes Mice With a Similar Potency to Racemic Ketamine,2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7810,10.1177/17448069221087583,Spinal 5-HT<sub>2A</sub> receptor is involved in electroacupuncture inhibition of chronic pain,2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7812,10.1177/1745691619895047,Mystical and Other Alterations in Sense of Self: An Expanded Framework for Studying Nonordinary Experiences,2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7813,10.1177/1756285614562419,The pharmacological profile and clinical prospects of the oral 5-HT1F receptor agonist lasmiditan in the acute treatment of migraine,2014,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7814,10.1177/1759091419834821,Abstracts of the 2018 Meeting of ArgentineSociety for Research in Neurosciences,2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7815,10.1177/17590914211039028,2021 ASN Virtual Meeting Abstracts,2021,False,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,2,,,
mechanistic,7816,10.1177/20420188231199359,Role of estrogen in the regulation of central and peripheral energy homeostasis: from a menopausal perspective,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7817,10.1177/2042098620937899,Esketamine: new hope for the treatment of treatment-resistant depression? A narrative review.,2020,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,2,,,
mechanistic,7818,10.1177/2045125314559539,Legal highs: staying on top of the flood of novel psychoactive substances,2015,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,2,,,
mechanistic,7819,10.1177/2045125316638008,"Antidepressive, anxiolytic, and antiaddictive effects of ayahuasca, psilocybin and lysergic acid diethylamide (LSD): a systematic review of clinical trials published in the last 25 years",2016,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7820,10.1177/22840265231153518,Esketamine in the treatment of chronic endometriosis-induced pain: a case report,2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,7821,10.1177/2398212817705279,BNA 2017 Festival of Neuroscience: Abstract Book,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7822,10.1177/2398212819855490,Can the endocannabinoid receptor system reduce neuronal inflammation in arthritis,2019,False,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7823,10.1177/23982128211035062,BNA 2021 Festival of Neuroscience Poster abstracts,2021,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7824,10.1177/23982128231180246,The International BNA 2023 Festival of Neuroscience,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7826,10.1177/26331055241286518,Neuroimaging and the Investigation of Drug-Drug Interactions Involving Psychedelics,2024,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,2,,,
mechanistic,7827,10.1182/blood-2002-10-3301,Molecular and functional analysis of Shiga toxin–induced response patterns in human vascular endothelial cells,2003,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7831,10.1183/09031936.03.00004611,Nutritional and metabolic modulation in chronic obstructive pulmonary disease management,2003,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7832,10.1183/23120541.00479-2022,The effect of d-cycloserine on brain processing of breathlessness over pulmonary rehabilitation: an experimental medicine study,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7833,10.1186/1471-213x-11-29,Histone deacetylase activity is necessary for left-right patterning during vertebrate development,2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7834,10.1186/1471-2148-10-51,Functional evolution of the trace amine associated receptors in mammals and the loss of TAAR1 in dogs,2010,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7835,10.1186/1471-2156-8-46,Variation in the gene coding for the M5 Muscarinic receptor (CHRM5) influences cigarette dose but is not associated with dependence to drugs of addiction: evidence from a prospective population based cohort study of young adults,2007,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7836,10.1186/1471-2164-10-s1-s12,Protein disorder in the human diseasome: unfoldomics of human genetic diseases,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7837,10.1186/1471-2164-15-100,Exploration of microRNAs in porcine milk exosomes,2014,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7838,10.1186/1471-2164-6-115,Microarray analysis of Pseudomonas aeruginosa reveals induction of pyocin genes in response to hydrogen peroxide,2005,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7839,10.1186/1471-2164-8-151,"Comparative temporal and dose-dependent morphological and transcriptional uterine effects elicited by tamoxifen and ethynylestradiol in immature, ovariectomized mice",2007,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7840,10.1186/1471-2164-8-328,Effect of starvation on global gene expression and proteolysis in rainbow trout (Oncorhynchus mykiss),2007,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7841,10.1186/1471-2180-10-64,Modulation of iron homeostasis in macrophages by bacterial intracellular pathogens,2010,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7843,10.1186/1471-2202-13-25,Quantitative changes in intracellular calcium and extracellular-regulated kinase activation measured in parallel in CHO cells stably expressing serotonin (5-HT) 5-HT2A or 5-HT2Creceptors,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7846,10.1186/1471-2202-15-16,Functional associations among G protein-coupled neurotransmitter receptors in the human brain,2014,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7847,10.1186/1471-2202-7-36,Serotonin 5-HT2A and 5-HT6 receptors in the prefrontal cortex of Alzheimer and normal aging patients,2006,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7848,10.1186/1471-2210-11-3,Altered 5-HT2C receptor agonist-induced responses and 5-HT2C receptor RNA editing in the amygdala of serotonin transporter knockout mice,2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7849,10.1186/1471-2210-11-s2-a20,Truncations in the amino terminus reveal a region key to supporting amphetamine-induced efflux by the human serotonin transporter,2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7850,10.1186/1471-2210-12-5,"Long-acting κ opioid antagonists nor-BNI, GNTI and JDTic: pharmacokinetics in mice and lipophilicity",2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7851,10.1186/1471-2210-12-8,Novel olanzapine analogues presenting a reduced H1 receptor affinity and retained 5HT2A/D2 binding affinity ratio,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,2,,,
mechanistic,7853,10.1186/1471-2210-6-3,Pharmacological profiles of opioid ligands at Kappa opioid receptors,2006,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7854,10.1186/1471-2210-7-s2-a38,Evidence against a separate high affinity binding site on the P2X3 receptor,2007,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7855,10.1186/1471-2210-8-s1-a46,"The presence of phosphatidylinositol-4,5-bisphosphate directly impacts on amphetamine-induced serotonin transporter-mediated efflux",2008,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7857,10.1186/1471-2261-8-40,Association of alpha1a-adrenergic receptor polymorphism and blood pressure phenotypes in the Brazilian population,2008,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7858,10.1186/1471-2350-9-35,Association between single nucleotide polymorphisms in the mu opioid receptor gene (OPRM1) and self-reported responses to alcohol in American Indians,2008,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7860,10.1186/1471-244X-8-40,Excess of transmission of the G allele of the -1438A/G polymorphism of the 5-HT2Areceptor gene in patients with schizophrenia responsive to antipsychotics,2008,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7862,10.1186/1475-2859-10-24,Evaluation of the Pichia pastoris expression system for the production of GPCRs for structural analysis,2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7863,10.1186/1475-2867-13-89,Acidic extracellular microenvironment and cancer,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7864,10.1186/1475-2891-13-17,Peroxisome proliferator-activated receptors and their ligands: nutritional and clinical implications - a review,2014,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7865,10.1186/1476-4598-12-152,Tumor glycolysis as a target for cancer therapy: progress and prospects,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7866,10.1186/1476-4598-12-33,Hellebrin and its aglycone form hellebrigenin display similar in vitro growth inhibitory effects in cancer cells and binding profiles to the alpha subunits of the Na+/K+-ATPase,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7867,10.1186/1476-4598-12-47,The interaction of celecoxib with MDR transporters enhances the activity of mitomycin C in a bladder cancer cell line,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7868,10.1186/1477-7827-10-64,Increased expression of kisspeptin and GnRH forms in the brain of scombroid fish during final ovarian maturation and ovulation,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7869,10.1186/1478-811x-8-8,"PDZ domains and their binding partners: structure, specificity, and modification",2010,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7870,10.1186/1741-7007-10-29,Advances in establishment and analysis of three-dimensional tumor spheroid-based functional assays for target validation and drug evaluation,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7872,10.1186/1741-7015-9-119,Novel pharmacotherapeutic treatments for cocaine addiction,2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7874,10.1186/1742-2094-5-17,Neuroinflammatory response to lipopolysaccharide is exacerbated in mice genetically deficient in cyclooxygenase-2,2008,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7875,10.1186/1742-2094-9-203,Characterization and function of the human macrophage dopaminergic system: implications for CNS disease and drug abuse,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7877,10.1186/1744-8069-1-5,Glutamate Transporter: An Unexpected Target for Some Antibiotics,2005,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7878,10.1186/1744-8069-7-9,"Identification and Characterization of Seven New Exon 11-Associated Splice Variants of the Rat Mu Opioid Receptor Gene, OPRM1",2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7879,10.1186/1744-8069-8-59,Involvement of Tyr1472 Phosphorylation of NMDA Receptor NR2B Subunit in Postherpetic Neuralgia in Model Mice,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7881,10.1186/1744-9081-3-25,Allelic and genotypic associations of DRD2 Taq I A polymorphism with heroin dependence in Spanish subjects: a case control study,2007,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7883,10.1186/1744-9081-7-12,The 1287 G/A polymorphism of the Norepinephrine Transporter gene (NET) is involved in Commission Errors in Korean children with Attention Deficit Hyperactivity Disorder,2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7884,10.1186/1744-9081-8-23,Variation in regulator of G-protein signaling 17 gene (RGS17) is associated with multiple substance dependence diagnoses,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7886,10.1186/1752-153x-3-s1-o18,Dynamic pharmacophores of the 5-HT1B receptor,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7887,10.1186/1756-0500-6-203,"ENU-mutagenesis mice with a non-synonymous mutation in Grin1 exhibit abnormal anxiety-like behaviors, impaired fear memory, and decreased acoustic startle response",2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7888,10.1186/1756-0500-6-220,"Bupropion, methylphenidate, and 3,4-methylenedioxypyrovalerone antagonize methamphetamine-induced efflux of dopamine according to their potencies as dopamine uptake inhibitors: implications for the treatment of methamphetamine dependence",2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7889,10.1186/1756-6606-2-13,Dynamic regulation of RNA editing of ion channels and receptors in the mammalian nervous system,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7892,10.1186/1756-6606-4-21,Transcriptional dysregulation of 5-HT1A autoreceptors in mental illness,2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7893,10.1186/1756-6606-4-3,APP processing in Alzheimer's disease,2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,7894,10.1186/1756-6606-5-10,M4 muscarinic receptor knockout mice display abnormal social behavior and decreased prepulse inhibition,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7895,10.1186/1756-6606-6-10,The CaMKII/NMDAR complex as a molecular memory,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7896,10.1186/1756-6606-6-24,Acute 5-HT7 receptor activation increases NMDA-evoked currents and differentially alters NMDA receptor subunit phosphorylation and trafficking in hippocampal neurons,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,7897,10.1186/1756-6606-7-43,Genes and signaling pathways involved in memory enhancement in mutant mice,2014,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
