dataset,row_index,study_doi,study_title,study_year,has_abstract,pdf_download_status,deterministic_prescreen_action,deterministic_prescreen_reason,retained_for_llm,candidate_context_count,heuristic_relevance,heuristic_screening_status,heuristic_matched_context_count
mechanistic,11439,10.1006/exnr.1998.6996,"Effect of Repeatedl-DOPA, Bromocriptine, or Lisuride Administration on Preproenkephalin-A and Preproenkephalin-B mRNA Levels in the Striatum of the 6-Hydroxydopamine-Lesioned Rat",1999,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11442,10.1006/exnr.1999.7135,NMDA and Non-NMDA Receptor-Mediated Excitotoxicity Are Potentiated in Cultured Striatal Neurons by Prior Chronic Depolarization,1999,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11449,10.1006/gcen.1994.1115,"Plasma Levels of Gonadal Steroids during Final Oocyte Maturation of Striped Bass, Morone saxatilis L.",1994,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11453,10.1006/geno.1995.1042,"Identification, Expression, and Pharmacology of a Cys23-Ser23 Substitution in the Human 5-HT2C Receptor Gene (HTR2C)",1995,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11455,10.1006/jmcc.1998.0717,Selective Activation ofα1A-adrenergic Receptors in Neonatal Cardiac Myocytes is Sufficient to Cause Hypertrophy and Differential Regulation ofα1-adrenergic Receptor Subtype mRNAs,1998,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,11456,10.1006/mcne.1998.0722,Human Dopamine D3 and D2L Receptors Couple to Inward Rectifier Potassium Channels in Mammalian Cell Lines,1998,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11459,10.1006/phrs.1999.0469,PHARMACOLOGICAL ANALYSIS OF 5-HYDROXYTRYPTAMINE EFFECTS ON HUMAN ISOLATED URETER,1999,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,11462,10.1006/taap.1997.8112,"Methylation of the NMDA Receptor Agonistl-trans-2,3-Pyrrolidine-Dicarboxylate: Enhanced Excitotoxic Potency and Selectivity",1997,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11518,10.1007/7854_2022_357,Pharmacological Treatments for Anhedonia,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11559,10.1007/978-1-4684-5769-8_4,The PCP Site of the NMDA Receptor Complex,1990,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11573,10.1007/978-1-4939-9477-9_23,hiPS Cell-Derived Neurons for High-Throughput Screening,2019,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,11595,10.1007/978-1-62703-251-3_8,BRET Approaches to Characterize Dopamine and TAAR1 Receptor Pharmacology and Signaling,2012,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11763,10.1007/bf00165292,Long lasting attenuation of 8-OH-DPAT induced corticosterone secretion after a single injection of a 5-HT1A receptor agonist,1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11765,10.1007/bf00167231,Cell-specific coupling of the cloned human 5-HT1F receptor to multiple signal transduction pathways,1993,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11766,10.1007/bf00167564,"The influence of serotoninergic drugs on dopaminergic neurotransmission in rat substantia nigra, striatum and limbic forebrain in vivo",1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11772,10.1007/bf00169219,"How selective is GR 43175? Interactions with functional 5-HT1A, 5-HT1B, 5-HT1C and 5-HT1D receptors",1989,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11774,10.1007/bf00170827,Operational characteristics of the 5-HT1-like receptors mediating external carotid vasoconstriction in vagosympathectomized dogs,1996,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11776,10.1007/bf00171060,"Translocation of dopamine and binding of WIN 35,428 measured under identical conditions in cells expressing the cloned human dopamine transporter",1996,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11783,10.1007/bf00180669,"Biochemical and behavioural effects of isamoltane, a ?-adrenoceptor antagonist with affinity for the 5-HT1B receptor of rat brain",1991,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11784,10.1007/bf00182999,"Effects of the partial dopamine receptor agonists SDZ 208-911, SDZ 208-912 and terguride on central monoamine receptors",1991,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11794,10.1007/bf00432172,Binding of antiparkinsonian ergot derivatives to the dopamine receptor,1981,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11799,10.1007/bf00964812,G protein dependent alterations in [125I]iodocyanopindolol and�cyanopindolol binding at 5-HT1B binding sites in rat brain membranes,1989,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11800,10.1007/bf00967719,Kainate binding to the AMPA receptor in rat brain,1994,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11805,10.1007/bf01245339,Suppression of domoic acid induced seizures by 8-(OH)-DPAT,1993,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11811,10.1007/bf02244228,Antidepressant-like activity of 5-HT1A agonists measured with the forced swim test,1990,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11820,10.1007/bf02246645,Increased 5-HT2C receptor responsiveness occurs on rearing rats in social isolation,1996,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11822,10.1007/bf02253585,"Analgesic and discriminative stimulus properties of U-62,066E, the selective kappa-opioid receptor agonist, in the rat",1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11824,10.1007/bf02257618,Motor responses to dopamine D1 and D2 agonists in the reserpine-treated mouse are affected differentially by the NMDA receptor antagonist MK 801,1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11830,10.1007/bf02778149,Serotonin directly stimulates luteinizing hormone-releasing hormone release from GT1-1 cells via 5-HT7 receptors,1997,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11832,10.1007/bf02801977,Serotonin2 receptor agonists and serotonergic anorectic drugs affect rats’ performance differently in a five-choice serial reaction time task,1992,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11836,10.1007/bf02990472,Applications of SPECT imaging of dopaminergic neurotransmission in neuropsychiatric disorders,2000,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11840,10.1007/bf03179817,Interactions between serotoninergic and aminoacidergic pathways in the control of PRL secretion in prepubertal male rats,2001,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11865,10.1007/pl00005000,Agonist activity of antimigraine drugs at recombinant human 5-HT1A receptors: potential implications for prophylactic and acute therapy,1997,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11866,10.1007/pl00005034,Nature of 5HT1like receptors mediating depressor responses in vagosympathectomized rats; close resemblance to the cloned 5ht7 receptor,1997,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11869,10.1007/pl00005198,Interaction of 5-HT1B/D ligands with recombinant h 5-HT1A receptors:Intrinsic activity and modulation by G-protein activation state,1998,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11871,10.1007/pl00005261,Ketamine interacts with the noradrenaline transporter at a site partly overlapping the desipramine binding site,1998,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11872,10.1007/pl00005321,5-HT1B receptors modulate release of [3H]dopamine from rat striatal synaptosomes,1999,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11873,10.1007/pl00005359,Changes in systemic and regional haemodynamics during 5-HT7 receptor-mediated depressor responses in rats,1999,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11884,10.1007/s00204-024-03805-3,Central role of Sigma-1 receptor in ochratoxin A-induced ferroptosis,2024,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11887,10.1007/s00210-002-0528-z,Amino acids involved in differences in the pharmacological profiles of the rat and human noradrenaline transporters,2002,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11888,10.1007/s00210-002-0534-1,Up-regulation of noradrenaline transporter in response to prolonged exposure to ketamine,2002,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11891,10.1007/s00210-003-0763-y,Nandrolone treatment decreases the level of rat kidney ?1B-adrenoceptors,2003,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,11894,10.1007/s00210-004-1006-6,Evidence for 5-HT2B and 5-HT7 receptor-mediated relaxation in pulmonary arteries of weaned pigs,2004,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11895,10.1007/s00210-005-1035-9,"[3H]LY334370, a novel radioligand for the 5-HT1F receptor. I. In vitro characterization of binding properties",2005,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11896,10.1007/s00210-005-1036-8,"[3H]LY334370, a novel radioligand for the 5-HT1F receptor. II. Autoradiographic localization in rat, guinea pig, monkey and human brain",2005,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11897,10.1007/s00210-006-0041-x,5-HT-stimulated [35S]guanosine-5′-O-(3-thio)triphosphate binding as an assay for functional activation of G proteins coupled with 5-HT1B receptors in rat striatal membranes,2006,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11898,10.1007/s00210-006-0093-y,Reanalysis of constitutively active rat and human 5-HT7(a) receptors in HEK-293F cells demonstrates lack of silent properties for reported neutral antagonists,2006,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11901,10.1007/s00210-010-0587-5,"Regulation of opioid gene expression in the rat brainstem by 3,4-methylenedioxymethamphetamine (MDMA): role of serotonin and involvement of CREB and ERK cascade",2010,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11902,10.1007/s00210-013-0902-z,The C-terminal half of the α2C-adrenoceptor determines the receptor's membrane expression level and drug selectivity,2013,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,11904,10.1007/s00210-014-0972-6,Common α2A and α2C adrenergic receptor polymorphisms do not affect plasma membrane trafficking,2014,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,11905,10.1007/s00210-018-1500-x,Effects of the monoamine stabilizer (−)-OSU6162 on locomotor and sensorimotor responses predictive of antipsychotic activity,2018,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11914,10.1007/s002100000256,Further pharmacological analysis of the orphan 5-HT receptors mediating feline vasodepressor responses: close resemblance to the 5-HT 7 receptor,2000,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11915,10.1007/s002100000277,Mediation of 5-HT-induced internal carotid vasodilatation in GR127935- and ritanserin-pretreated dogs by 5-HT 7 receptors,2000,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11916,10.1007/s002100000329,A quantitative analysis of antagonism and inverse agonism at wild-type and constitutively active hamster α 1B -adrenoceptors,2001,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,11917,10.1007/s002100000369,"The cloned human 5-HT 7 receptor splice variants: a comparative characterization of their pharmacology, function and distribution",2001,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11918,10.1007/s002100000395,Analysis of ligand activation of α 2 -adrenoceptor subtypes under conditions of equal G α protein stoichiometry,2001,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,11924,10.1007/s00213-002-1017-2,Phencyclidine supersensitivity in rats with neonatal dopamine loss,2002,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11934,10.1007/s00213-003-1530-y,Serotonin receptors in platelets of bipolar and schizoaffective patients: effect of lithium treatment,2003,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11940,10.1007/s00213-003-1740-3,Brain concentrations of d-MDMA are increased after stress,2004,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11942,10.1007/s00213-004-1816-8,NMDA receptor subunit and CaMKII changes in rat hippocampus induced by acute MDMA treatment: a mechanism for learning impairment,2004,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11946,10.1007/s00213-004-2030-4,"Role of the serotonin 5-HT2A receptor in the hyperlocomotive and hyperthermic effects of (+)-3,4-methylenedioxymethamphetamine",2004,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11949,10.1007/s00213-004-2057-6,Stable expression of constitutively activated mutant h5HT6 and h5HT7 serotonin receptors: inverse agonist activity of antipsychotic drugs,2004,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11950,10.1007/s00213-004-2065-6,Therapeutic potential of positive AMPA modulators and their relationship to AMPA receptor subunits. A review of preclinical data,2005,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11955,10.1007/s00213-005-0038-z,"Role of 5-HT2A and 5-HT2C/B receptors in the acute effects of 3,4-methylenedioxymethamphetamine (MDMA) on striatal single-unit activity and locomotion in freely moving rats",2005,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,11964,10.1007/s00213-005-2261-z,5-HT6 receptor antagonists improve performance in an attentional set shifting task in rats,2005,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11971,10.1007/s00213-007-0769-0,In vivo Schild regression analyses using nonselective 5-HT2C receptor antagonists in a rat operant behavioral assay,2007,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,11981,10.1007/s00213-008-1237-1,Pharmacological modulation of the neural basis underlying inhibition of return (IOR) in the human 5-HT2A agonist and NMDA antagonist model of psychosis,2008,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12006,10.1007/s00213-011-2165-z,Dose-dependent binding of AZD3783 to brain 5-HT1B receptors in non-human primates and human subjects: a positron emission tomography study with [11C]AZ10419369,2011,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12045,10.1007/s00213-016-4226-9,MDMA self-administration fails to alter the behavioral response to 5-HT1A and 5-HT1B agonists,2016,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12046,10.1007/s00213-016-4342-6,Effects of anti-depressant treatments on FADD and p-FADD protein in rat brain cortex: enhanced anti-apoptotic p-FADD/FADD ratio after chronic desipramine and fluoxetine administration,2016,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12052,10.1007/s00213-018-4866-z,5-HT6 receptor agonist and antagonist modulates ICV-STZ-induced memory impairment in rats,2018,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12062,10.1007/s00213-019-05219-x,"The novel methoxetamine analogs N-ethylnorketamine hydrochloride (NENK), 2-MeO-N-ethylketamine hydrochloride (2-MeO-NEK), and 4-MeO-N-ethylketamine hydrochloride (4-MeO-NEK) elicit rapid antidepressant effects via activation of AMPA and 5-HT2 receptors",2019,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12070,10.1007/s00213-022-06118-4,"Mediation of the behavioral effects of ketamine and (2R,6R)-hydroxynorketamine in mice by kappa opioid receptors",2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12080,10.1007/s002130000373,Serotonin releasers increase prepulse inhibition in serotonin 1B knockout mice,2000,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12082,10.1007/s002130000529,Zolmitriptan (a 5-HT1B/1D receptor agonist with central action) does not increase symptoms in obsessive compulsive disorder,2000,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12084,10.1007/s002130000598,Corticosterone responses in 5-HT1B receptor knockout mice to stress or 5-HT1A receptor activation are normal,2000,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12085,10.1007/s002130000616,Further studies of the reinforcing effects of benztropine analogs in rhesus monkeys,2001,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12086,10.1007/s002130050010,5-HT 3 - and 5-HT 2C -antagonist properties of cyamemazine: significance for its clinical anxiolytic activity,2000,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12087,10.1007/s002130050057,"Memory disturbances in ”Ecstasy"" users are correlated with an altered brain serotonin neurotransmission",2000,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12094,10.1007/s002130050622,Discriminative stimulus properties of mCPP: evidence for a 5-HT 2C receptor mode of action,1998,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12095,10.1007/s002130050740,Evidence for a functional interaction between 5-HT 1A and 5-HT 2 receptors in rats,1998,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12096,10.1007/s002130050777,Sumatriptan (5-HT 1D receptor agonist) does not exacerbate symptoms in obsessive compulsive disorder,1998,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,12098,10.1007/s002130050819,Locomotor response to MDMA is attenuated in knockout mice lacking the 5-HT 1B receptor,1999,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12099,10.1007/s002130050834,"The in vivo effects of olanzapine and other antipsychotic agents on receptor occupancy and antagonism of dopamine D 1 , D 2 , D 3 , 5HT 2A and muscarinic receptors",1999,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12107,10.1007/s002130100735,"A neurotoxic dose of 3,4-methylenedioxymethamphetamine (MDMA; ecstasy) to rats results in a long term defect in thermoregulation",2001,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12112,10.1007/s00221-013-3498-0,Towards metabolically stable 5-HT7 receptor ligands: a study on 1-arylpiperazine derivatives and related isosters,2013,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12117,10.1007/s00228-010-0967-2,Analysis of genetic variations in the dopamine D1 receptor (DRD1) gene and antipsychotics-induced tardive dyskinesia in schizophrenia,2010,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12118,10.1007/s00232-001-0050-0,Inhibition of K/HCO 3 Cotransport in Squid Axons by Quaternary Ammonium Ions,2001,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12120,10.1007/s00259-003-1171-8,Interference of anaesthetics with radioligand binding in neuroreceptor studies,2003,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12123,10.1007/s00259-014-2958-5,Test–retest reliability of the novel 5-HT1B receptor PET radioligand [11C]P943,2014,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12126,10.1007/s002590050458,Characterization of [ 123 I]IDAM as a novel single-photon emission tomography tracer for serotonin transporters,1999,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12131,10.1007/s00347-010-2160-5,Therapieansätze bei geographischer Atrophie,2010,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,12133,10.1007/s00405-015-3731-5,Expression of histamine receptors in the human endolymphatic sac: the molecular rationale for betahistine use in Menieres disease,2015,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12134,10.1007/s00406-010-0172-4,Adrenergic α2A receptor gene is not associated with methylphenidate response in adults with ADHD,2010,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12140,10.1007/s00406-023-01613-x,The genetic susceptibility analysis of TAAR1 rs8192620 to methamphetamine and heroin abuse and its role in impulsivity,2023,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12142,10.1007/s00417-008-0990-5,The effect of clonidine on VEGF expression in human retinal pigment epithelial cells (ARPE-19),2008,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,12143,10.1007/s00418-019-01791-7,TAAR1 levels and sub-cellular distribution are cell line but not breast cancer subtype specific,2019,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12151,10.1007/s00429-012-0383-8,Molecular characterization of individual D3 dopamine receptor-expressing cells isolated from multiple brain regions of a novel mouse model,2012,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12154,10.1007/s00429-018-1637-x,"The TrkB agonist 7,8-dihydroxyflavone changes the structural dynamics of neocortical pyramidal neurons and improves object recognition in mice",2018,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,12161,10.1007/s00702-003-0027-5,Dopamine receptor agonists in current clinical use: comparative dopamine receptor binding profiles defined in the human striatum,2003,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,12164,10.1007/s00702-007-0835-0,Adrenergic α2A receptor gene and response to methylphenidate in attention-deficit/hyperactivity disorder-predominantly inattentive type,2008,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12167,10.1007/s00702-012-0815-x,The 5-HT1A-receptor agonist flibanserin reduces drug-induced dyskinesia in RGS9-deficient mice,2012,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,12169,10.1007/s00702-017-1706-y,"The hallucinogen 2,5-dimethoxy-4-iodoamphetamine hydrochloride activates neurotrophin receptors in a neuronal cell line and promotes neurites extension",2017,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
