dataset,row_index,study_doi,study_title,study_year,has_abstract,pdf_download_status,deterministic_prescreen_action,deterministic_prescreen_reason,retained_for_llm,candidate_context_count,heuristic_relevance,heuristic_screening_status,heuristic_matched_context_count
mechanistic,8654,10.1556/2054.2018.008,“Ayahuasca turned on my mind’s eye”: Enhanced visual imagery after ayahuasca intake in a man with “blind imagination” (aphantasia),2018,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8664,10.1556/2054.2022.00218,Psychedelics and mindfulness: A systematic review and meta-analysis,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8676,10.1590/0001-3765201720160844,Is Forced Swimming Immobility a Good Endpoint for Modeling Negative Symptoms of Schizophrenia? - Study of Sub-Anesthetic Ketamine Repeated Administration Effects,2017,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8677,10.1590/1414-431x20176714,Salvinorin A preserves cerebral pial artery autoregulation after forebrain ischemia via the PI3K/AKT/cGMP pathway,2018,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8679,10.1590/1516-4446-2013-1098,Animal models as tools to study the pathophysiology of depression,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8680,10.1590/1516-4446-2013-1164,Animal models for predicting the efficacy and side effects of antipsychotic drugs,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8686,10.1590/s0102-695x2010000300017,"Acute toxicity of Psilocybe cubensis (Ear.) Sing., Strophariaceae, aqueous extract in mice",2010,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8687,10.1590/s1516-05722010000300014,Salvia divinorum Epling &amp; Játiva (Maria Pastora) e Salvinorina A: crescente uso recreacional e potencial de abuso,2010,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8688,10.1590/s1516-05722014000200002,Efeito analgésico e anti-inflamatório do extrato aquoso das folhas de trevo-roxo (Scutellaria agrestis A. St.-Hil. ex Benth. - Lamiaceae) em roedores,2014,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8689,10.1590/s1516-44462005000300016,Glutamate modulators as novel interventions for mood disorders,2005,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8693,10.1592/phco.23.5.609.32210,Illicit Methylphenidate Use in an Undergraduate Student Sample: Prevalence and Risk Factors,2003,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8695,10.1615/intjmedmushrooms.2021041921,"Psilocybin Conspectus: Status, Production Methods, and Considerations",2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8702,10.1681/asn.2008121286,Podocyte Glutamatergic Signaling Contributes to the Function of the Glomerular Filtration Barrier,2009,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8706,10.17129/botsci.3013,Evaluación farmacológica de la actividad antinociceptiva y análisis fitoquímico de los extractos activos de  Salvia purpurea  Cav.,2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8707,10.17151/culdr.2018.23.26.6,Plant based assisted therapy for the treatment of substance use disorders - part 1. The case of takiwasi center and other similar experiences,2018,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8718,10.17554/j.issn.2313-5611.2017.03.70,Kappa Opioid System Involvement in Mood and Anxiety Disorders,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8741,10.17691/stm2019.11.2.21,The Use of Optogenetic and DREADDs Techniques: Applications to the Behavioral Pathology in Parkinson’s Disease (Review),2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8760,10.18203/2349-3291.ijcp20205111,Alternative therapies for children’s with autism spectrum disorder,2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8763,10.18388/pb.2021_376,Molekularne podstawy działania wybranych substancji psychoaktywnych,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8764,10.18413/rrpharmacology.9.10051,"Aversion-related effects of kappa-opioid agonist U-50488 on neural activity and functional connectivity between amygdala, ventral tegmental area, prefrontal cortex, hippocampus, and nucleus accumbens",2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8771,10.18632/oncotarget.15405,Ketamine administered pregnant rats impair learning and memory in offspring <i>via</i> the CREB pathway,2017,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8772,10.18632/oncotarget.15419,Opioids: Modulators of angiogenesis in wound healing and cancer,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8773,10.18632/oncotarget.16042,Long-term neurocognitive dysfunction in offspring via NGF/ ERK/CREB signaling pathway caused by ketamine exposure during the second trimester of pregnancy in rats,2017,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8780,10.18632/oncotarget.24990,Novel water-soluble lignin derivative BP-Cx-1: identification of components and screening of potential targets <i>in silico</i> and <i>in vitro</i>,2018,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8784,10.18632/oncotarget.27746,AKT isoforms have discrete expression in triple negative breast cancers and roles in cisplatin sensitivity,2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8800,10.20944/preprints201904.0176.v1,"In Major Depression, Increased Serum Dynorphin and Kappa Opioid Receptor Levels are Positively Associated with Mu Opioid Receptor Levels and Immune Activation and Are Attenuated by Nicotine Dependence",2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8804,10.20944/preprints202001.0138.v1,"The Endogenous Opioid System in Schizophrenia and Treatment Resistant Schizophrenia: Increased Plasma Endomorphin 2, and &amp;kappa; and &amp;mu; Opioid Receptors are Associated with Interleukin-6",2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8806,10.20944/preprints202003.0432.v1,Chronic Fatigue Syndrome and Fibromyalgia-Like Symptoms Are an Integral Component of the Phenome of Schizophrenia: Neuro-Immune and Opioid System Correlates,2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8808,10.20944/preprints202004.0231.v1,Pathway-Phenotypes of Non-responders and Partial Responders to Treatment With Antipsychotics in Schizophrenia: A Machine Learning Study,2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8811,10.20944/preprints202012.0783.v1,"In Schizophrenia, Depression and Anxiety Symptoms Are Driven by Immune-Inflammatory Pathways.",2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8816,10.20944/preprints202208.0419.v1,The Role of the Dynorphin/Kappa Opioid Receptor System in the Actions of Alcohol,2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8818,10.20944/preprints202209.0412.v1,Intertwining Neuropathogenic Impacts of Aberrant Circadian Rhythm and Impaired Neuroregenerative Plasticity in Hutington’s Disease: Neurotherapeutic Significance of Chemogenetics,2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8839,10.20944/preprints202603.1698.v1,Opioid Antagonists for Hedonic Liberation—Not All Is Over,2026,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8846,10.21203/rs.3.rs-1321542/v1,Psilocybin Combines Rapid Synaptogenic And Anti-Inflammatory Effects In Vitro,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8854,10.21203/rs.3.rs-2001983/v1,Effect of psilocybin on marble-burying in ICR mice: Role of 5-HT1A receptors and implications for the treatment of obsessive-compulsive disorder,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8856,10.21203/rs.3.rs-2209228/v1,Ketamine alleviates fear memory and spatial cognition deficits in PTSD rat model via BDNF signaling pathway of hippocampus and amygdala,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8857,10.21203/rs.3.rs-2286430/v1,Ventral striatal islands of Calleja neurons bidirectionally mediate depression-like behaviors in mice,2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8864,10.21203/rs.3.rs-29716/v1,"­­­­­The kappa opioid receptor agonist U50,488H did not affect brain-stimulation reward while it elicited conditioned place aversion in mice",2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8865,10.21203/rs.3.rs-29716/v3,"­­­­­The kappa opioid receptor agonist U50,488H did not affect brain-stimulation reward while it elicited conditioned place aversion in mice",2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8866,10.21203/rs.3.rs-3115610/v1,An olfactory bulb GnRH neuronal population translates social relevant odors into reproductive behavior in male mice,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8875,10.21203/rs.3.rs-4242829/v3,Psilocin fosters neuroplasticity in iPSC-derived human cortical neurons,2026,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8936,10.2147/ijn.s129300,Protein corona: a new approach for nanomedicine design,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8937,10.2147/ijn.s146315,Effective use of nanocarriers as drug delivery systems for the treatment of selected tumors,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8947,10.2147/jpr.s320674,The Increased Channel Activity of N-Methyl-D-Aspartate Receptors at Extrasynaptic Sites in the Anterior Cingulate Cortex of Neonatal Rats Following Prolonged Ketamine Exposure.,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8952,10.2147/ndt.s371641,Pimavanserin: A Truly Effective Treatment for Parkinson’s Disease Psychosis? A Review of Interventions,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8955,10.2147/ndt.s534938,Research Progress on the Mechanism of Ketamine in Neuropathic Pain Comorbid Depression.,2025,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8956,10.2147/ndt.s69922,Decreased mean platelet volume in panic disorder,2014,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,8958,10.2147/ndt.s97696,Mania following ketamine abuse.,2016,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8960,10.2147/oaem.s120120,When good times go bad: managing &amp;lsquo;legal high&amp;rsquo; complications in the emergency department,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8961,10.2147/oajc.s183193,&lt;p&gt;Contraception counseling for women with premenstrual dysphoric disorder (PMDD): current perspectives&lt;/p&gt;,2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8968,10.2147/prbm.s4481,Acquired auditory-visual synesthesia: A window to early cross-modal sensory interactions,2009,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,8971,10.2147/sar.s431270,Nalmefene Hydrochloride: Potential Implications for Treating Alcohol and Opioid Use Disorder,2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8992,10.2174/0929867321666141229103158,Alcohol Addiction: A Molecular Biology Perspective,2015,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,8997,10.2174/0929867330666230120161837,"NLS-3 (Levophacetoperane or (R,R) Phacetoperane): A Reverse Ester
of Methylphenidate: A Literature Review",2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9006,10.2174/138945012799201612,Current Research on Opioid Receptor Function,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9015,10.2174/1570159052773396,GABA Targets for the Treatment of Cognitive Dysfunction in Schizophrenia,2005,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9021,10.2174/157015911795016912,Impaired Spatial Memory after Ketamine Administration in Chronic Low Doses,2011,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9022,10.2174/157015911795017155,Ketamine-Induced Neurotoxicity and Changes in Gene Expression in the Developing Rat Brain,2011,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9029,10.2174/1570159x1304150831150507,The Effects of Psychological Stress on Depression,2015,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9032,10.2174/1570159x14666160225154812,D-cycloserine in Schizophrenia: New Strategies for Improving Clinical Outcomes by Enhancing Plasticity,2016,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9034,10.2174/1570159x14666161130130718,Neurotoxicity Induced by Mephedrone: An up-to-date Review,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9048,10.2174/157488411796151129,Designer Drugs on the Internet: A Phenomenon Out-of-Control? The Emergence of Hallucinogenic Drug Bromo-Dragonfly,2011,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9071,10.22038/ijbms.2019.33890.8062,Ketamine and its combinations with valproate and carbamazepine are ineffective against convulsions induced by atropine treatment and food intake in fasted mice.,2019,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9073,10.22038/ijbms.2024.80887.17500,NMDA receptors antagonists alleviated the acute phase of traumatic brain injury.,2025,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9076,10.22159/ajpcr.2016.v9i5.13345,NATURAL PSYCHODYSLEPTIC COMPOUNDS: SOURCES AND PHARMACOLOGY,2016,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9077,10.2217/fnl.09.76,Dopamine transporter trafficking: rapid response on demand,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9085,10.2218/gtopdb/f50/2025.1,Opioid receptors in GtoPdb v.2025.1,2025,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9090,10.22541/au.159363388.81912664,Bulleyaconitine A inhibits morphine physical and psychological dependence via dynorphin A expression,2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9091,10.22541/au.163129851.17708337/v1,International Union of Basic and Clinical Pharmacology. Recommendations for GPCR ligand bias,2021,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9092,10.22541/au.163575526.69995170/v1,Ketamine Treatment for Refractory Anxiety: A systematic review,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9097,10.22541/au.167526368.81075298/v1,G protein-coupled receptor modulation of striatal dopamine transmission: Implications for substance use disorders,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9101,10.22541/au.169381283.31366731/v1,Bias Translation: The Final Frontier?,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9103,10.22541/au.171378690.00112411/v1,Psilocybin reduces functional connectivity and the encoding of spatial information by neurons in mouse retrosplenial cortex,2024,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9125,10.2478/s13380-013-0103-8,The role of neurotrophins in major depressive disorder,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9126,10.24869/psyd.2021.468,KETAMINE AS A NOVEL DRUG FOR DEPRESSION TREATMENT,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9130,10.25208/vdv585,Immunohistochemistry detection of kappa-opioid receptors in human skin,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9132,10.25259/sni_1280_2025,Effect of erythropoietin on serum brain-derived neurotrophic factor after experimental traumatic brain injury in Wistar rats: A randomized controlled laboratory study.,2026,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9148,10.26434/chemrxiv-2021-rtxqf,Asymmetric syntheses of (+)- and (–)-collybolide enable reevaluation of kappa-opioid receptor agonism,2021,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9149,10.26434/chemrxiv-2021-rtxqf-v2,Asymmetric syntheses of (+)- and (–)-collybolide enable reevaluation of kappa-opioid receptor agonism,2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9150,10.26434/chemrxiv-2021-rtxqf-v3,Asymmetric syntheses of (+)- and (–)-collybolide enable reevaluation of kappa-opioid receptor agonism,2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9152,10.26434/chemrxiv-2022-cs8v5,Synthesis and target annotation of GB18,2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9155,10.26434/chemrxiv-2022-f0fgw,Modified Akuamma Alkaloids with Increased Potency at the Mu-opioid Receptor,2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9156,10.26434/chemrxiv-2022-f0fgw-v2,Modified Akuamma Alkaloids with Increased Potency at the Mu-opioid Receptor,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9162,10.26434/chemrxiv-2024-0jjpd,Discovery of Potent Kappa Opioid Receptor Agonists Derived from Akuammicine,2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9166,10.26434/chemrxiv-2025-642tw,Bidirectional modification of a Galbulimima alkaloid identifies selective opioid ligands,2025,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9176,10.26434/chemrxiv.5318188.v1,10-step Synthesis of 20-nor-Salvinorin A by Dynamic Strategic Bond Analysis,2017,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9177,10.26434/chemrxiv.5318188.v2,10-step Synthesis of 20-nor-Salvinorin A by Dynamic Strategic Bond Analysis,2017,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9220,10.26686/wgtn.17014103,Pre-clinical Anti-Addictive and Side-Effect profiles of Novel Kappa-opioid Agonists,2015,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9229,10.26686/wgtn.17135909.v1,Exploring the side effect profile of 16-Ethynyl Salvinorin A,2019,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9230,10.26686/wgtn.17136338,"Investigating the anti-cocaine, anti-nociceptive properties and side effects of MP1104, a novel mixed opioid receptor agonist",2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9247,10.2741/190,"Effects of opioids, cannabinoids, and vanilloids on body temperature",2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9248,10.2741/3269,Chaperone-like effects of cell-permeant ligands on opioid receptors,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9249,10.2741/3608,Brain temperature homeostasis: physiological fluctuations and pathological shifts,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9252,10.2741/e678,Advances in studying phasic dopamine signaling in brain reward mechanisms,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9253,10.2741/s100,Kappa2 opioid receptor subtype binding requires the presence of the DOR-1 gene,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9261,10.29219/fnr.v67.9854,"Antidiabetic and antihyperlipidemic activities of Phyllanthus emblica L. extract in vitro and the regulation of Akt phosphorylation, gluconeogenesis, and peroxisome proliferator-activated receptor α in streptozotocin-induced diabetic mice",2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9262,10.29252/shefa.6.1.61,Role of the Cannabinoid System in the Limbic System,2018,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9265,10.29328/journal.jnnd.1001097,The Potential Use of Dimethyltryptamine against Ischemia-reperfusion Injury of the Brain,2024,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
mechanistic,9266,10.29356/jmcs.v61i3.344,Toxicity Assessment of Structurally Relevant Natural Products from Mexican Plants with Antinociceptive Activity,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9267,10.2967/jnmt.117.201558,False-Positive Findings on Dopamine Transporter SPECT Due to Therapeutic Dextroamphetamine and Amphetamine,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9275,10.2967/jnumed.112.108688,Synthesis and Evaluation of<sup>18</sup>F-FE-PEO in Rodents: An<sup>18</sup>F-Labeled Full Agonist for Opioid Receptor Imaging,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
mechanistic,9277,10.2967/jnumed.112.112672,"Determination of In Vivo <i>B</i><sub>max</sub> and <i>K</i><sub>d</sub> for <sup>11</sup>C-GR103545, an Agonist PET Tracer for κ-Opioid Receptors: A Study in Nonhuman Primates",2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
mechanistic,9280,10.2967/jnumed.114.138701,An Improved Antagonist Radiotracer for the κ-Opioid Receptor: Synthesis and Characterization of<sup>11</sup>C-LY2459989,2014,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
