claim_type,compound,target,raw_entity_label,entity_role,clinical_context_condition,graph_entity_label,graph_entity_type,graph_include_candidate,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,study_doi,openalex_id,study_title,authors,study_year,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,keywords,funders,grant_ids,related_dois,publication_relations,is_retracted,has_correction,language,semantic_scholar_id,paper_type,evidence_level,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,access_level,source_access_level,evidence_location,evidence_locator,study_design,sample_size_total,sample_size_by_arm,comparator,intervention_or_exposure,dose,route,session_count_or_duration,primary_outcome,outcome_measure,timepoint,effect_size,p_value,confidence_interval,adverse_events,supporting_quote,funding,conflicts_of_interest,risk_of_bias_summary,notes
compound_target,"N,N-dimethyltryptamine",5-HT2A receptor,5-HT2A receptor,molecular_target,,5-HT2A receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1007/s00018-024-05353-6,,"Neurobiological research on N,N-dimethyltryptamine (DMT) and its potentiation by monoamine oxidase (MAO) inhibition: from ayahuasca to synthetic combinations of DMT and MAO inhibitors",Klemens Egger; Helena D. Aicher; Paul Cumming; Milan Scheidegger,2024,Cellular and Molecular Life Sciences,journal-article,,2024-09-10,1420-682X,1420-9071,Springer Science and Business Media LLC,"Monoamine Oxidase Inhibitors / pharmacology | Monoamine Oxidase Inhibitors / chemistry | Banisteriopsis / chemistry | N,N-Dimethyltryptamine / pharmacology | Humans | Animals | Hallucinogens / pharmacology | Monoamine Oxidase / metabolism | Drug Synergism | Brain / drug effects | Brain / metabolism | Carbolines / pharmacology | Carbolines / chemistry",Ayahuasca | DMT | Harmine | MAO inhibition | Psychedelics | β-carbolines,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,320030-204978,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,secondary_summary,full_text_seen,text,"S011, C013",narrative review,,,,,,,,,,,,,,,"However, DMT has only modest affinity at these receptors in vitro (K i = 127-1200 nM and IC 50 = 75-360 nM)",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Harmine,5-HT2A receptor,5-HT2A receptor,molecular_target,,5-HT2A receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1007/s00018-024-05353-6,,"Neurobiological research on N,N-dimethyltryptamine (DMT) and its potentiation by monoamine oxidase (MAO) inhibition: from ayahuasca to synthetic combinations of DMT and MAO inhibitors",Klemens Egger; Helena D. Aicher; Paul Cumming; Milan Scheidegger,2024,Cellular and Molecular Life Sciences,journal-article,,2024-09-10,1420-682X,1420-9071,Springer Science and Business Media LLC,"Monoamine Oxidase Inhibitors / pharmacology | Monoamine Oxidase Inhibitors / chemistry | Banisteriopsis / chemistry | N,N-Dimethyltryptamine / pharmacology | Humans | Animals | Hallucinogens / pharmacology | Monoamine Oxidase / metabolism | Drug Synergism | Brain / drug effects | Brain / metabolism | Carbolines / pharmacology | Carbolines / chemistry",Ayahuasca | DMT | Harmine | MAO inhibition | Psychedelics | β-carbolines,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,320030-204978,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,secondary_summary,full_text_seen,text,"S011, C013",narrative review,,,,,,,,,,,,,,,"DMT shows moderate affinity towards 5-HT 2A sites, as does harmine (K i = 230 nM)",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Harmine and Harmaline,alpha-1 adrenergic receptors,alpha-1 adrenergic receptors,molecular_target,,alpha-1 adrenergic receptors,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1007/s00018-024-05353-6,,"Neurobiological research on N,N-dimethyltryptamine (DMT) and its potentiation by monoamine oxidase (MAO) inhibition: from ayahuasca to synthetic combinations of DMT and MAO inhibitors",Klemens Egger; Helena D. Aicher; Paul Cumming; Milan Scheidegger,2024,Cellular and Molecular Life Sciences,journal-article,,2024-09-10,1420-682X,1420-9071,Springer Science and Business Media LLC,"Monoamine Oxidase Inhibitors / pharmacology | Monoamine Oxidase Inhibitors / chemistry | Banisteriopsis / chemistry | N,N-Dimethyltryptamine / pharmacology | Humans | Animals | Hallucinogens / pharmacology | Monoamine Oxidase / metabolism | Drug Synergism | Brain / drug effects | Brain / metabolism | Carbolines / pharmacology | Carbolines / chemistry",Ayahuasca | DMT | Harmine | MAO inhibition | Psychedelics | β-carbolines,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,320030-204978,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,secondary_summary,full_text_seen,text,"S011, C014",narrative review,,,,,,,,,,,,,,,"The 
-carbolines harmine and harmaline are antagonists at alpha-1 adrenergic receptors, with IC 50 values in the range 31-36 
 [176]",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,ketamine,NMDAR,NMDAR,molecular_target,,NMDAR,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1007/s12264-014-1504-6,,Contribution of NMDA receptors to dorsolateral prefrontal cortical networks in primates,Min Wang; Amy F. T. Arnsten,2015,Neuroscience Bulletin,journal-article,,2015-03-09,1673-7067,1995-8218,Springer Science and Business Media LLC,"Action Potentials / physiology | Animals | Humans | Mental Disorders / pathology | Nerve Net / physiology | Neuronal Plasticity / physiology | Neurons / physiology | Prefrontal Cortex / anatomy & histology | Prefrontal Cortex / metabolism | Primates | Receptors, N-Methyl-D-Aspartate / metabolism",,NIMH NIH HHS,R01 MH093354 | R01 MH 09335401,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,abstract,C001,secondary_literature,,,,,,,,,,,,,,,"Systemic administration of the NMDAR antagonist ketamine reduces the persistent fi ring of Delay cells, but increases the fi ring of some Response cells.",NIMH NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,"LSD, psilocybin, mescaline",5-HT2A receptor,5-HT2A receptor,molecular_target,,5-HT2A receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.apsb.2025.07.002,,Biased signaling via serotonin 5-HT(2A) receptor: From structural aspects to in vitro and in vivo pharmacology.,Jastrzębski MK; Wójcik P; Grudzińska A; Andreozzi G; Vetrò T; Asim A; Mudgal A; Czapiński J; Wróbel TM; Bartuzi D,2025,Acta pharmaceutica Sinica. B,Journal Article | Review,,2025-07-05,2211-3835,,,,5-HT2A receptor | Biased agonism | Biased signaling | G protein-coupled receptors | Mental health disorders | Psychedelics,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C014,secondary_literature,,,,,,,,,,,,,,,"Classical psychedelics, such as lysergic acid diethylamide (LSD), psilocybin, and mescaline, exert their psychoactive effects primarily through agonism at the 5-HT 2A receptor.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,LSD,5-HT2A receptor (Gq and beta-arrestin pathways),5-HT2A receptor (Gq and beta-arrestin pathways),molecular_target,,5-HT2A receptor (Gq and beta-arrestin pathways),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.apsb.2025.07.002,,Biased signaling via serotonin 5-HT(2A) receptor: From structural aspects to in vitro and in vivo pharmacology.,Jastrzębski MK; Wójcik P; Grudzińska A; Andreozzi G; Vetrò T; Asim A; Mudgal A; Czapiński J; Wróbel TM; Bartuzi D,2025,Acta pharmaceutica Sinica. B,Journal Article | Review,,2025-07-05,2211-3835,,,,5-HT2A receptor | Biased agonism | Biased signaling | G protein-coupled receptors | Mental health disorders | Psychedelics,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C002,secondary_literature,,,,,,,,,,,,,,,"Pharmacological assays have demonstrated that known agonists like LSD typically stimulate both G q and 
-arrestin pathways [15] [16] [17] .",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,DOI,5-HT2A receptor (Gq pathway),5-HT2A receptor (Gq pathway),molecular_target,,5-HT2A receptor (Gq pathway),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.apsb.2025.07.002,,Biased signaling via serotonin 5-HT(2A) receptor: From structural aspects to in vitro and in vivo pharmacology.,Jastrzębski MK; Wójcik P; Grudzińska A; Andreozzi G; Vetrò T; Asim A; Mudgal A; Czapiński J; Wróbel TM; Bartuzi D,2025,Acta pharmaceutica Sinica. B,Journal Article | Review,,2025-07-05,2211-3835,,,,5-HT2A receptor | Biased agonism | Biased signaling | G protein-coupled receptors | Mental health disorders | Psychedelics,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,secondary_summary,full_text_seen,text,C021,secondary_literature,,,,,,,,,,,,,,,"DOI-induced HTR was attenuated in G q knock-out mice while was observed in 
-arrestin 2 knockout mice 38 (Fig. 7 ).",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,"IHCH-7086, IHCH-7079",5-HT2A receptor (beta-arrestin biased),5-HT2A receptor (beta-arrestin biased),molecular_target,,5-HT2A receptor (beta-arrestin biased),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.apsb.2025.07.002,,Biased signaling via serotonin 5-HT(2A) receptor: From structural aspects to in vitro and in vivo pharmacology.,Jastrzębski MK; Wójcik P; Grudzińska A; Andreozzi G; Vetrò T; Asim A; Mudgal A; Czapiński J; Wróbel TM; Bartuzi D,2025,Acta pharmaceutica Sinica. B,Journal Article | Review,,2025-07-05,2211-3835,,,,5-HT2A receptor | Biased agonism | Biased signaling | G protein-coupled receptors | Mental health disorders | Psychedelics,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C011,secondary_literature,,,,,,,,,,,,,,,"Furthermore, compounds such as IHCH-7086 and IHCH-7079, 
-arrestin biased 5-HT 2A serotonin receptor agonists, are experimental compounds currently under preclinical investigation in murine models.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,25CN-NBOH,5-HT2A receptor (beta-arrestin 2-biased),5-HT2A receptor (beta-arrestin 2-biased),molecular_target,,5-HT2A receptor (beta-arrestin 2-biased),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.apsb.2025.07.002,,Biased signaling via serotonin 5-HT(2A) receptor: From structural aspects to in vitro and in vivo pharmacology.,Jastrzębski MK; Wójcik P; Grudzińska A; Andreozzi G; Vetrò T; Asim A; Mudgal A; Czapiński J; Wróbel TM; Bartuzi D,2025,Acta pharmaceutica Sinica. B,Journal Article | Review,,2025-07-05,2211-3835,,,,5-HT2A receptor | Biased agonism | Biased signaling | G protein-coupled receptors | Mental health disorders | Psychedelics,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C016,secondary_literature,,,,,,,,,,,,,,,"A highly selective phenylalkylamine analog is 25CN-NBOH (Fig. 4D ), which has been tested for functional selectivity at 5-HT 2A receptor and identified as the first effective 
-arrestin 2-biased agonist.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,"25N-N1-Nap, 25N-NBPh",5-HT2A receptor (beta-arrestin biased),5-HT2A receptor (beta-arrestin biased),molecular_target,,5-HT2A receptor (beta-arrestin biased),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.apsb.2025.07.002,,Biased signaling via serotonin 5-HT(2A) receptor: From structural aspects to in vitro and in vivo pharmacology.,Jastrzębski MK; Wójcik P; Grudzińska A; Andreozzi G; Vetrò T; Asim A; Mudgal A; Czapiński J; Wróbel TM; Bartuzi D,2025,Acta pharmaceutica Sinica. B,Journal Article | Review,,2025-07-05,2211-3835,,,,5-HT2A receptor | Biased agonism | Biased signaling | G protein-coupled receptors | Mental health disorders | Psychedelics,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C016,secondary_literature,,,,,,,,,,,,,,,"Notably, compounds 25N-N1-Nap and 25N-NBPh exhibited a marked reduction in 5-HT 2A -G q efficacy at 5-HT 2A receptor while maintaining 
-arrestin 2 efficacy at the same receptor. This revealed a distinct biased agonism profile favoring 
-arrestin over G q signaling...",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,25N-NBI,5-HT2A receptor (balanced Gq/beta-arrestin activity),5-HT2A receptor (balanced Gq/beta-arrestin activity),molecular_target,,5-HT2A receptor (balanced Gq/beta-arrestin activity),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.apsb.2025.07.002,,Biased signaling via serotonin 5-HT(2A) receptor: From structural aspects to in vitro and in vivo pharmacology.,Jastrzębski MK; Wójcik P; Grudzińska A; Andreozzi G; Vetrò T; Asim A; Mudgal A; Czapiński J; Wróbel TM; Bartuzi D,2025,Acta pharmaceutica Sinica. B,Journal Article | Review,,2025-07-05,2211-3835,,,,5-HT2A receptor | Biased agonism | Biased signaling | G protein-coupled receptors | Mental health disorders | Psychedelics,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C017,secondary_literature,,,,,,,,,,,,,,,"Interestingly, 25N-NBI did not show a preference for either 5-HT 2A R-G q or 5-HT 2A R-
-arrestin 2 activity.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,ketamine,N-methyl-D-aspartate glutamate receptor (NMDAR),N-methyl-D-aspartate glutamate receptor (NMDAR),molecular_target,,N-methyl-D-aspartate glutamate receptor (NMDAR),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2174/1389201019666180620112528,,Glutamatergic Deficits in Schizophrenia - Biomarkers and Pharmacological Interventions within the Ketamine Model.,Haaf M; Leicht G; Curic S; Mulert C,2018,Current pharmaceutical biotechnology,Journal Article | Review,,2018,1389-2010,1873-4316,,"Animals | Biomarkers | Disease Models, Animal | Electroencephalography | Excitatory Amino Acid Antagonists | Glutamates / deficiency | Humans | Ketamine | Psychoses, Substance-Induced / drug therapy | Psychoses, Substance-Induced / metabolism | Schizophrenia / drug therapy | Schizophrenia / metabolism",EEG | MEG | NMDA-receptor | fMRI | ketamine | schizophrenia.,,,,,,,eng,,review,low,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,full_text_seen,abstract,Abstract,systematic review,,,,,,,,,,,,,,,"The observation that N-methyl-D-aspartate glutamate receptor (NMDAR) antagonists such as ketamine transiently induce schizophrenia-like positive, negative and cognitive symptoms has led to a paradigm shift from dopaminergic to glutamatergic dysfunction in pharmacological models of schizophrenia.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,ketamine,D2-receptor,D2-receptor,molecular_target,,D2-receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2174/1389201019666180620112528,,Glutamatergic Deficits in Schizophrenia - Biomarkers and Pharmacological Interventions within the Ketamine Model.,Haaf M; Leicht G; Curic S; Mulert C,2018,Current pharmaceutical biotechnology,Journal Article | Review,,2018,1389-2010,1873-4316,,"Animals | Biomarkers | Disease Models, Animal | Electroencephalography | Excitatory Amino Acid Antagonists | Glutamates / deficiency | Humans | Ketamine | Psychoses, Substance-Induced / drug therapy | Psychoses, Substance-Induced / metabolism | Schizophrenia / drug therapy | Schizophrenia / metabolism",EEG | MEG | NMDA-receptor | fMRI | ketamine | schizophrenia.,,,,,,,eng,,review,low,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,"C018, CONCLUSION",systematic review,,,,,,,,,,,,,,,"Most prominently, ketamine's mode of action is not restricted to NMDAR but involves various neurotransmitter systems such as the dopamine (partial D2-receptor agonism) and the sero-",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,MDMA,Serotonin transporter (SERT),Serotonin transporter (SERT),molecular_target,,Serotonin transporter (SERT),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2174/1570159x11311050007,,"MDMA (3,4-Methylenedioxymethamphetamine) Analogues as Tools to Characterize MDMA-Like Effects: An Approach to Understand Entactogen Pharmacology",P. Saez-Briones; A. Hernandez,2013,Current Neuropharmacology,journal-article,,2013-08-01,1570-159X,1875-6190,Bentham Science Publishers Ltd.,,Behavior | Ecstasy | Entactogens | MDMA analogues | Psychotropics | monoaminergic neurotransmission.,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C003,secondary_literature,,,,,,,,,,,,,,,"MDMA (and possibly MDMA-like drugs as well) is known to exert its acute psychotropic effects acting mainly as a nonclassical SERT substrate [42, 43] that induces non-exocytotic serotonin (5-HT) release by triggering a reversal of the normal transporter flux [44, 45] .",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,MDMA,Noradrenaline transporter (NET),Noradrenaline transporter (NET),molecular_target,,Noradrenaline transporter (NET),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2174/1570159x11311050007,,"MDMA (3,4-Methylenedioxymethamphetamine) Analogues as Tools to Characterize MDMA-Like Effects: An Approach to Understand Entactogen Pharmacology",P. Saez-Briones; A. Hernandez,2013,Current Neuropharmacology,journal-article,,2013-08-01,1570-159X,1875-6190,Bentham Science Publishers Ltd.,,Behavior | Ecstasy | Entactogens | MDMA analogues | Psychotropics | monoaminergic neurotransmission.,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C005,secondary_literature,,,,,,,,,,,,,,,"Indeed, MDMA acts as a NET substrate promoting norepinephrine release [84] .",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,MDMA,Dopamine transporter (DAT),Dopamine transporter (DAT),molecular_target,,Dopamine transporter (DAT),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2174/1570159x11311050007,,"MDMA (3,4-Methylenedioxymethamphetamine) Analogues as Tools to Characterize MDMA-Like Effects: An Approach to Understand Entactogen Pharmacology",P. Saez-Briones; A. Hernandez,2013,Current Neuropharmacology,journal-article,,2013-08-01,1570-159X,1875-6190,Bentham Science Publishers Ltd.,,Behavior | Ecstasy | Entactogens | MDMA analogues | Psychotropics | monoaminergic neurotransmission.,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C004,secondary_literature,,,,,,,,,,,,,,,the affinity exhibited by MDMA for this monoamine transporter in humans has been shown to be higher than those determined for SERT and DAT [48] .,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,MDMA,5-HT2A/2C receptors,5-HT2A/2C receptors,molecular_target,,5-HT2A/2C receptors,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2174/1570159x11311050007,,"MDMA (3,4-Methylenedioxymethamphetamine) Analogues as Tools to Characterize MDMA-Like Effects: An Approach to Understand Entactogen Pharmacology",P. Saez-Briones; A. Hernandez,2013,Current Neuropharmacology,journal-article,,2013-08-01,1570-159X,1875-6190,Bentham Science Publishers Ltd.,,Behavior | Ecstasy | Entactogens | MDMA analogues | Psychotropics | monoaminergic neurotransmission.,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C004,secondary_literature,,,,,,,,,,,,,,,MDMA possesses only low micromolar affinities and modest efficacy for central serotonergic 5-HT 2A/2C receptors [46] .,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,MDA,5-HT2A receptors,5-HT2A receptors,molecular_target,,5-HT2A receptors,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2174/1570159x11311050007,,"MDMA (3,4-Methylenedioxymethamphetamine) Analogues as Tools to Characterize MDMA-Like Effects: An Approach to Understand Entactogen Pharmacology",P. Saez-Briones; A. Hernandez,2013,Current Neuropharmacology,journal-article,,2013-08-01,1570-159X,1875-6190,Bentham Science Publishers Ltd.,,Behavior | Ecstasy | Entactogens | MDMA analogues | Psychotropics | monoaminergic neurotransmission.,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C006,secondary_literature,,,,,,,,,,,,,,,This correlates well with the higher affinity of (R)(-)-MDA at 5-HT 2A receptors [107] .,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,MDA,5-HT2A and 5-HT2C receptors,5-HT2A and 5-HT2C receptors,molecular_target,,5-HT2A and 5-HT2C receptors,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2174/1570159x11311050007,,"MDMA (3,4-Methylenedioxymethamphetamine) Analogues as Tools to Characterize MDMA-Like Effects: An Approach to Understand Entactogen Pharmacology",P. Saez-Briones; A. Hernandez,2013,Current Neuropharmacology,journal-article,,2013-08-01,1570-159X,1875-6190,Bentham Science Publishers Ltd.,,Behavior | Ecstasy | Entactogens | MDMA analogues | Psychotropics | monoaminergic neurotransmission.,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C006,secondary_literature,,,,,,,,,,,,,,,both substances may possess stereoselective intrinsic activity at 5-HT 2A and 5-HT 2C receptors and may act as partial agonists [108] .,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,mephedrone,monoamine transmission,monoamine transmission,molecular_target,,monoamine transmission,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2478/cipms-2023-0011,,Mephedrone – a synthetic derivative of cathinone,Gabriela Bielecka-Papierz; Ewa Poleszak; Anna Serafko,2023,Current Issues in Pharmacy and Medical Sciences,journal-article,,2023-03-01,2300-6676,2300-6676,Medical University of Lublin,,,,,,,,,en,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,abstract,Abstract,secondary_literature,,,,,,,,,,,,,,,"Mephedrone acts mainly via increasing monoamine transmission through increasing release of dopamine, serotonin and noradrenaline into synaptic cleft, inhibiting their re-uptake and reducing their metabolism.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,mephedrone,norepinephrine transporter (NET),norepinephrine transporter (NET),molecular_target,,norepinephrine transporter (NET),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2478/cipms-2023-0011,,Mephedrone – a synthetic derivative of cathinone,Gabriela Bielecka-Papierz; Ewa Poleszak; Anna Serafko,2023,Current Issues in Pharmacy and Medical Sciences,journal-article,,2023-03-01,2300-6676,2300-6676,Medical University of Lublin,,,,,,,,,en,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,Chunk C003,secondary_literature,,,,,,,,,,,,,,,Researchers have shown that mephedrone inhibits with a significant potential the norepinephrine transporter (NET) in human embryonic kidney (HEK) 293 cells,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,mephedrone,dopamine transporter (DAT),dopamine transporter (DAT),molecular_target,,dopamine transporter (DAT),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2478/cipms-2023-0011,,Mephedrone – a synthetic derivative of cathinone,Gabriela Bielecka-Papierz; Ewa Poleszak; Anna Serafko,2023,Current Issues in Pharmacy and Medical Sciences,journal-article,,2023-03-01,2300-6676,2300-6676,Medical University of Lublin,,,,,,,,,en,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,Chunk C003,secondary_literature,,,,,,,,,,,,,,,Luethi et al. [44] also demonstrated that mephedrone blocks the dopamine transporter (DAT) and serotonine transporter (SERT) with similar strength.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,mephedrone,serotonin transporter (SERT),serotonin transporter (SERT),molecular_target,,serotonin transporter (SERT),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2478/cipms-2023-0011,,Mephedrone – a synthetic derivative of cathinone,Gabriela Bielecka-Papierz; Ewa Poleszak; Anna Serafko,2023,Current Issues in Pharmacy and Medical Sciences,journal-article,,2023-03-01,2300-6676,2300-6676,Medical University of Lublin,,,,,,,,,en,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,Chunk C003,secondary_literature,,,,,,,,,,,,,,,Luethi et al. [44] also demonstrated that mephedrone blocks the dopamine transporter (DAT) and serotonine transporter (SERT) with similar strength.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,mephedrone,5-HT2A receptor,5-HT2A receptor,molecular_target,,5-HT2A receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.2478/cipms-2023-0011,,Mephedrone – a synthetic derivative of cathinone,Gabriela Bielecka-Papierz; Ewa Poleszak; Anna Serafko,2023,Current Issues in Pharmacy and Medical Sciences,journal-article,,2023-03-01,2300-6676,2300-6676,Medical University of Lublin,,,,,,,,,en,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,secondary_summary,full_text_seen,text,Chunk C004,secondary_literature,,,,,,,,,,,,,,,"Mephedrone, moreover, also displays affinity for 5-HT2A, 5-HT2C, 5-HT1A, alpha-1A adrenergic receptor (α1A), alpha-2A adrenergic receptor (α2A), and trace amineassociated receptors (TAAR) [44,45,57,58].",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
