normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,funders,grant_ids,language,evidence_level,compound_match_type,entity_match_type,compound_registry_status,entity_registry_status,compound_ids,entity_ids,keywords,related_dois,publication_relations,semantic_scholar_id,has_correction
normalized,compound and graph entity matched local registry,"(2R,6R)-hydroxynorketamine",TrkB (NTRK2),,"(2R,6R)-hydroxynorketamine",TrkB (NTRK2),"(2R,6R)-HNK",tropomyosin receptor kinase B (TrkB),,tropomyosin receptor kinase B (TrkB),tropomyosin receptor kinase B (TrkB),molecular_target,TrkB (NTRK2),target,True,10.3389/fphar.2021.740996,Uncovering the Underlying Mechanisms of Ketamine as a Novel Antidepressant,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Songbai Xu; Xiaoxiao Yao; Bingjin Li; Ranji Cui; Cuilin Zhu; Yao Wang; Wei Yang,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"Recently, it is reported that (2R,6R)-HNK enhances BDNF/TrkB signaling by directly binding to TrkB (Casarotto et al., 2021) , or by disrupting the interaction of TrkB with AP-2, thereby inhibiting TrkB endocytosis (Fred et al., 2019) .",secondary_summary,full_text_seen,text,C018,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,,2022-07-07,1663-9812,,Frontiers Media SA,,,,eng,low,alias,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""NTRK2""}",BDNF | NMDAR | antidepressant | ketamine | mTOR | major depressive disorder,,,,
normalized,compound and graph entity matched local registry,S-ketamine,NMDA receptor,,S-ketamine,NMDA receptor,S-ketamine,NMDA receptor,,NMDA receptor,NMDA receptor,molecular_target,NMDA receptor,target,True,10.3389/fphar.2023.1228895,Recent advances in the study of anesthesia-and analgesia-related mechanisms of S-ketamine,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Jian-shun Zhou; Guan-fa Peng; Wei-dong Liang; Zhen Chen; Ying-ying Liu; Bing-yu Wang; Ming-ling Guo; Yun-ling Deng; Jun-ming Ye; Mao-lin Zhong,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"S-ketamine has been widely used as an anesthetic in many countries due to its increased affinity for NMDA receptors and its enhanced anesthetic and analgesic effects. However, the anesthetic and analgesic mechanisms of S-ketamine are not fully understood. In addition to antagonizing NMDA receptors, a variety of other receptors or channels may be involved, but there are no relevant mechanistic summaries in the literature. Therefore, the purpose of this paper is to review the mechanisms of action of S-ketamine on relevant receptors and systems in the body that result in its pharmacological properties, such as anesthesia and analgesia, with the aim of providing a reference for its clinical applications and research.",secondary_summary,full_text_seen,abstract,"Abstract, C001",secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,,2023-09-14,1663-9812,,Frontiers Media SA,,,,eng,low,label,label,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},AMPA | NMDA | S-ketamine | analgesia | anesthesia | ketamine | opioid receptor,,,,
normalized,compound and graph entity matched local registry,S-ketamine,mu opioid receptor (OPRM1),,S-ketamine,mu opioid receptor (OPRM1),S-ketamine,opioid receptor,,opioid receptor,opioid receptor,molecular_target,mu opioid receptor (OPRM1),target,True,10.3389/fphar.2023.1228895,Recent advances in the study of anesthesia-and analgesia-related mechanisms of S-ketamine,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Jian-shun Zhou; Guan-fa Peng; Wei-dong Liang; Zhen Chen; Ying-ying Liu; Bing-yu Wang; Ming-ling Guo; Yun-ling Deng; Jun-ming Ye; Mao-lin Zhong,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In addition to antagonizing NMDA receptors, it also interacts with opioid receptors, the monoamine system, the cholinergic system and AMPA receptors. Understanding the pharmacological effects produced by interactions of ketamine with various receptors and systems can provide a theoretical basis for the rational use of S-ketamine.",secondary_summary,full_text_seen,text,C002,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,,2023-09-14,1663-9812,,Frontiers Media SA,,,,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""OPRM1""}",AMPA | NMDA | S-ketamine | analgesia | anesthesia | ketamine | opioid receptor,,,,
normalized,compound and graph entity matched local registry,S-ketamine,AMPA receptor,,S-ketamine,AMPA receptor,S-ketamine,AMPA receptor,,AMPA receptor,AMPA receptor,molecular_target,AMPA receptor,target,True,10.3389/fphar.2023.1228895,Recent advances in the study of anesthesia-and analgesia-related mechanisms of S-ketamine,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Jian-shun Zhou; Guan-fa Peng; Wei-dong Liang; Zhen Chen; Ying-ying Liu; Bing-yu Wang; Ming-ling Guo; Yun-ling Deng; Jun-ming Ye; Mao-lin Zhong,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In addition to antagonizing NMDA receptors, it also interacts with opioid receptors, the monoamine system, the cholinergic system and AMPA receptors. Understanding the pharmacological effects produced by interactions of ketamine with various receptors and systems can provide a theoretical basis for the rational use of S-ketamine.",secondary_summary,full_text_seen,text,C002,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,,2023-09-14,1663-9812,,Frontiers Media SA,,,,eng,low,label,label,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},AMPA | NMDA | S-ketamine | analgesia | anesthesia | ketamine | opioid receptor,,,,
normalized,compound and graph entity matched local registry,Ketamine,NMDA receptor,,Ketamine,NMDA receptor,ketamine,N-methyl-D-aspartate (NMDA) receptor,,N-methyl-D-aspartate (NMDA) receptor,N-methyl-D-aspartate (NMDA) receptor,molecular_target,NMDA receptor,target,True,10.3389/fpsyt.2025.1594730,The impact of ketamine on cognitive outcomes in geriatric anesthesia: a comprehensive review,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Shuyong You; Zhaohui Li,2025,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Ketamine, a dissociative anesthetic with N-methyl-D-aspartate (NMDA) receptor blockade",secondary_summary,full_text_seen,abstract,C001,Systematic review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Psychiatry,journal-article,,2025-07-30,1664-0640,,Frontiers Media SA,,,,eng,low,label,alias,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},NMDA receptor antagonist | geriatric anesthesia | ketamine | neuroprotection | post-operative delirium | postoperative cognitive dysfunction,,,,
normalized,compound and graph entity matched local registry,Ketamine,mu opioid receptor (OPRM1),,Ketamine,mu opioid receptor (OPRM1),ketamine,opioid receptor,,opioid receptor,opioid receptor,molecular_target,mu opioid receptor (OPRM1),target,True,10.3389/fpsyt.2025.1594730,The impact of ketamine on cognitive outcomes in geriatric anesthesia: a comprehensive review,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Shuyong You; Zhaohui Li,2025,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"Apart from NMDA receptors, ketamine also exerts action on other receptors, including opioid, muscarinic, and monoamine receptors, which are responsible for its complex pharmacological effects.",secondary_summary,full_text_seen,text,C005,Systematic review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Psychiatry,journal-article,,2025-07-30,1664-0640,,Frontiers Media SA,,,,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""OPRM1""}",NMDA receptor antagonist | geriatric anesthesia | ketamine | neuroprotection | post-operative delirium | postoperative cognitive dysfunction,,,,
normalized,compound and graph entity matched local registry,Ketamine,NMDA receptor,,Ketamine,NMDA receptor,ketamine,NMDA receptor,,NMDA receptor,NMDA receptor,molecular_target,NMDA receptor,target,True,10.3390/biom10060947,Brain NMDA Receptors in Schizophrenia and Depression,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Albert Adell,2020,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"N-methyl-D-aspartate (NMDA) receptor antagonists such as phencyclidine (PCP), dizocilpine (MK-801) and ketamine have long been considered a model of schizophrenia, both in animals and humans.",secondary_summary,full_text_seen,abstract,"Abstract, C001",secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Biomolecules,journal-article,,2020-06-23,2218-273X,2218-273X,MDPI AG,"Animals | Brain / drug effects | Brain / metabolism | Depression / drug therapy | Depression / metabolism | Dizocilpine Maleate / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Humans | Ketamine / pharmacology | Phencyclidine / pharmacology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, N-Methyl-D-Aspartate / metabolism | Schizophrenia / drug therapy | Schizophrenia / metabolism",Instituto de Salud Carlos III,FIS Grant PI16/00217,eng,low,label,label,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},GABA | NMDA | depression | glutamate | schizophrenia | subunit,,,,
normalized,compound and graph entity matched local registry,Ketamine,NMDA receptor,,Ketamine,NMDA receptor,Ketamine,NMDAR,,NMDAR,NMDAR,molecular_target,NMDA receptor,target,True,10.3390/biomedicines5020015,Modulation of NMDA Receptor Activity in Fibromyalgia,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Geoffrey Littlejohn; Emma Guymer,2017,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Ketamine 2-(2-chlorophenyl)-2-(methylamino)-cyclohexanone) is a non-competitive NMDAR antagonist.,secondary_summary,full_text_seen,text,C005,literature review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Biomedicines,journal-article,,2017-04-11,2227-9059,,MDPI AG,,,,eng,low,label,alias,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},NMDA receptor | drugs | fibromyalgia | ketamine | memantine,,,,
normalized,compound and graph entity matched local registry,Dextromethorphan,NMDA receptor,,Dextromethorphan,NMDA receptor,Dextromethorphan,NMDAR,,NMDAR,NMDAR,molecular_target,NMDA receptor,target,True,10.3390/biomedicines5020015,Modulation of NMDA Receptor Activity in Fibromyalgia,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Geoffrey Littlejohn; Emma Guymer,2017,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Dextromethorphan is often present in over-the-counter cough medications and has mild NMDAR non-competitive channel blocking actions,secondary_summary,full_text_seen,text,C009,literature review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Biomedicines,journal-article,,2017-04-11,2227-9059,,MDPI AG,,,,eng,low,label,alias,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},NMDA receptor | drugs | fibromyalgia | ketamine | memantine,,,,
normalized,compound and graph entity matched local registry,Ketamine,AMPA receptor,,Ketamine,AMPA receptor,Ketamine,α-amino-3-hydroxy-5-methyl-4-isoxazole propionic acid receptor,,α-amino-3-hydroxy-5-methyl-4-isoxazole propionic acid receptor,α-amino-3-hydroxy-5-methyl-4-isoxazole propionic acid receptor,molecular_target,AMPA receptor,target,True,10.3390/brainsci11070856,"Therapeutic Potentials of Ketamine and Esketamine in Obsessive–Compulsive Disorder (OCD), Substance Use Disorders (SUD) and Eating Disorders (ED): A Review of the Current Literature",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Giovanni Martinotti; Stefania Chiappini; Mauro Pettorruso; Alessio Mosca; Andrea Miuli; Francesco Di Carlo; Giacomo D’Andrea; Roberta Collevecchio; Ilenia Di Muzio; Stefano L. Sensi,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Ketamine, through its action as an NMDA receptor (NMDAr) antagonist, produces a transient increase in glutamate release, while also activating the α-amino-3-hydroxy-5-methyl-4-isoxazole propionic acid receptor (AMPAr), which are both suggested to play a role in the antidepressant effects of ketamine [20, 21].",secondary_summary,full_text_seen,text,S003: Ketamine's Mechanisms of Action,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Brain Sciences,journal-article,,2021-06-27,2076-3425,,MDPI AG,,,,eng,low,label,without_parenthetical_compact,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},S-ketamine | anorexia | bulimia | eating disorder | esketamine | ketamine | obsessive–compulsive disorder (OCD) | substance use disorder,,,,
normalized,compound and graph entity matched local registry,Ketamine,Opioid receptor family,,Ketamine,Opioid receptor family,Ketamine,opioid receptors,,opioid receptors,opioid receptors,molecular_target,Opioid receptor family,target,True,10.3390/brainsci11070856,"Therapeutic Potentials of Ketamine and Esketamine in Obsessive–Compulsive Disorder (OCD), Substance Use Disorders (SUD) and Eating Disorders (ED): A Review of the Current Literature",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Giovanni Martinotti; Stefania Chiappini; Mauro Pettorruso; Alessio Mosca; Andrea Miuli; Francesco Di Carlo; Giacomo D’Andrea; Roberta Collevecchio; Ilenia Di Muzio; Stefano L. Sensi,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Other possible cellular targets of ketamine include opioid (mu, delta and kappa) receptors, and ketamine binding to these receptors has been proposed to contribute to its anti-suicidal and antidepressant effects [16].",secondary_summary,full_text_seen,text,S003: Ketamine's Mechanisms of Action,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Brain Sciences,journal-article,,2021-06-27,2076-3425,,MDPI AG,,,,eng,low,label,alias,needs_external_id_lookup,broad_target_family,{},{},S-ketamine | anorexia | bulimia | eating disorder | esketamine | ketamine | obsessive–compulsive disorder (OCD) | substance use disorder,,,,
normalized,compound and graph entity matched local registry,Ketamine,NMDA receptor,,Ketamine,NMDA receptor,ketamine,NMDA receptor,,NMDA receptor,NMDA receptor,molecular_target,NMDA receptor,target,True,10.3390/ijms19102888,Eradicating Suicide at Its Roots: Preclinical Bases and Clinical Evidence of the Efficacy of Ketamine in the Treatment of Suicidal Behaviors,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Domenico De Berardis; Michele Fornaro; Alessandro Valchera; Marilde Cavuto; Giampaolo Perna; Marco Di Nicola; Gianluca Serafini; Alessandro Carano; Maurizio Pompili; Federica Vellante,2018,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Ketamine, an N -methyl-d-aspartate glutamate (NMDA) antagonist agent",secondary_summary,full_text_seen,abstract,Abstract,narrative review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",International Journal of Molecular Sciences,journal-article,,2018-09-23,1422-0067,1661-6596,MDPI AG,Depressive Disorder / drug therapy | Depressive Disorder / psychology | Humans | Ketamine / therapeutic use | Mood Disorders / drug therapy | Mood Disorders / psychology | Suicidal Ideation | Suicide Prevention,,,eng,low,label,label,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},NMDA | antidepressants | antipsychotics | dopamine | esketamine | glutamate | ketamine | mood disorders | postsynaptic density | serotonin | suicide,,,,
normalized,compound and graph entity matched local registry,Ketamine,AMPA receptor,,Ketamine,AMPA receptor,ketamine,AMPA receptor,,AMPA receptor,AMPA receptor,molecular_target,AMPA receptor,target,True,10.3390/ijms19102888,Eradicating Suicide at Its Roots: Preclinical Bases and Clinical Evidence of the Efficacy of Ketamine in the Treatment of Suicidal Behaviors,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Domenico De Berardis; Michele Fornaro; Alessandro Valchera; Marilde Cavuto; Giampaolo Perna; Marco Di Nicola; Gianluca Serafini; Alessandro Carano; Maurizio Pompili; Federica Vellante,2018,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Finally, the fact that a pretreatment with NBQX, an α-amino-3-hydroxy-5-methylisoxazole-4-propionic acid (AMPA) receptors inhibitor, might reduce the antidepressant effects exerted by ketamine during the FST pointed out the essential role of postsynaptic AMPA receptors activation besides presynaptic NMDA blockade in the molecular mechanisms underlying these actions [68] .",secondary_summary,full_text_seen,text,C007,narrative review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",International Journal of Molecular Sciences,journal-article,,2018-09-23,1422-0067,1661-6596,MDPI AG,Depressive Disorder / drug therapy | Depressive Disorder / psychology | Humans | Ketamine / therapeutic use | Mood Disorders / drug therapy | Mood Disorders / psychology | Suicidal Ideation | Suicide Prevention,,,eng,low,label,label,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},NMDA | antidepressants | antipsychotics | dopamine | esketamine | glutamate | ketamine | mood disorders | postsynaptic density | serotonin | suicide,,,,
normalized,compound and graph entity matched local registry,DMT,Sigma-1 receptor (SIGMAR1),,DMT,Sigma-1 receptor (SIGMAR1),DMT,sigma-1 receptor,,sigma-1 receptor,sigma-1 receptor,molecular_target,Sigma-1 receptor (SIGMAR1),target,True,10.3390/ijms21239279,Toxicology and Analysis of Psychoactive Tryptamines,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sara Malaca; Alfredo Fabrizio Lo Faro; Alice Tamborra; Simona Pichini; Francesco Paolo Busardò; Marilyn A. Huestis,2020,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"DMT is an agonist at the 5-HT 1A , 5-HT 2A and 5-HT 2C serotonin receptors and at the sigma-1 receptor.",secondary_summary,full_text_seen,text,C004,literature review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",International Journal of Molecular Sciences,journal-article,,2020-12-04,1422-0067,1661-6596,MDPI AG,"Animals | Chemistry Techniques, Synthetic | Chromatography, Liquid | Humans | Molecular Structure | Psychotropic Drugs / adverse effects | Psychotropic Drugs / chemical synthesis | Psychotropic Drugs / chemistry | Psychotropic Drugs / toxicity | Reproducibility of Results | Sensitivity and Specificity | Tandem Mass Spectrometry | Toxicity Tests | Tryptamines / adverse effects | Tryptamines / chemical synthesis | Tryptamines / chemistry | Tryptamines / toxicity",,,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""SIGMAR1""}",analytical methods | new psychoactive substances (NPS) | psychedelics | toxicology | tryptamines,,,,
normalized,compound and graph entity matched local registry,DPT,5-HT1A,,DPT,5-HT1A,DPT,5-HT1A receptor,,5-HT1A receptor,5-HT1A receptor,molecular_target,5-HT1A,target,True,10.3390/ijms21239279,Toxicology and Analysis of Psychoactive Tryptamines,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sara Malaca; Alfredo Fabrizio Lo Faro; Alice Tamborra; Simona Pichini; Francesco Paolo Busardò; Marilyn A. Huestis,2020,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,had moderate affinity and partial agonism at the human 5-HT 1A receptor [78],secondary_summary,full_text_seen,text,C008,literature review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",International Journal of Molecular Sciences,journal-article,,2020-12-04,1422-0067,1661-6596,MDPI AG,"Animals | Chemistry Techniques, Synthetic | Chromatography, Liquid | Humans | Molecular Structure | Psychotropic Drugs / adverse effects | Psychotropic Drugs / chemical synthesis | Psychotropic Drugs / chemistry | Psychotropic Drugs / toxicity | Reproducibility of Results | Sensitivity and Specificity | Tandem Mass Spectrometry | Toxicity Tests | Tryptamines / adverse effects | Tryptamines / chemical synthesis | Tryptamines / chemistry | Tryptamines / toxicity",,,eng,low,label,target_variant,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",analytical methods | new psychoactive substances (NPS) | psychedelics | toxicology | tryptamines,,,,
normalized,compound and graph entity matched local registry,DPT,5-HT2A,,DPT,5-HT2A,DPT,5-HT2A receptor,,5-HT2A receptor,5-HT2A receptor,molecular_target,5-HT2A,target,True,10.3390/ijms21239279,Toxicology and Analysis of Psychoactive Tryptamines,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sara Malaca; Alfredo Fabrizio Lo Faro; Alice Tamborra; Simona Pichini; Francesco Paolo Busardò; Marilyn A. Huestis,2020,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,a primary site of action for DPT is the 5-HT 2A receptor [79],secondary_summary,full_text_seen,text,C008,literature review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",International Journal of Molecular Sciences,journal-article,,2020-12-04,1422-0067,1661-6596,MDPI AG,"Animals | Chemistry Techniques, Synthetic | Chromatography, Liquid | Humans | Molecular Structure | Psychotropic Drugs / adverse effects | Psychotropic Drugs / chemical synthesis | Psychotropic Drugs / chemistry | Psychotropic Drugs / toxicity | Reproducibility of Results | Sensitivity and Specificity | Tandem Mass Spectrometry | Toxicity Tests | Tryptamines / adverse effects | Tryptamines / chemical synthesis | Tryptamines / chemistry | Tryptamines / toxicity",,,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",analytical methods | new psychoactive substances (NPS) | psychedelics | toxicology | tryptamines,,,,
normalized,compound and graph entity matched local registry,DiPT,5-HT2A,,DiPT,5-HT2A,DiPT,5-HT2A,,5-HT2A,5-HT2A,molecular_target,5-HT2A,target,True,10.3390/ijms21239279,Toxicology and Analysis of Psychoactive Tryptamines,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sara Malaca; Alfredo Fabrizio Lo Faro; Alice Tamborra; Simona Pichini; Francesco Paolo Busardò; Marilyn A. Huestis,2020,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"DiPT is a synthetic hallucinogen, closely related structurally to DMT, a 5HT 2A agonist and a partial 5HT 1A agonist that inhibits the serotonin transporter and vesicular monoamine transporter [81]",secondary_summary,full_text_seen,text,C009,literature review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",International Journal of Molecular Sciences,journal-article,,2020-12-04,1422-0067,1661-6596,MDPI AG,"Animals | Chemistry Techniques, Synthetic | Chromatography, Liquid | Humans | Molecular Structure | Psychotropic Drugs / adverse effects | Psychotropic Drugs / chemical synthesis | Psychotropic Drugs / chemistry | Psychotropic Drugs / toxicity | Reproducibility of Results | Sensitivity and Specificity | Tandem Mass Spectrometry | Toxicity Tests | Tryptamines / adverse effects | Tryptamines / chemical synthesis | Tryptamines / chemistry | Tryptamines / toxicity",,,eng,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",analytical methods | new psychoactive substances (NPS) | psychedelics | toxicology | tryptamines,,,,
normalized,compound and graph entity matched local registry,DiPT,5-HT1A,,DiPT,5-HT1A,DiPT,5-HT1A,,5-HT1A,5-HT1A,molecular_target,5-HT1A,target,True,10.3390/ijms21239279,Toxicology and Analysis of Psychoactive Tryptamines,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sara Malaca; Alfredo Fabrizio Lo Faro; Alice Tamborra; Simona Pichini; Francesco Paolo Busardò; Marilyn A. Huestis,2020,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"DiPT is a synthetic hallucinogen, closely related structurally to DMT, a 5HT 2A agonist and a partial 5HT 1A agonist that inhibits the serotonin transporter and vesicular monoamine transporter [81]",secondary_summary,full_text_seen,text,C009,literature review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",International Journal of Molecular Sciences,journal-article,,2020-12-04,1422-0067,1661-6596,MDPI AG,"Animals | Chemistry Techniques, Synthetic | Chromatography, Liquid | Humans | Molecular Structure | Psychotropic Drugs / adverse effects | Psychotropic Drugs / chemical synthesis | Psychotropic Drugs / chemistry | Psychotropic Drugs / toxicity | Reproducibility of Results | Sensitivity and Specificity | Tandem Mass Spectrometry | Toxicity Tests | Tryptamines / adverse effects | Tryptamines / chemical synthesis | Tryptamines / chemistry | Tryptamines / toxicity",,,eng,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",analytical methods | new psychoactive substances (NPS) | psychedelics | toxicology | tryptamines,,,,
normalized,compound and graph entity matched local registry,DiPT,SERT (SLC6A4),,DiPT,SERT (SLC6A4),DiPT,serotonin transporter,,serotonin transporter,serotonin transporter,molecular_target,SERT (SLC6A4),target,True,10.3390/ijms21239279,Toxicology and Analysis of Psychoactive Tryptamines,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sara Malaca; Alfredo Fabrizio Lo Faro; Alice Tamborra; Simona Pichini; Francesco Paolo Busardò; Marilyn A. Huestis,2020,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"DiPT is a synthetic hallucinogen, closely related structurally to DMT, a 5HT 2A agonist and a partial 5HT 1A agonist that inhibits the serotonin transporter and vesicular monoamine transporter [81]",secondary_summary,full_text_seen,text,C009,literature review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",International Journal of Molecular Sciences,journal-article,,2020-12-04,1422-0067,1661-6596,MDPI AG,"Animals | Chemistry Techniques, Synthetic | Chromatography, Liquid | Humans | Molecular Structure | Psychotropic Drugs / adverse effects | Psychotropic Drugs / chemical synthesis | Psychotropic Drugs / chemistry | Psychotropic Drugs / toxicity | Reproducibility of Results | Sensitivity and Specificity | Tandem Mass Spectrometry | Toxicity Tests | Tryptamines / adverse effects | Tryptamines / chemical synthesis | Tryptamines / chemistry | Tryptamines / toxicity",,,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""SLC6A4""}",analytical methods | new psychoactive substances (NPS) | psychedelics | toxicology | tryptamines,,,,
