claim_type,compound,target,raw_entity_label,entity_role,clinical_context_condition,graph_entity_label,graph_entity_type,graph_include_candidate,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,study_doi,openalex_id,study_title,authors,study_year,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,keywords,funders,grant_ids,related_dois,publication_relations,is_retracted,has_correction,language,semantic_scholar_id,paper_type,evidence_level,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,access_level,source_access_level,evidence_location,evidence_locator,study_design,sample_size_total,sample_size_by_arm,comparator,intervention_or_exposure,dose,route,session_count_or_duration,primary_outcome,outcome_measure,timepoint,effect_size,p_value,confidence_interval,adverse_events,supporting_quote,funding,conflicts_of_interest,risk_of_bias_summary,notes
compound_target,(S)-Ketamine,NMDAR,NMDA receptor,molecular_target,not_applicable,NMDAR,target,True,not_reported,Antagonist,Binding affinity,Binding assay,Antagonist,Ki,0.69,μM,not_applicable,not_reported,not_reported,in_vitro,10.1111/pcn.12902,,"Rapid-acting antidepressant ketamine, its metabolites and other candidates: A historical overview and future perspective.",Hashimoto K,2019,Psychiatry and clinical neurosciences,Historical Article | Journal Article | Review,,2019-07-11,1323-1316,1440-1819,,"Animals | Antidepressive Agents / administration & dosage | Antidepressive Agents / history | Antidepressive Agents / pharmacology | Bipolar Disorder / drug therapy | Major Depressive Disorder / physiopathology | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / history | Excitatory Amino Acid Antagonists / pharmacology | History, 20th Century | History, 21st Century | Humans | Ketamine / administration & dosage | Ketamine / analogs & derivatives | Ketamine / history | Ketamine / pharmacology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors","(R)-ketamine (or arketamine), (S)-ketamine (or esketamine), (S)-norketamine | gut microbiota",AMED,JP19dm0107119,,,,,eng,,review,high,doi,review,evidence_synthesis,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 1,not_reported,,,,,,,,,,,,,,,(S)-Ketamine 0.3 0.69,,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,(R)-Ketamine,NMDAR,NMDA receptor,molecular_target,not_applicable,NMDAR,target,True,not_reported,Antagonist,Binding affinity,Binding assay,Antagonist,Ki,1.4,μM,not_applicable,not_reported,not_reported,in_vitro,10.1111/pcn.12902,,"Rapid-acting antidepressant ketamine, its metabolites and other candidates: A historical overview and future perspective.",Hashimoto K,2019,Psychiatry and clinical neurosciences,Historical Article | Journal Article | Review,,2019-07-11,1323-1316,1440-1819,,"Animals | Antidepressive Agents / administration & dosage | Antidepressive Agents / history | Antidepressive Agents / pharmacology | Bipolar Disorder / drug therapy | Major Depressive Disorder / physiopathology | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / history | Excitatory Amino Acid Antagonists / pharmacology | History, 20th Century | History, 21st Century | Humans | Ketamine / administration & dosage | Ketamine / analogs & derivatives | Ketamine / history | Ketamine / pharmacology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors","(R)-ketamine (or arketamine), (S)-ketamine (or esketamine), (S)-norketamine | gut microbiota",AMED,JP19dm0107119,,,,,eng,,review,high,doi,review,evidence_synthesis,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 1,not_reported,,,,,,,,,,,,,,,(R)-Ketamine 1.4 2.57,,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,(R)-Ketamine,NMDAR,NMDA receptor,molecular_target,not_applicable,NMDAR,target,True,not_reported,Antagonist,Binding affinity,Binding assay,Antagonist,Ki,2.57,μM,not_applicable,not_reported,not_reported,in_vitro,10.1111/pcn.12902,,"Rapid-acting antidepressant ketamine, its metabolites and other candidates: A historical overview and future perspective.",Hashimoto K,2019,Psychiatry and clinical neurosciences,Historical Article | Journal Article | Review,,2019-07-11,1323-1316,1440-1819,,"Animals | Antidepressive Agents / administration & dosage | Antidepressive Agents / history | Antidepressive Agents / pharmacology | Bipolar Disorder / drug therapy | Major Depressive Disorder / physiopathology | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / history | Excitatory Amino Acid Antagonists / pharmacology | History, 20th Century | History, 21st Century | Humans | Ketamine / administration & dosage | Ketamine / analogs & derivatives | Ketamine / history | Ketamine / pharmacology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors","(R)-ketamine (or arketamine), (S)-ketamine (or esketamine), (S)-norketamine | gut microbiota",AMED,JP19dm0107119,,,,,eng,,review,high,doi,review,evidence_synthesis,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 1,not_reported,,,,,,,,,,,,,,,(R)-Ketamine 1.4 2.57,,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,(S)-Norketamine,NMDAR,NMDA receptor,molecular_target,not_applicable,NMDAR,target,True,not_reported,Antagonist,Binding affinity,Binding assay,Antagonist,Ki,1.7,μM,not_applicable,not_reported,not_reported,in_vitro,10.1111/pcn.12902,,"Rapid-acting antidepressant ketamine, its metabolites and other candidates: A historical overview and future perspective.",Hashimoto K,2019,Psychiatry and clinical neurosciences,Historical Article | Journal Article | Review,,2019-07-11,1323-1316,1440-1819,,"Animals | Antidepressive Agents / administration & dosage | Antidepressive Agents / history | Antidepressive Agents / pharmacology | Bipolar Disorder / drug therapy | Major Depressive Disorder / physiopathology | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / history | Excitatory Amino Acid Antagonists / pharmacology | History, 20th Century | History, 21st Century | Humans | Ketamine / administration & dosage | Ketamine / analogs & derivatives | Ketamine / history | Ketamine / pharmacology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors","(R)-ketamine (or arketamine), (S)-ketamine (or esketamine), (S)-norketamine | gut microbiota",AMED,JP19dm0107119,,,,,eng,,review,high,doi,review,evidence_synthesis,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 1,not_reported,,,,,,,,,,,,,,,(S)-Norketamine 1.7 2.25,,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,(S)-Norketamine,NMDAR,NMDA receptor,molecular_target,not_applicable,NMDAR,target,True,not_reported,Antagonist,Binding affinity,Binding assay,Antagonist,Ki,2.25,μM,not_applicable,not_reported,not_reported,in_vitro,10.1111/pcn.12902,,"Rapid-acting antidepressant ketamine, its metabolites and other candidates: A historical overview and future perspective.",Hashimoto K,2019,Psychiatry and clinical neurosciences,Historical Article | Journal Article | Review,,2019-07-11,1323-1316,1440-1819,,"Animals | Antidepressive Agents / administration & dosage | Antidepressive Agents / history | Antidepressive Agents / pharmacology | Bipolar Disorder / drug therapy | Major Depressive Disorder / physiopathology | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / history | Excitatory Amino Acid Antagonists / pharmacology | History, 20th Century | History, 21st Century | Humans | Ketamine / administration & dosage | Ketamine / analogs & derivatives | Ketamine / history | Ketamine / pharmacology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors","(R)-ketamine (or arketamine), (S)-ketamine (or esketamine), (S)-norketamine | gut microbiota",AMED,JP19dm0107119,,,,,eng,,review,high,doi,review,evidence_synthesis,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 1,not_reported,,,,,,,,,,,,,,,(S)-Norketamine 1.7 2.25,,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,(R)-Norketamine,NMDAR,NMDA receptor,molecular_target,not_applicable,NMDAR,target,True,not_reported,Antagonist,Binding affinity,Binding assay,Antagonist,Ki,13.0,μM,not_applicable,not_reported,not_reported,in_vitro,10.1111/pcn.12902,,"Rapid-acting antidepressant ketamine, its metabolites and other candidates: A historical overview and future perspective.",Hashimoto K,2019,Psychiatry and clinical neurosciences,Historical Article | Journal Article | Review,,2019-07-11,1323-1316,1440-1819,,"Animals | Antidepressive Agents / administration & dosage | Antidepressive Agents / history | Antidepressive Agents / pharmacology | Bipolar Disorder / drug therapy | Major Depressive Disorder / physiopathology | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / history | Excitatory Amino Acid Antagonists / pharmacology | History, 20th Century | History, 21st Century | Humans | Ketamine / administration & dosage | Ketamine / analogs & derivatives | Ketamine / history | Ketamine / pharmacology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors","(R)-ketamine (or arketamine), (S)-ketamine (or esketamine), (S)-norketamine | gut microbiota",AMED,JP19dm0107119,,,,,eng,,review,high,doi,review,evidence_synthesis,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 1,not_reported,,,,,,,,,,,,,,,(R)-Norketamine 13 26.46,,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,(R)-Norketamine,NMDAR,NMDA receptor,molecular_target,not_applicable,NMDAR,target,True,not_reported,Antagonist,Binding affinity,Binding assay,Antagonist,Ki,26.46,μM,not_applicable,not_reported,not_reported,in_vitro,10.1111/pcn.12902,,"Rapid-acting antidepressant ketamine, its metabolites and other candidates: A historical overview and future perspective.",Hashimoto K,2019,Psychiatry and clinical neurosciences,Historical Article | Journal Article | Review,,2019-07-11,1323-1316,1440-1819,,"Animals | Antidepressive Agents / administration & dosage | Antidepressive Agents / history | Antidepressive Agents / pharmacology | Bipolar Disorder / drug therapy | Major Depressive Disorder / physiopathology | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / history | Excitatory Amino Acid Antagonists / pharmacology | History, 20th Century | History, 21st Century | Humans | Ketamine / administration & dosage | Ketamine / analogs & derivatives | Ketamine / history | Ketamine / pharmacology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors","(R)-ketamine (or arketamine), (S)-ketamine (or esketamine), (S)-norketamine | gut microbiota",AMED,JP19dm0107119,,,,,eng,,review,high,doi,review,evidence_synthesis,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 1,not_reported,,,,,,,,,,,,,,,(R)-Norketamine 13 26.46,,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,"(2S,6S)-Hydroxynorketamine",NMDAR,NMDA receptor,molecular_target,not_applicable,NMDAR,target,True,not_reported,Antagonist,Binding affinity,Binding assay,Antagonist,Ki,21.19,μM,not_applicable,not_reported,not_reported,in_vitro,10.1111/pcn.12902,,"Rapid-acting antidepressant ketamine, its metabolites and other candidates: A historical overview and future perspective.",Hashimoto K,2019,Psychiatry and clinical neurosciences,Historical Article | Journal Article | Review,,2019-07-11,1323-1316,1440-1819,,"Animals | Antidepressive Agents / administration & dosage | Antidepressive Agents / history | Antidepressive Agents / pharmacology | Bipolar Disorder / drug therapy | Major Depressive Disorder / physiopathology | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / history | Excitatory Amino Acid Antagonists / pharmacology | History, 20th Century | History, 21st Century | Humans | Ketamine / administration & dosage | Ketamine / analogs & derivatives | Ketamine / history | Ketamine / pharmacology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors","(R)-ketamine (or arketamine), (S)-ketamine (or esketamine), (S)-norketamine | gut microbiota",AMED,JP19dm0107119,,,,,eng,,review,high,doi,review,evidence_synthesis,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 1,not_reported,,,,,,,,,,,,,,,"(2S,6S)- ND 21.19 Hydroxynorketamine",,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,"(2R,6R)-Hydroxynorketamine",NMDAR,NMDA receptor,molecular_target,not_applicable,NMDAR,target,True,not_reported,Antagonist,Binding affinity,Binding assay,Antagonist,Ki,>100,μM,not_applicable,not_reported,not_reported,in_vitro,10.1111/pcn.12902,,"Rapid-acting antidepressant ketamine, its metabolites and other candidates: A historical overview and future perspective.",Hashimoto K,2019,Psychiatry and clinical neurosciences,Historical Article | Journal Article | Review,,2019-07-11,1323-1316,1440-1819,,"Animals | Antidepressive Agents / administration & dosage | Antidepressive Agents / history | Antidepressive Agents / pharmacology | Bipolar Disorder / drug therapy | Major Depressive Disorder / physiopathology | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / history | Excitatory Amino Acid Antagonists / pharmacology | History, 20th Century | History, 21st Century | Humans | Ketamine / administration & dosage | Ketamine / analogs & derivatives | Ketamine / history | Ketamine / pharmacology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors","(R)-ketamine (or arketamine), (S)-ketamine (or esketamine), (S)-norketamine | gut microbiota",AMED,JP19dm0107119,,,,,eng,,review,medium,doi,review,evidence_synthesis,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 1,not_reported,,,,,,,,,,,,,,,"(2R,6R)- ND >100 Hydroxynorketamine",,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
compound_target,"2,5-dimethoxy-4-iodoamphetamine (DOI)",Serotonin 2A receptor,"5-HT2 agonist, 2,5-dimethoxy-4-iodoamphetamine (DOI)",molecular_target,not_applicable,Serotonin 2A receptor,target,True,not_reported,Agonist,Inositol phosphate (IP) accumulation,G protein-coupled receptor signaling,Agonist,EC50,230.0,nM,not_applicable,Rat,A1A1 cell line,in_vitro,10.1124/mol.114.096289,,Interleukin-6 Attenuates Serotonin 2A Receptor Signaling by Activating the JAK-STAT Pathway,Jennifer J. Donegan; Michael S. Patton; Teresa S. Chavera; Kelly A. Berg; David A. Morilak; Milena Girotti,2014,Molecular Pharmacology,journal-article,,2014-12-31,0026-895X,1521-0111,Elsevier BV,"Animals | Cell Line | Cells, Cultured | Dose-Response Relationship, Drug | Enzyme Activation / drug effects | Enzyme Activation / physiology | Interleukin-6 / pharmacology | Janus Kinases / metabolism | Male | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A / metabolism | STAT Transcription Factors / metabolism | Signal Transduction / drug effects | Signal Transduction / physiology",,NIMH NIH HHS | NCATS NIH HHS,R01-MH072672 | R21-MH100652 | R01 MH072672 | UL1 TR001120 | R21 MH100652,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,full_text_seen,full_text_seen,text,C006,In vitro experiment,,,,,,,,,,,,,,,"DOI is a well characterized, highly selective 5-HT 2 receptor agonist. ... The E max for DOI was 46 6 3% above basal, and the DOI pEC 50 was 7.43 6 0.17 (230 nM; n 5 32) in cells pretreated with vehicle.",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,"2,5-dimethoxy-4-iodoamphetamine (DOI)",Serotonin 2A receptor,DOI-mediated IP accumulation,molecular_target,not_applicable,Serotonin 2A receptor,target,True,not_reported,Attenuates maximal agonist response,Inositol phosphate (IP) accumulation,G protein-coupled receptor signaling,Attenuates maximal agonist response,Other,Reduced from 46 +/- 3% to 25 +/- 4% above basal,% above basal,not_applicable,Rat,A1A1 cell line,in_vitro,10.1124/mol.114.096289,,Interleukin-6 Attenuates Serotonin 2A Receptor Signaling by Activating the JAK-STAT Pathway,Jennifer J. Donegan; Michael S. Patton; Teresa S. Chavera; Kelly A. Berg; David A. Morilak; Milena Girotti,2014,Molecular Pharmacology,journal-article,,2014-12-31,0026-895X,1521-0111,Elsevier BV,"Animals | Cell Line | Cells, Cultured | Dose-Response Relationship, Drug | Enzyme Activation / drug effects | Enzyme Activation / physiology | Interleukin-6 / pharmacology | Janus Kinases / metabolism | Male | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A / metabolism | STAT Transcription Factors / metabolism | Signal Transduction / drug effects | Signal Transduction / physiology",,NIMH NIH HHS | NCATS NIH HHS,R01-MH072672 | R21-MH100652 | R01 MH072672 | UL1 TR001120 | R21 MH100652,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,full_text_seen,full_text_seen,abstract,"Abstract, C001, C006",In vitro experiment,,,,,,,,,,,,,,,"In the neuronally derived A1A1 cell line, which expresses both IL-6 and 5-HT2A receptors, we found that IL-6 attenuates inositol phosphate (IP) accumulation in response to the 5-HT2 agonist, 2,5-dimethoxy-4-iodoamphetamine (DOI), suggesting that IL-6 can regulate 5-HT2A receptor function. ... DOI produced a concentration-dependent increase in IP accumulation that was attenuated in the presence of a maximal concentration (50 ng/ml) of IL-6 (Fig. 4A ). The E max for DOI was 46 6 3% above basal, and the DOI pEC 50 was 7.43 6 0.17 (230 nM; n 5 32) in cells pretreated with vehicle. In the presence of IL-6, the maximal response to DOI was reduced to 25 6 4% above basal [for E max t (30) 54.653, P , 0.0001; n 5 31].",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,"2,5-dimethoxy-4-iodoamphetamine (DOI)",Serotonin 2A receptor,IL-6-induced JAK-STAT activation can regulate 5-HT2A receptor signaling,molecular_target,not_applicable,Serotonin 2A receptor,target,True,not_reported,Modulation (attenuation of agonist activity),Inositol phosphate (IP) accumulation,G protein-coupled receptor signaling,Modulation (attenuation of agonist activity),,,,not_applicable,Rat,A1A1 cell line,in_vitro,10.1124/mol.114.096289,,Interleukin-6 Attenuates Serotonin 2A Receptor Signaling by Activating the JAK-STAT Pathway,Jennifer J. Donegan; Michael S. Patton; Teresa S. Chavera; Kelly A. Berg; David A. Morilak; Milena Girotti,2014,Molecular Pharmacology,journal-article,,2014-12-31,0026-895X,1521-0111,Elsevier BV,"Animals | Cell Line | Cells, Cultured | Dose-Response Relationship, Drug | Enzyme Activation / drug effects | Enzyme Activation / physiology | Interleukin-6 / pharmacology | Janus Kinases / metabolism | Male | Rats | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT2A / metabolism | STAT Transcription Factors / metabolism | Signal Transduction / drug effects | Signal Transduction / physiology",,NIMH NIH HHS | NCATS NIH HHS,R01-MH072672 | R21-MH100652 | R01 MH072672 | UL1 TR001120 | R21 MH100652,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,full_text_seen,full_text_seen,abstract,"Abstract, C001, C006",In vitro experiment,,,,,,,,,,,,,,,"The IL-6 effect was blocked by JSI-124 but not PD-98059. Furthermore, silencing RNA knockdown of either JAK or STAT blocked the IL-6 effect, suggesting that IL-6-induced JAK-STAT activation can regulate 5-HT2A receptor signaling. ... As shown in Fig. 5B , this concentration of JSI-124 completely abolished the effect of IL-6 on DOI-induced IP accumulation. ... Consistent with the JSI-124 results, the effect of IL-6 was completely abolished in the presence of all three siRNA constructs (for JAK1, effect of DOI without IL-6: 60 6 13%; effect in the presence of IL-6: 70 6 13%; for JAK2, effect of DOI without IL-6: 27 6 3%, effect with IL-6: 20 6 5%; and for STAT3, DOI without IL-6: 33 6 10%, with IL-6: 47 6 12%; Fig. 6B ).",,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False
compound_target,"2R,6R-Hydroxynorketamine",NMDA receptor,NMDA receptor GluN1-1a/GluN2A,molecular_target,not_applicable,NMDA receptor,target,True,not_applicable,inhibition,whole-cell current recording,electrophysiology,inhibition,IC50,46.0,µM,not_applicable,rat,recombinant NMDA receptors expressed in HEK-293 cells,in_vitro,10.1124/mol.120.119784,,Hydroxynorketamine Blocks N-Methyl-d-Aspartate Receptor Currents by Binding to Closed Receptors,Jamie A. Abbott; Gabriela K. Popescu,2020,Molecular Pharmacology,journal-article,,2020-06-30,0026-895X,1521-0111,Elsevier BV,"Animals | Antidepressive Agents / chemistry | Antidepressive Agents / pharmacology | Cyclohexanes / chemistry | Cyclohexanes / pharmacology | HEK293 Cells | Humans | Hydrogen-Ion Concentration | Ketamine / analogs & derivatives | Rats | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Recombinant Proteins / metabolism | Synaptic Transmission / drug effects",,NINDS NIH HHS | NIGMS NIH HHS,R01 NS108750 | R01 NS097016 | T32 GM099607 | R35 NS132248 | R21 NS098385,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 1,in vitro electrophysiology,,,,,,,,,,,,,,,TABLE 1 KET and HNK potency on NMDA receptor isoforms Data are means and 95% confidence intervals. N1/N2A IC 50 (mM) Number of cells HNK pH 7.2 46 (95% CI 38-56) 5,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,Ketamine,NMDA receptor,NMDA receptor GluN1-1a/GluN2A,molecular_target,not_applicable,NMDA receptor,target,True,not_applicable,inhibition,whole-cell current recording,electrophysiology,inhibition,IC50,0.5,µM,not_applicable,rat,recombinant NMDA receptors expressed in HEK-293 cells,in_vitro,10.1124/mol.120.119784,,Hydroxynorketamine Blocks N-Methyl-d-Aspartate Receptor Currents by Binding to Closed Receptors,Jamie A. Abbott; Gabriela K. Popescu,2020,Molecular Pharmacology,journal-article,,2020-06-30,0026-895X,1521-0111,Elsevier BV,"Animals | Antidepressive Agents / chemistry | Antidepressive Agents / pharmacology | Cyclohexanes / chemistry | Cyclohexanes / pharmacology | HEK293 Cells | Humans | Hydrogen-Ion Concentration | Ketamine / analogs & derivatives | Rats | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Recombinant Proteins / metabolism | Synaptic Transmission / drug effects",,NINDS NIH HHS | NIGMS NIH HHS,R01 NS108750 | R01 NS097016 | T32 GM099607 | R35 NS132248 | R21 NS098385,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 1,in vitro electrophysiology,,,,,,,,,,,,,,,TABLE 1 KET and HNK potency on NMDA receptor isoforms Data are means and 95% confidence intervals. N1/N2A IC 50 (mM) Number of cells KET pH 7.2 0.5 (95% CI 0.3-0.7) 3,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,"2R,6R-Hydroxynorketamine",NMDA receptor,NMDA receptor GluN1-1a/GluN2A,molecular_target,not_applicable,NMDA receptor,target,True,not_applicable,inhibition,kinetics of inhibition onset and offset,electrophysiology,inhibition,Kd,203.0,µM,not_applicable,rat,N1/N2A receptors at pH 7.2,in_vitro,10.1124/mol.120.119784,,Hydroxynorketamine Blocks N-Methyl-d-Aspartate Receptor Currents by Binding to Closed Receptors,Jamie A. Abbott; Gabriela K. Popescu,2020,Molecular Pharmacology,journal-article,,2020-06-30,0026-895X,1521-0111,Elsevier BV,"Animals | Antidepressive Agents / chemistry | Antidepressive Agents / pharmacology | Cyclohexanes / chemistry | Cyclohexanes / pharmacology | HEK293 Cells | Humans | Hydrogen-Ion Concentration | Ketamine / analogs & derivatives | Rats | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Recombinant Proteins / metabolism | Synaptic Transmission / drug effects",,NINDS NIH HHS | NIGMS NIH HHS,R01 NS108750 | R01 NS097016 | T32 GM099607 | R35 NS132248 | R21 NS098385,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 2,in vitro electrophysiology,,,,,,,,,,,,,,,TABLE 2 Kinetics of HNK inhibition Data are means and 95% confidence intervals. HNK k on 0.006 (95% CI 0.002-0.01) Â 10 6 M 21 s 21 * k off 1.3 (95% CI 1.28-1.3) s 21 K D 203 mM*,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,Ketamine,NMDA receptor,NMDA receptor GluN1-1a/GluN2A,molecular_target,not_applicable,NMDA receptor,target,True,not_applicable,inhibition,kinetics of inhibition onset and offset,electrophysiology,inhibition,Kd,0.6,µM,not_applicable,rat,N1/N2A receptors at pH 7.2,in_vitro,10.1124/mol.120.119784,,Hydroxynorketamine Blocks N-Methyl-d-Aspartate Receptor Currents by Binding to Closed Receptors,Jamie A. Abbott; Gabriela K. Popescu,2020,Molecular Pharmacology,journal-article,,2020-06-30,0026-895X,1521-0111,Elsevier BV,"Animals | Antidepressive Agents / chemistry | Antidepressive Agents / pharmacology | Cyclohexanes / chemistry | Cyclohexanes / pharmacology | HEK293 Cells | Humans | Hydrogen-Ion Concentration | Ketamine / analogs & derivatives | Rats | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Recombinant Proteins / metabolism | Synaptic Transmission / drug effects",,NINDS NIH HHS | NIGMS NIH HHS,R01 NS108750 | R01 NS097016 | T32 GM099607 | R35 NS132248 | R21 NS098385,,,,,eng,,primary_results,high,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,table,Table 2,in vitro electrophysiology,,,,,,,,,,,,,,,TABLE 2 Kinetics of HNK inhibition Data are means and 95% confidence intervals. KET k on 0.6 (95% CI 20.6 to 1.5) Â 10 6 M 21 s 21 k off 0.7 (95% CI 0.2-1.3) s 21 K D 0.6 mM,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,"2R,6R-Hydroxynorketamine",NMDA receptor,NMDA receptor,molecular_target,not_applicable,NMDA receptor,target,True,not_applicable,binding,state-dependence (preapplication vs coapplication),electrophysiology,binding,,,,not_applicable,rat,N1/N2A receptors in HEK-293 cells,in_vitro,10.1124/mol.120.119784,,Hydroxynorketamine Blocks N-Methyl-d-Aspartate Receptor Currents by Binding to Closed Receptors,Jamie A. Abbott; Gabriela K. Popescu,2020,Molecular Pharmacology,journal-article,,2020-06-30,0026-895X,1521-0111,Elsevier BV,"Animals | Antidepressive Agents / chemistry | Antidepressive Agents / pharmacology | Cyclohexanes / chemistry | Cyclohexanes / pharmacology | HEK293 Cells | Humans | Hydrogen-Ion Concentration | Ketamine / analogs & derivatives | Rats | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Recombinant Proteins / metabolism | Synaptic Transmission / drug effects",,NINDS NIH HHS | NIGMS NIH HHS,R01 NS108750 | R01 NS097016 | T32 GM099607 | R35 NS132248 | R21 NS098385,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,text,C007,in vitro electrophysiology,,,,,,,,,,,,,,,"However, HNK appears effective when applied prior to channel opening, strongly indicating an affinity for resting receptors.",,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False
compound_target,Ketamine,Mu opioid receptor,μ opioid receptors,molecular_target,not_applicable,Mu opioid receptor,target,True,none,weak agonist,GTP binding,G protein activity,weak agonist,Other,micromolar concentrations,micromolar,not_applicable,not_reported,recombinant receptors in heterologous systems,in_vitro,10.1124/molpharm.124.000947,,Ketamine and Major Ketamine Metabolites Function as Allosteric Modulators of Opioid Receptors,Ivone Gomes; Achla Gupta; Elyssa B. Margolis; Lloyd D. Fricker; Lakshmi A. Devi,2024,Molecular Pharmacology,journal-article,,2024-10-17,0026-895X,1521-0111,Elsevier BV,"Ketamine / pharmacology | Ketamine / metabolism | Animals | Allosteric Regulation / drug effects | Receptors, Opioid / metabolism | Humans | Mice | Rats | Male | Rats, Sprague-Dawley | HEK293 Cells | Cricetulus | CHO Cells",,NIDA NIH HHS | NIAAA NIH HHS,R37 DA008863 | R01 DA058681 | R01 DA008863 | R01 AA026609 | R56 DA008863,,,,,eng,,primary_results,medium,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,full_text_seen,full_text_seen,abstract,"Abstract, C001",in vitro assay,,,,,,,,,,,,,,,micromolar concentrations of ketamine alone had weak agonist activity at μ opioid receptors,,,,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False
