study_doi,dataset,extraction_scope,best_llm_relevance,included_from_runs,screening_record_count,readiness_status,extraction_input_tier,fulltext_ready,fulltext_artifact_path,fulltext_char_count,has_abstract,pdf_local_path,pdf_download_status,study_title,study_year,authors,study_journal,publication_type,publication_date,pmid,pmcid
10.1080/09595239600185801,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Pharmacological properties of ketamine,1996,JASON M. WHITE; CHRISTINA F. RYAN,Drug and Alcohol Review,journal-article,1996-06-01,16203365,
10.1080/10408444.2023.2194907,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"25X-NBOMe compounds – chemistry, pharmacology and toxicology. A comprehensive review",2023,Monika Herian; Paweł Świt,Critical Reviews in Toxicology,journal-article,2023-01-02,37115704,
10.1080/13543784.2022.2113376,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,no_pdf_url,New investigational agents for the treatment of major depressive disorder,2022,Bartłomiej Pochwat; Anna Julia Krupa; Marcin Siwek; Bernadeta Szewczyk,Expert Opinion on Investigational Drugs,journal-article,2022-08-17,35975761,
10.1080/13556210020077091,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,A putative sigma<sub>1</sub> receptor antagonist NE‐100 attenuates the discriminative stimulus effects of ketamine in rats,2001,Minoru Narita; Kazumi Yoshizawa; Kazue Aoki; Misa Takagi; Mayumi Miyatake; Tsutomu Suzuki,Addiction Biology,journal-article,2001-09-01,11900615,
10.1080/13556219772615,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Induction of Fos protein by 3,4‐ methylenedioxymethamphetamine (Ecstasy) in rat brain: regional differences in pharmacological manipulation",1997,KENJI HASHIMOTO; SHIN‐ICHIRO TOMITAKA; NATSUKO NARITA; YOSHIO MINABE; MASAOMI IYO,Addiction Biology,journal-article,1997-07-01,26735788,
10.1080/13696998.2024.2382641,mechanistic,psychedelic_compound_x_target,uncertain,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,no_pdf_url,Real-world treatment patterns of patients with major depressive disorder treated with Auvelity in the United States,2024,Andrew Muzyk; Fatima Zahara Syed; Huanxue Zhou; Junjun Cong; Herriot Tabuteau; Yang Zhao,Journal of Medical Economics,journal-article,2024-07-23,39042111,
10.1080/14656566.2024.2334425,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,New pharmacotherapies to tackle the unmet needs in bipolar disorder: a focus on acute suicidality,2024,Georgios D. Kotzalidis; Federica Fiaschè; Alessandro Alcibiade; Laura Monti; Federica Di Segni; Marianna Mazza; Gabriele Sani,Expert Opinion on Pharmacotherapy,journal-article,2024-03-03,38517222,
10.1080/14656566.2024.2446623,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1080_14656566_2024_2446623.json,172959,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1080_14656566.2024.2446623__257383230a.pdf,already_present,The potential of non-psychedelic 5-HT2A agents in the treatment of substance use disorders: a narrative review of the clinical literature,2024,Alejandra Pulido-Saavedra; Anna Borelli; Razi Kitaneh; Mohammad Alrafayia; Laya Jalilian-Khave; Melissa C. Funaro; Marc N. Potenza; Gustavo A. Angarita,Expert Opinion on Pharmacotherapy,journal-article,2024-12-21,39708346,PMC11786980
10.1080/14728222.2016.1238899,mechanistic,psychedelic_compound_x_target,uncertain,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Ketamine’s antidepressant action: beyond NMDA receptor inhibition,2016,Kenji Hashimoto,Expert Opinion on Therapeutic Targets,journal-article,2016-09-20,27646666,
10.1080/14728222.2024.2342524,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Potentiation of antidepressant effects: NPY1R agonist and ketamine synergy enhances TrkB signaling and neurogenesis in the ventral hippocampus,2024,Carlos Arrabal-Gómez; Pedro Serrano-Castro; Jose Andrés Sánchez-Pérez; Natalia Garcia-Casares; Kjell Fuxe; Dasiel Borroto-Escuela; Manuel Narváez,Expert Opinion on Therapeutic Targets,journal-article,2024-04-02,38626283,
10.1080/14728222.2026.2619757,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Modulating tonic NMDA receptor currents: mechanistic insights into ketamine, esketamine, and dextromethorphan for major depressive disorder and implications for the discovery and development of investigational agents",2026,Gia Han Le; Roger S. McIntyre,Expert Opinion on Therapeutic Targets,journal-article,2026-01-02,41577431,
10.1080/14737175.2019.1643237,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,An update on NMDA antagonists in depression,2019,Bartłomiej Pochwat; Gabriel Nowak; Bernadeta Szewczyk,Expert Review of Neurotherapeutics,journal-article,2019-07-22,31328587,
10.1080/14737175.2023.2211767,mechanistic,psychedelic_compound_x_target,uncertain,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1080_14737175_2023_2211767.json,205341,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1080_14737175.2023.2211767__17d3c477c7.pdf,already_present,Pharmacological Treatment of Generalised Anxiety Disorder: Current Practice and Future Directions,2023,Harry A. Fagan; David S. Baldwin,Expert Review of Neurotherapeutics,journal-article,2023-05-15,37183813,
10.1080/14740338.2022.2071867,mechanistic,psychedelic_compound_x_target,uncertain,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,A review of potential neuropathological changes associated with ketamine,2022,Danica Nogo; Hana Nazal; Yuetong Song; Kayla M. Teopiz; Roger Ho; Roger S. McIntyre; Leanna M.W. Lui; Joshua D. Rosenblat,Expert Opinion on Drug Safety,journal-article,2022-05-03,35502632,
10.1080/14756366.2021.1998022,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1080_14756366_2021_1998022.json,162529,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1080_14756366.2021.1998022__691c9eb57f.pdf,downloaded,"New 1,2,4-oxadiazole derivatives with positive mGlu <sub>4</sub> receptor modulation activity and antipsychotic-like properties",2021,Anna Stankiewicz; Katarzyna Kaczorowska; Ryszard Bugno; Aneta Kozioł; Maria H. Paluchowska; Grzegorz Burnat; Barbara Chruścicka; Paulina Chorobik; Piotr Brański; Joanna M. Wierońska,Journal of Enzyme Inhibition and Medicinal Chemistry,journal-article,2021-12-11,34894953,PMC8667925
10.1080/14786410500160645,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Nature-inspired indolyl-2-azabicyclo[2.2.2]oct-7-ene derivatives as promising agents for the attenuation of withdrawal symptoms: synthesis of 20-desethyl-20-hydroxymethyl-11-demethoxyibogaine,2006,D. Passarella; A. Barilli; S. M. N. Efange; E. Elisabetsky; M. B. Leal; G. Lesma; V. M. Linck; D. C. Mash; M. Martinelli; I. Peretto,Natural Product Research,journal-article,2006-06-08,16753910,
10.1080/15216540410001727699,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Methamphetamine and MDMA (Ecstasy) Neurotoxicity: 'of Mice and Men',2004,Yossef Itzhak; Cindy Achat‐Mendes,IUBMB Life,journal-article,2004-05-01,15370888,
10.1080/15360288.2024.2441794,mechanistic,psychedelic_compound_x_target,uncertain,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Intravenous Magnesium Sulfate as an Adjunct to Intravenous Ketamine for Acute Pain: A Case Series,2024,Nathan Smith; Sanny Juresic; Kia Lor; Carrie Schmidt; Annie Bell Howrigon; Oludare Olatoye,Journal of Pain & Palliative Care Pharmacotherapy,journal-article,2024-12-13,39671296,
10.1080/15360288.2025.2496522,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Intravenous Ketamine Infusion for Managing Chronic Postoperative Pain After Inguinal Herniorrhaphy: A Case Report,2025,"André Luis Vieira Drumond,; André Luis Vieira Drumond,; Lucas Nunes Bandeira de Melo; Lucas Nunes Bandeira de Melo; Marina Ayres Delgado; Marina Ayres Delgado; André Luis Vieira Drumond,; André Luis Vieira Drumond,; Lucas Nunes Bandeira de Melo; Lucas Nunes Bandeira de Melo",Journal of Pain & Palliative Care Pharmacotherapy,journal-article,2025-04-30,40305582,
10.1080/15360288.2025.2546101,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Ketamine as an Adjunct Therapy for Refractory Cancer Pain: A Case Report,2025,Jessica B. Emshoff; Kolby Verrona; Ashley Conger; Richard Chan,Journal of Pain & Palliative Care Pharmacotherapy,journal-article,2025-08-11,40788765,
10.1080/15368378.2024.2418552,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Defined radio wave frequencies attenuate the head-twitch response in mice elicited by (±)-2,5-dimethoxy-4-iodoamphetamine",2024,Mary O. Vu; B. Michael Butters; Clinton E. Canal; Xavier A. Figueroa,Electromagnetic Biology and Medicine,journal-article,2024-10-01,39435614,
10.1080/15563650701241795,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Opioid receptors and legal highs:<i>Salvia divinorum</i>and Kratom,2008,Kavita M. Babu; Christopher R. McCurdy; Edward W. Boyer,Clinical Toxicology,journal-article,2008-01-01,18259963,
10.1080/15622970701714370,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Comparison of racemic ketamine and<i>S</i>-ketamine in treatment-resistant major depression: Report of two cases,2008,Robert Paul; Nadine Schaaff; Frank Padberg; Hans-Jürgen Möller; Thomas Frodl,The World Journal of Biological Psychiatry,journal-article,2008-05-12,19224412,
10.1080/15622975.2019.1679391,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Ketamine-induced changes in plasma brain-derived neurotrophic factor (BDNF) levels are associated with the resting-state functional connectivity of the prefrontal cortex,2019,Marie Woelfer; Meng Li; Lejla Colic; Thomas Liebe; Xin Di; Bharat Biswal; James Murrough; Volkmar Lessmann; Tanja Brigadski; Martin Walter,The World Journal of Biological Psychiatry,journal-article,2019-11-04,31680600,
10.1080/15622975.2020.1836399,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,"Practical recommendations for the management of treatment-resistant depression with esketamine nasal spray therapy: Basic science, evidence-based knowledge and expert guidance",2020,Siegfried Kasper; Wiesław Jerzy Cubała; Andrea Fagiolini; Josep Antoni Ramos‐Quiroga; Daniel Souery; Allan H. Young,The World Journal of Biological Psychiatry,article,2020-11-03,33138665,
10.1080/17501911.2025.2583892,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,The epigenetic mechanisms of ketamine in the treatment of depression: a systematic review,2025,Ivana Leccisotti; Maria Claudia Moretti; Mario Altamura; Antonello Bellomo; Rossana Laurello; Michele Carapellese; Giancarlo Sborgia; Vittorio Dibello; Gabriel Robert; Francesco Panza,Epigenomics,journal-article,2025-11-07,41201073,PMC12826709
10.1080/17512433.2020.1717947,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,no_pdf_url,Emerging concepts on the use of ketamine for chronic pain,2020,Yunpeng Yang; Dermot P. Maher; Steven P. Cohen,Expert Review of Clinical Pharmacology,journal-article,2020-01-28,31990596,
10.1080/17512433.2023.2279192,mechanistic,psychedelic_compound_x_target,uncertain,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1080_17512433_2023_2279192.json,193694,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1080_17512433.2023.2279192__41e0040e9f.pdf,already_present,Stimulant and hallucinogenic novel psychoactive substances; an update,2023,F Schifano; A Vento; N Scherbaum; A Guirguis,Expert Review of Clinical Pharmacology,journal-article,2023-11-02,37968919,
10.1080/17568919.2026.2617606,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,no_pdf_url,Design synthesis and evaluation of arylamino propoxyphenyl indoles for potential atypical antipsychotic activity,2026,Tanvi Sharma; Pooja Kumari; Alka Bali,Future Medicinal Chemistry,journal-article,2026-01-19,41553009,PMC12867369
10.1080/17581869.2026.2627884,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Ketamine for acute and chronic pain: beyond anaesthesia,2026,Hao G. Duong; Tariq G. Pulskamp; Daniel J. Berlau,Pain Management,journal-article,2026-02-09,41657076,
10.1080/19585969.2025.2499458,mechanistic,psychedelic_compound_x_target,uncertain,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1080_19585969_2025_2499458.json,149779,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1080_19585969.2025.2499458__bf0078b0f3.pdf,already_present,"Psychedelic interventions for major depressive disorder in the elderly: Exploring novel therapies, promise and potential",2025,Ivona-Maria Tudorancea; Gabriela-Dumitrita Stanciu; Carla Torrent; Santiago Madero; Lucian Hritcu; Bogdan-Ionel Tamba,Dialogues in Clinical Neuroscience,journal-article,2025-05-06,40327362,PMC12057789
10.1080/20008066.2023.2246338,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1080_20008066_2023_2246338.json,187841,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1080_20008066.2023.2246338__af37cdd9df.pdf,downloaded,Biological embedding of early trauma: the role of higher prefrontal synaptic strength.,2023,Tamman AJF; Jiang L; Averill CL; Mason GF; Averill LA; Abdallah CG,European journal of psychotraumatology,"Journal Article | Research Support, Non-U.S. Gov't | Research Support, U.S. Gov't, Non-P.H.S. | Research Support, N.I.H., Extramural",2023,37642398,PMC10467533
10.1080/20961790.2017.1285219,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1080_20961790_2017_1285219.json,120126,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1080_20961790.2017.1285219__fd5e5de36c.pdf,already_present,Metabolism and metabolomics of ketamine: a toxicological approach,2017,Ricardo Jorge Dinis-Oliveira,Forensic Sciences Research,journal-article,2017-01-02,30483613,PMC6197107
10.1080/24750573.2017.1357355,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Ketamine and rapastinel: NMDA receptor modulators in the rapid treatment of obsessive-compulsive disorder,2017,S. Kose; M. Çetin,Psychiatry and Clinical Psychopharmacology,journal-article,2017-07-03,,
10.1080/j354v16n03_03,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Ketamine as an Analgesic,2002,Robert H. Kronenberg,Journal of Pain & Palliative Care Pharmacotherapy,journal-article,2002-01-01,14640353,
10.1083/jcb.201506022,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1083_jcb_201506022.json,193424,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1083_jcb.201506022__eaefd44b26.pdf,already_present,Sigma1 receptors inhibit store-operated Ca2+ entry by attenuating coupling of STIM1 to Orai1,2016,Shyam Srivats; Dilshan Balasuriya; Mathias Pasche; Gerard Vistal; J. Michael Edwardson; Colin W. Taylor; Ruth D. Murrell‐Lagnado,The Journal of cell biology,"Journal Article | Research Support, Non-U.S. Gov't",2016-04-11,27069021,PMC4828687
10.1085/jgp.201812066,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1085_jgp_201812066.json,200970,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1085_jgp.201812066__43346c9b56.pdf,already_present,Serotonin transport in the 21st century.,2019,Rudnick G; Sandtner W,The Journal of general physiology,"Journal Article | Research Support, N.I.H., Extramural | Research Support, Non-U.S. Gov't | Review",2019-09-30,31570504,PMC6829555
10.1088/1741-2560/12/5/056006,mechanistic,psychedelic_compound_x_target,uncertain,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,A PK–PD model of ketamine-induced high-frequency oscillations,2015,Francisco J Flores; ShiNung Ching; Katharine Hartnack; Amanda B Fath; Patrick L Purdon; Matthew A Wilson; Emery N Brown,Journal of Neural Engineering,journal-article,2015-08-13,26268223,PMC5764707
10.1088/1757-899x/440/1/012045,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Dream over life: Psychedelic terphenyl derivative induce hallucination via cannabinoid receptor 1,2018,F A Fauzi; Meng Shien Goh; Syed Ahmad Tajudin Tuan Johari; Fatimah Hashim; Muhamad Fairus Noor Hassim,IOP Conference Series Materials Science and Engineering,article,2018-10-31,,
10.1089/adt.2005.3.649,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Development of Homogeneous High-Affinity Agonist Binding Assays for 5-HT <sub>2</sub> Receptor Subtypes,2005,J. Song; D. Hanniford; C. Doucette; E. Graham; M.F. Poole; A. Ting; B. Sherf; J. Harrington; K. Brunden; A. Stricker-Krongrad,Assay and Drug Development Technologies,journal-article,2005-12-01,16438660,
10.1089/cap.1999.9.27,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,No Difference Between Platelet Serotonin—5-HT <sub>2A</sub> Receptors from Children With and Without ADHD,1999,CHANVIT PORNNOPPADOL; DARRIN S. FRIESEN; TANYA S. HAUSSLER; PAUL E.A. GLASER; RICHARD D. TODD,Journal of Child and Adolescent Psychopharmacology,journal-article,1999-01-01,10357515,
10.1089/jop.2006.22.389,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Serotonin-2 (5-HT <sub>2</sub> ) Receptor-Mediated Signal Transduction in Human Ciliary Muscle Cells: Role in Ocular Hypotension,2006,Najam A. Sharif; Curtis R. Kelly; Julie Y. Crider; Terry L. Davis,Journal of Ocular Pharmacology and Therapeutics,journal-article,2006-12-01,17238805,
10.1089/psymed.2023.0010,mechanistic,psychedelic_compound_x_target,uncertain,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1089_psymed_2023_0010.json,185521,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1089_psymed.2023.0010__8f79551076.pdf,already_present,Learned Helplessness As a Potential Transdiagnostic Therapeutic Mechanism of Classic Psychedelics,2023,Praachi Tiwari; Andrea P. Berghella; Ceyda Sayalı; Manoj K. Doss; Frederick S. Barrett; David B. Yaden,Psychedelic Medicine,journal-article,2023-06-01,40046726,PMC11658661
10.1089/psymed.2023.0023,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1089_psymed_2023_0023.json,233168,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1089_psymed.2023.0023__e0a9becb1e.pdf,already_present,Balancing Therapeutic Efficacy and Safety of MDMA and Novel MDXX Analogues as Novel Treatments for Autism Spectrum Disorder,2023,Harpreet Kaur; Sedat Karabulut; James W. Gauld; Stephen A. Fagot; Kalee N. Holloway; Hannah E. Shaw; William E. Fantegrossi,Psychedelic Medicine,journal-article,2023-06-26,40046567,PMC11661495
10.1089/psymed.2023.0061,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1089_psymed_2023_0061.json,140606,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1089_psymed.2023.0061__e8a9fcc614.pdf,already_present,"Divergent Effects of Ketamine and the Serotoninergic Psychedelic 2,5-Dimethoxy-4-Iodoamphetamine on Hippocampal Plasticity and Metaplasticity",2024,Zarmeen Zahid; Ziyad W. Sultan; Bryan M. Krause; Cody J. Wenthur; Robert A. Pearce; Matthew I. Banks,Psychedelic Medicine,journal-article,2024-05-10,39669671,PMC11633440
10.1091/mbc.e20-05-0340,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1091_mbc_e20_05_0340.json,219858,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1091_mbc.e20-05-0340__e6d9e0d682.pdf,already_present,Catalysts for change: the cellular neurobiology of psychedelics,2021,Matthew I. Banks; Zarmeen Zahid; N. Jones; Ziyad W. Sultan; Cody J. Wenthur,Molecular biology of the cell,Journal Article | Review,2021-06-01,34043427,PMC8351556
10.1093/bioinformatics/btm266,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Statistical prediction of protein–chemical interactions based on chemical structure and mass spectrometry data,2007,Nobuyoshi Nagamine; Yasubumi Sakakibara,Bioinformatics,journal-article,2007-05-17,17510168,
10.1093/bja/74.1.79,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Selective effects of ketamine on amino acid-mediated pathways in neonatal rat spinal cord,1995,D.M. BROCKMEYER; J.J. KENDIG,British Journal of Anaesthesia,journal-article,1995-01-01,7880712,
10.1093/bja/76.6.829,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Effect of systemic N-methyl-D-aspartate receptor antagonist (ketamine) on primary and secondary hyperalgesia in humans,1996,S Ilkjaer; K L Petersen; J Brennum; M Wernberg; J B Dahl,British Journal of Anaesthesia,journal-article,1996-06-01,8679358,
10.1093/bja/77.2.238,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Ketamine inhibits nitric oxide production in mouse-activated macrophage-like cells,1996,M Shimaoka; T Iida; A Ohara; N Taenaka; T Mashimo; T Honda; I Yoshiya,British Journal of Anaesthesia,journal-article,1996-08-01,8881633,
10.1093/bja/79.5.600,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Effect of systemic N-methyl-D-aspartate receptor antagonist (dextromethorphan) on primary and secondary hyperalgesia in humans,1997,S Ilkjaer; J Dirks; J Brennum; M Wernberg; J B Dahl,British Journal of Anaesthesia,journal-article,1997-11-01,9422898,
10.1093/bja/aeh144,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Chronopharmacological studies of ketamine in normal and NMDA Ε1 receptor knockout mice †,2004,Y. Sato; E. Kobayashi; Y. Hakamata; M. Kobahashi; T. Wainai; T. Murayama; M. Mishina; N. Seo,British Journal of Anaesthesia,journal-article,2004-04-06,15064251,
10.1093/bja/aei215,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Low dose of S(+)-ketamine prevents long-term potentiation in pain pathways under strong opioid analgesia in the rat spinal cord in vivo,2005,J. Benrath; C. Brechtel; J. Stark; J. Sandku¨hler,British Journal of Anaesthesia,journal-article,2005-08-20,16113037,
10.1093/bja/ael046,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,"Ketamine, but not propofol, anaesthesia is regulated by metabotropic glutamate 5 receptors",2006,J.-H. Sou; M.-H. Chan; H.-H. Chen,British Journal of Anaesthesia,journal-article,2006-03-11,16531447,
10.1093/bja/aeq169,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Ketamine induces apoptosis via the mitochondrial pathway in human lymphocytes and neuronal cells,2010,S Braun; N Gaza; R Werdehausen; H Hermanns; I Bauer; M.E. Durieux; M.W. Hollmann; M.F. Stevens,British Journal of Anaesthesia,journal-article,2010-07-21,20659914,
