normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,outcome_type,outcome_domain,result_direction,outcome_measure,population,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,language,sample_size_total,comparator,intervention_or_exposure,dose,route,session_count_or_duration,timepoint,effect_size,p_value,confidence_interval,adverse_events,evidence_level,normalization_dataset,normalization_entity_category,compound_match_type,entity_match_type,compound_match_value,entity_match_value,compound_registry_status,entity_registry_status,compound_ids,entity_ids,entity_candidate_label,entity_candidate_score,funders,grant_ids,keywords,related_dois,publication_relations,is_retracted
compound_unmapped,compound `C2 & C4` did not match registry,C2 & C4,,inflammation,,,,,,,anti-inflammatory activity,therapeutic_indication,inflammation,indication,True,10.1021/acsptsci.5c00301,Development of Bioisosteres of Iboga Alkaloids: A Step-Economical Synthesis to Enhance the Antinociceptive and Anxiolytic Activity with Neuroprotective Effects,compound_disorder,not_reported,not_reported,therapeutic_effect,inflammation,positive,anti-inflammatory activity,not_reported,preclinical,Abhishek Gupta; Tuhin Bhattacharya; Subhamoy Pratihar; Sabnur Parvage; Swrajit Nath Sharma; Arnab Sarkar; Akash De; Sanmoy Karmakar; Sanjit Dey; Surajit Sinha,2026,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"Among the synthesized iboga analogs, the Endo -iboga analogs ( C2 & C4 ) not only exhibited notable anti-inflammatory and oxidative stress-relieving activity",abstract_only,abstract,abstract,experimental study,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False,ACS Pharmacology & Translational Science,journal-article,not_reported,2026-04-14,2575-9108,2575-9108,American Chemical Society (ACS),,eng,not_reported,not_reported,C2 & C4,not_reported,not_reported,not_reported,not_reported,,,,not_reported,low,disorder,disorders,,,C2 & C4,inflammation,,,{},{},Suicidal ideation,0.4828,,,anti-inflammation | antiallodynic activity | antinociception | benzofuran-containing iboga analog | bioisostere | neuromodulation,,,
compound_unmapped,compound `C2 & C4` did not match registry,C2 & C4,,oxidative stress,,,,,,,oxidative stress-relieving activity,therapeutic_indication,oxidative stress,indication,True,10.1021/acsptsci.5c00301,Development of Bioisosteres of Iboga Alkaloids: A Step-Economical Synthesis to Enhance the Antinociceptive and Anxiolytic Activity with Neuroprotective Effects,compound_disorder,not_reported,not_reported,therapeutic_effect,cellular stress,positive,oxidative stress-relieving activity,not_reported,preclinical,Abhishek Gupta; Tuhin Bhattacharya; Subhamoy Pratihar; Sabnur Parvage; Swrajit Nath Sharma; Arnab Sarkar; Akash De; Sanmoy Karmakar; Sanjit Dey; Surajit Sinha,2026,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"Among the synthesized iboga analogs, the Endo -iboga analogs ( C2 & C4 ) not only exhibited notable anti-inflammatory and oxidative stress-relieving activity",abstract_only,abstract,abstract,experimental study,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False,ACS Pharmacology & Translational Science,journal-article,not_reported,2026-04-14,2575-9108,2575-9108,American Chemical Society (ACS),,eng,not_reported,not_reported,C2 & C4,not_reported,not_reported,not_reported,not_reported,,,,not_reported,low,disorder,disorders,,,C2 & C4,oxidative stress,,,{},{},existential distress,0.6111,,,anti-inflammation | antiallodynic activity | antinociception | benzofuran-containing iboga analog | bioisostere | neuromodulation,,,
compound_unmapped,compound `C4` did not match registry,C4,,acute pain,,,,,,,significant potential for acute pain management,therapeutic_indication,acute pain,indication,True,10.1021/acsptsci.5c00301,Development of Bioisosteres of Iboga Alkaloids: A Step-Economical Synthesis to Enhance the Antinociceptive and Anxiolytic Activity with Neuroprotective Effects,compound_disorder,not_reported,not_reported,therapeutic_effect,pain,positive,acute pain management,not_reported,preclinical,Abhishek Gupta; Tuhin Bhattacharya; Subhamoy Pratihar; Sabnur Parvage; Swrajit Nath Sharma; Arnab Sarkar; Akash De; Sanmoy Karmakar; Sanjit Dey; Surajit Sinha,2026,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"Overall, the development of bioisosteric iboga analogs, particularly C4 , demonstrated significant potential for acute pain management without notable cardiotoxicity, representing a potential pharmacophore in pain therapy innovation.",abstract_only,abstract,abstract,experimental study,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1; needs_human_review=False,ACS Pharmacology & Translational Science,journal-article,not_reported,2026-04-14,2575-9108,2575-9108,American Chemical Society (ACS),,eng,not_reported,not_reported,C4,not_reported,not_reported,not_reported,not_reported,,,,no notable cardiotoxicity,low,disorder,disorders,,,C4,acute pain,,,{},{},Chronic pain,0.5455,,,anti-inflammation | antiallodynic activity | antinociception | benzofuran-containing iboga analog | bioisostere | neuromodulation,,,
normalized,compound and graph entity matched local registry,Psilocybin,,Alcohol use disorder,Psilocybin,Alcohol use disorder,,,,,reducing alcohol cravings,symptom_or_problem,Alcohol use disorder,indication,True,10.1037/adb0000935,Reports of self-compassion and affect regulation in psilocybin-assisted therapy for alcohol use disorder: An interpretive phenomenological analysis.,compound_disorder,Alcohol use disorder (AUD),not_applicable,therapeutic_effect,Substance Use,positive,alcohol cravings,"Participants (N = 13) mostly identified as non-Hispanic and White, with approximately equal proportions of cisgender men and women.",clinical,Gabrielle Agin-Liebes; Elizabeth M. Nielson; Michael Zingman; Katherine Kim; Alexandra Haas; Lindsey T. Owens; Ursula Rogers; Michael Bogenschutz,2023,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"Our results support the assertion that psilocybin increases the malleability of self-related processing, and diminishes shame-based and self-critical thought patterns while improving affect regulation and reducing alcohol cravings.",abstract_only,abstract,abstract,randomized controlled trial,NIDA NIH HHS | NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Psychology of Addictive Behaviors,journal-article,NCT02061293,2023-06-05,0893-164X,1939-1501,American Psychological Association (APA),Female | Humans | Male | Alcoholism / drug therapy | Emotions | Hallucinogens / therapeutic use | Psilocybin / therapeutic use | Self-Compassion | Qualitative Research | Randomized Controlled Trials as Topic,eng,N = 13,not_reported,psilocybin-assisted psychotherapy,not_reported,not_reported,not_reported,not_reported,,,,not_reported,high,disorder,disorders,label,label,Psilocybin,Alcohol use disorder,needs_external_id_lookup,needs_external_id_lookup,{},{},Alcohol use disorder,1.0,NIDA NIH HHS | NIH HHS,T32 DA007233 | T32 DA007250,,,,
not_graph_candidate,graph_include_candidate is false,Psilocybin,,Alcohol use disorder,Psilocybin,Alcohol use disorder,,,,,improving affect regulation,functional_outcome,Alcohol use disorder,indication,False,10.1037/adb0000935,Reports of self-compassion and affect regulation in psilocybin-assisted therapy for alcohol use disorder: An interpretive phenomenological analysis.,compound_disorder,Alcohol use disorder (AUD),functional_outcome is not a graph endpoint,therapeutic_effect,Emotional Regulation,positive,affect regulation,"Participants (N = 13) mostly identified as non-Hispanic and White, with approximately equal proportions of cisgender men and women.",clinical,Gabrielle Agin-Liebes; Elizabeth M. Nielson; Michael Zingman; Katherine Kim; Alexandra Haas; Lindsey T. Owens; Ursula Rogers; Michael Bogenschutz,2023,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"Our results support the assertion that psilocybin increases the malleability of self-related processing, and diminishes shame-based and self-critical thought patterns while improving affect regulation and reducing alcohol cravings.",abstract_only,abstract,abstract,randomized controlled trial,NIDA NIH HHS | NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Psychology of Addictive Behaviors,journal-article,NCT02061293,2023-06-05,0893-164X,1939-1501,American Psychological Association (APA),Female | Humans | Male | Alcoholism / drug therapy | Emotions | Hallucinogens / therapeutic use | Psilocybin / therapeutic use | Self-Compassion | Qualitative Research | Randomized Controlled Trials as Topic,eng,N = 13,not_reported,psilocybin-assisted psychotherapy,not_reported,not_reported,not_reported,not_reported,,,,not_reported,high,disorder,disorders,label,label,Psilocybin,Alcohol use disorder,needs_external_id_lookup,needs_external_id_lookup,{},{},Alcohol use disorder,1.0,NIDA NIH HHS | NIH HHS,T32 DA007233 | T32 DA007250,,,,
normalized,compound and graph entity matched local registry,Psilocybin,,Alcohol use disorder,Psilocybin,Alcohol use disorder,,,,,diminishes shame-based and self-critical thought patterns,symptom_or_problem,Alcohol use disorder,indication,True,10.1037/adb0000935,Reports of self-compassion and affect regulation in psilocybin-assisted therapy for alcohol use disorder: An interpretive phenomenological analysis.,compound_disorder,Alcohol use disorder (AUD),not_applicable,therapeutic_effect,Cognition/Psychological Processes,positive,shame-based and self-critical thought patterns,"Participants (N = 13) mostly identified as non-Hispanic and White, with approximately equal proportions of cisgender men and women.",clinical,Gabrielle Agin-Liebes; Elizabeth M. Nielson; Michael Zingman; Katherine Kim; Alexandra Haas; Lindsey T. Owens; Ursula Rogers; Michael Bogenschutz,2023,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"Our results support the assertion that psilocybin increases the malleability of self-related processing, and diminishes shame-based and self-critical thought patterns while improving affect regulation and reducing alcohol cravings.",abstract_only,abstract,abstract,randomized controlled trial,NIDA NIH HHS | NIH HHS,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,Psychology of Addictive Behaviors,journal-article,NCT02061293,2023-06-05,0893-164X,1939-1501,American Psychological Association (APA),Female | Humans | Male | Alcoholism / drug therapy | Emotions | Hallucinogens / therapeutic use | Psilocybin / therapeutic use | Self-Compassion | Qualitative Research | Randomized Controlled Trials as Topic,eng,N = 13,not_reported,psilocybin-assisted psychotherapy,not_reported,not_reported,not_reported,not_reported,,,,not_reported,high,disorder,disorders,label,label,Psilocybin,Alcohol use disorder,needs_external_id_lookup,needs_external_id_lookup,{},{},Alcohol use disorder,1.0,NIDA NIH HHS | NIH HHS,T32 DA007233 | T32 DA007250,,,,
entity_unmapped,graph entity `Depression and Anxiety` did not match registry,psilocybin,,depressive- and anxiety-like symptomology,Psilocybin,,,,,,pathological behavioural tendencies,therapeutic_indication,Depression and Anxiety,indication,True,10.26686/wgtn.19579795,The Therapeutic Efficacy of Psilocybin in a Preclinical Model of Depressive- and Anxiety-Like Symptomology,compound_disorder,early maternal separation,not_reported,behavioral,mood and anxiety,mixed,pathological behavioural tendencies (Affective Disorders Test),rats exposed to early maternal separation,preclinical,Henry Chafee,2022,other,doi,primary_study,original_empirical,primary_evidence,uncertain,uncertain,0.7,False,"Although the results obtained were mixed and largely inconclusive, this research constitutes an important contribution to the limited number of preclinical investigations of psilocybin in the context of depression and anxiety.",abstract_only,abstract,abstract,Preclinical model (early maternal separation in rats),not_reported,not_reported,not_reported,Projected from extraction_v1; support=uncertain; confidence=0.7; needs_human_review=False,Open Access Te Herenga Waka-Victoria University of Wellington,dissertation,not_reported,2022-04-12,,,Victoria University of Wellington Library,,,not_reported,saline,single administration of psilocybin,8 or 16mg/kg,not_reported,single administration,"3 consecutive days directly after administration (acute effects), and then again for 6 consecutive days 12 days post-treatment (chronic effects)",,,,not_reported,low,disorder,disorders,label,,psilocybin,Depression and Anxiety,needs_external_id_lookup,,{},{},cancer related anxiety,0.5909,,,,,,
entity_unmapped,graph entity `Bipolar II depression` did not match registry,Psilocybin,,Bipolar II depression,Psilocybin,,,,,,MADRS scores,outcome_measure,Bipolar II depression,indication,True,10.31234/osf.io/97cqx_v1,"An open-label, dose-escalation trial of psilocybin-assisted therapy for bipolar 2 depression",compound_disorder,Bipolar II disorder (BD-II) experiencing moderate-to-severe depression,not_applicable,efficacy,Depression,positive,Montgomery-Asberg Depression Rating Scale (MADRS),individuals with BD-II experiencing moderate-to-severe depression,clinical,Balázs Szigeti,2025,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"MADRS scores improved at all timepoints: 21 days after 10 mg (-12.7 [2.7], p&amp;lt;0.001); 21 days after 25 mg (-18.6 [3.1], p&amp;lt;0.001) and 90 days after the final dose (-14.3 [2.8], p&amp;lt;0.001).",abstract_only,abstract,abstract,"open-label, single-arm pilot trial",National Institutes of Health | National Center for Advancing Translational Sciences | U.S. Department of Justice | Arcadia Fund,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,PsyArXiv (OSF Preprints),preprint,not_reported,2025-07-07,,,Center for Open Science,,en,14,not_reported,"psilocybin therapy (10 mg, followed by 25 mg if depressive symptoms persisted) with psychotherapy","10 mg, then 25 mg",not_reported,not_reported,21 days after 10 mg; 21 days after 25 mg; 90 days after final dose,,,,not_reported,medium,disorder,disorders,label,,Psilocybin,Bipolar II depression,needs_external_id_lookup,,{},{},Bipolar depression,0.9231,National Institutes of Health | National Center for Advancing Translational Sciences | U.S. Department of Justice | Arcadia Fund,KL2TR001870 | TR001870 | KL2TR00187,Psilocybin | Open label | Depression (economics) | Bipolar disorder | Psychology | Psychotherapist | De-escalation | Psychiatry | Medicine | Hallucinogen | Clinical trial | Internal medicine | Lithium (medication) | Keynesian economics | Economics,,,
not_graph_candidate,graph_include_candidate is false,Psilocybin,,Bipolar II depression,Psilocybin,,,,,,Quality of Life in Bipolar Disorder Questionnaire (QoLBD),patient_reported_outcome,Bipolar II depression,indication,False,10.31234/osf.io/97cqx_v1,"An open-label, dose-escalation trial of psilocybin-assisted therapy for bipolar 2 depression",compound_disorder,Bipolar II disorder (BD-II) experiencing moderate-to-severe depression,patient_reported_outcome is not a graph endpoint,efficacy,Quality of Life,positive,Quality of Life in Bipolar Disorder Questionnaire (QoLBD),individuals with BD-II experiencing moderate-to-severe depression,clinical,Balázs Szigeti,2025,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"Quality of life also improved at 90 days (31.2 [10.2], p=0.004).",abstract_only,abstract,abstract,"open-label, single-arm pilot trial",National Institutes of Health | National Center for Advancing Translational Sciences | U.S. Department of Justice | Arcadia Fund,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,PsyArXiv (OSF Preprints),preprint,not_reported,2025-07-07,,,Center for Open Science,,en,14,not_reported,"psilocybin therapy (10 mg, followed by 25 mg if depressive symptoms persisted) with psychotherapy","10 mg, then 25 mg",not_reported,not_reported,90 days,,,,not_reported,medium,disorder,disorders,label,,Psilocybin,Bipolar II depression,needs_external_id_lookup,,{},{},Bipolar depression,0.9231,National Institutes of Health | National Center for Advancing Translational Sciences | U.S. Department of Justice | Arcadia Fund,KL2TR001870 | TR001870 | KL2TR00187,Psilocybin | Open label | Depression (economics) | Bipolar disorder | Psychology | Psychotherapist | De-escalation | Psychiatry | Medicine | Hallucinogen | Clinical trial | Internal medicine | Lithium (medication) | Keynesian economics | Economics,,,
not_graph_candidate,graph_include_candidate is false,Psilocybin,,Bipolar II depression,Psilocybin,,,,,,adverse events,safety_or_adverse_event,not_applicable,none,False,10.31234/osf.io/97cqx_v1,"An open-label, dose-escalation trial of psilocybin-assisted therapy for bipolar 2 depression",compound_disorder,Bipolar II disorder (BD-II) experiencing moderate-to-severe depression,Safety/adverse events are not canonical graph indications.,safety,Safety,mixed,Adverse events,individuals with BD-II experiencing moderate-to-severe depression,clinical,Balázs Szigeti,2025,preprint,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"Psilocybin was well tolerated, with transient increases in heart rate and blood pressure and no serious adverse events. Common adverse events included mild-to-moderate anxiety, nausea, and headache. Three participants experienced notable psychiatric adverse events (suicidal ideation and hypomania) which resolved with support. The frequency and nature of both serious and non-serious adverse events were broadly comparable to those reported in psilocybin studies for other conditions.",abstract_only,abstract,abstract,"open-label, single-arm pilot trial",National Institutes of Health | National Center for Advancing Translational Sciences | U.S. Department of Justice | Arcadia Fund,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,PsyArXiv (OSF Preprints),preprint,not_reported,2025-07-07,,,Center for Open Science,,en,14,not_reported,"psilocybin therapy (10 mg, followed by 25 mg if depressive symptoms persisted) with psychotherapy","10 mg, then 25 mg",not_reported,not_reported,not_reported,,,,"transient increases in heart rate and blood pressure, mild-to-moderate anxiety, nausea, headache, suicidal ideation, hypomania",medium,disorder,disorders,label,,Psilocybin,Bipolar II depression,needs_external_id_lookup,,{},{},Bipolar depression,0.9231,National Institutes of Health | National Center for Advancing Translational Sciences | U.S. Department of Justice | Arcadia Fund,KL2TR001870 | TR001870 | KL2TR00187,Psilocybin | Open label | Depression (economics) | Bipolar disorder | Psychology | Psychotherapist | De-escalation | Psychiatry | Medicine | Hallucinogen | Clinical trial | Internal medicine | Lithium (medication) | Keynesian economics | Economics,,,
compound_unmapped,compound `Psychedelic (class)` did not match registry,Psychedelic (class),,Alcoholism,,,,,,,alcoholism,therapeutic_indication,Alcoholism,indication,True,10.31234/osf.io/9yxwp_v2,"Psychedelic therapy in practice. Case studies of self-treatment, individual therapy, and group therapy",compound_disorder,not_reported,not_applicable,therapeutic_effect,substance use,positive,alleviation or overcoming of alcoholism,people with serious issues,clinical,Mika Turkia,2025,case_report,doi,case_report,original_empirical,primary_evidence,uncertain,supported,0.85,False,It features thirteen ethnographic case studies that describe how people were able to alleviate or overcome serious issues including alcoholism,abstract_only,abstract,abstract,ethnographic case studies,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.85; needs_human_review=False,,preprint,not_reported,2025-04-23,,,Center for Open Science,,en,thirteen ethnographic case studies,not_reported,Psychedelic therapy,not_reported,not_reported,not_reported,not_reported,,,,not_reported,low,disorder,disorders,,,Psychedelic (class),Alcoholism,,,{},{},Alcohol use disorder,0.6,,,Group psychotherapy | Psychotherapist | Psychology | Medicine,10.31234/osf.io/9yxwp,is-version-of doi:10.31234/osf.io/9yxwp asserted-by:subject,
compound_unmapped,compound `Psychedelic (class)` did not match registry,Psychedelic (class),,Severe anxiety,,,,,,,severe anxiety,therapeutic_indication,Severe anxiety,indication,True,10.31234/osf.io/9yxwp_v2,"Psychedelic therapy in practice. Case studies of self-treatment, individual therapy, and group therapy",compound_disorder,not_reported,not_applicable,therapeutic_effect,mental health,positive,alleviation or overcoming of severe anxiety,people with serious issues,clinical,Mika Turkia,2025,case_report,doi,case_report,original_empirical,primary_evidence,uncertain,supported,0.85,False,It features thirteen ethnographic case studies that describe how people were able to alleviate or overcome serious issues including ... severe anxiety,abstract_only,abstract,abstract,ethnographic case studies,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.85; needs_human_review=False,,preprint,not_reported,2025-04-23,,,Center for Open Science,,en,thirteen ethnographic case studies,not_reported,Psychedelic therapy,not_reported,not_reported,not_reported,not_reported,,,,not_reported,low,disorder,disorders,,,Psychedelic (class),Severe anxiety,,,{},{},cancer related anxiety,0.6111,,,Group psychotherapy | Psychotherapist | Psychology | Medicine,10.31234/osf.io/9yxwp,is-version-of doi:10.31234/osf.io/9yxwp asserted-by:subject,
compound_unmapped,compound `Psychedelic (class)` did not match registry,Psychedelic (class),,Depression,,,,,,,depression,therapeutic_indication,Depression,indication,True,10.31234/osf.io/9yxwp_v2,"Psychedelic therapy in practice. Case studies of self-treatment, individual therapy, and group therapy",compound_disorder,not_reported,not_applicable,therapeutic_effect,mental health,positive,alleviation or overcoming of depression,people with serious issues,clinical,Mika Turkia,2025,case_report,doi,case_report,original_empirical,primary_evidence,uncertain,supported,0.85,False,It features thirteen ethnographic case studies that describe how people were able to alleviate or overcome serious issues including ... depression,abstract_only,abstract,abstract,ethnographic case studies,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.85; needs_human_review=False,,preprint,not_reported,2025-04-23,,,Center for Open Science,,en,thirteen ethnographic case studies,not_reported,Psychedelic therapy,not_reported,not_reported,not_reported,not_reported,,,,not_reported,low,disorder,disorders,,,Psychedelic (class),Depression,,,{},{},major depression,0.7692,,,Group psychotherapy | Psychotherapist | Psychology | Medicine,10.31234/osf.io/9yxwp,is-version-of doi:10.31234/osf.io/9yxwp asserted-by:subject,
compound_unmapped,compound `Psychedelic (class)` did not match registry,Psychedelic (class),,Suicidal behavior,,,,,,,suicidal behavior,therapeutic_indication,Suicidal behavior,indication,True,10.31234/osf.io/9yxwp_v2,"Psychedelic therapy in practice. Case studies of self-treatment, individual therapy, and group therapy",compound_disorder,not_reported,not_applicable,therapeutic_effect,mental health,positive,alleviation or overcoming of suicidal behavior,people with serious issues,clinical,Mika Turkia,2025,case_report,doi,case_report,original_empirical,primary_evidence,uncertain,supported,0.85,False,It features thirteen ethnographic case studies that describe how people were able to alleviate or overcome serious issues including ... suicidal behavior,abstract_only,abstract,abstract,ethnographic case studies,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.85; needs_human_review=False,,preprint,not_reported,2025-04-23,,,Center for Open Science,,en,thirteen ethnographic case studies,not_reported,Psychedelic therapy,not_reported,not_reported,not_reported,not_reported,,,,not_reported,low,disorder,disorders,,,Psychedelic (class),Suicidal behavior,,,{},{},Suicidal ideation,0.7647,,,Group psychotherapy | Psychotherapist | Psychology | Medicine,10.31234/osf.io/9yxwp,is-version-of doi:10.31234/osf.io/9yxwp asserted-by:subject,
compound_unmapped,compound `Psychedelic (class)` did not match registry,Psychedelic (class),,Psychotic disorders,,,,,,,psychotic disorders,therapeutic_indication,Psychotic disorders,indication,True,10.31234/osf.io/9yxwp_v2,"Psychedelic therapy in practice. Case studies of self-treatment, individual therapy, and group therapy",compound_disorder,not_reported,not_applicable,therapeutic_effect,mental health,positive,alleviation or overcoming of psychotic disorders,people with serious issues,clinical,Mika Turkia,2025,case_report,doi,case_report,original_empirical,primary_evidence,uncertain,supported,0.85,False,It features thirteen ethnographic case studies that describe how people were able to alleviate or overcome serious issues including ... psychotic disorders,abstract_only,abstract,abstract,ethnographic case studies,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.85; needs_human_review=False,,preprint,not_reported,2025-04-23,,,Center for Open Science,,en,thirteen ethnographic case studies,not_reported,Psychedelic therapy,not_reported,not_reported,not_reported,not_reported,,,,not_reported,low,disorder,disorders,,,Psychedelic (class),Psychotic disorders,,,{},{},Eating disorders,0.6857,,,Group psychotherapy | Psychotherapist | Psychology | Medicine,10.31234/osf.io/9yxwp,is-version-of doi:10.31234/osf.io/9yxwp asserted-by:subject,
not_graph_candidate,graph_include_candidate is false,S-ketamine,,Postoperative pain,S-ketamine,,,,,,opioid consumption,outcome_measure,none,none,False,10.1007/s00586-013-2826-1,A comprehensive multimodal pain treatment reduces opioid consumption after multilevel spine surgery,compound_disorder,postoperative pain after multilevel spine surgery in predominantly chronic pain patients,"This is an outcome measure (reduction in opioid consumption), not a primary therapeutic indication for S-ketamine itself.",clinical outcome,Pain management,positive,opioid consumption,"patients undergoing multilevel (median 10) instrumented spinal fusions, predominantly chronic pain patients",clinical,Ole Mathiesen; Benny Dahl; Berit A. Thomsen; Birgitte Kitter; Nan Sonne; Jørgen B. Dahl; Henrik Kehlet,2013,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"Compared to patients in the pre-intervention group, patients treated according to the new protocol consumed less opioid on postoperative day (POD) 1 (P = 0.024) and 2 (P = 0.048)",abstract_only,abstract,abstract,case-control study,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,European Spine Journal,journal-article,,2013-05-16,0940-6719,1432-0932,Springer Science and Business Media LLC,"Acetaminophen / administration & dosage | Acetaminophen / adverse effects | Adolescent | Adult | Aged | Aged, 80 and over | Amines / administration & dosage | Amines / adverse effects | Analgesics, Non-Narcotic / administration & dosage | Analgesics, Non-Narcotic / adverse effects | Analgesics, Opioid / administration & dosage | Analgesics, Opioid / adverse effects | Antiemetics / administration & dosage | Antiemetics / adverse effects | Case-Control Studies | Cyclohexanecarboxylic Acids / administration & dosage | Cyclohexanecarboxylic Acids / adverse effects | Dexamethasone / administration & dosage | Dexamethasone / adverse effects | Drug Therapy, Combination | Female | Gabapentin | Humans | Male | Middle Aged | Postoperative Pain / drug therapy | Postoperative Nausea and Vomiting / chemically induced | Postoperative Nausea and Vomiting / drug therapy | Spinal Diseases / surgery | Spinal Fusion / adverse effects | Young Adult | gamma-Aminobutyric Acid / administration & dosage | gamma-Aminobutyric Acid / adverse effects",eng,41 (intervention) vs 44 (control),pre-intervention group (usual care),"new regimen with acetaminophen, NSAIDs, gabapentin, S-ketamine, dexamethasone, ondansetron and epidural local anesthetic infusion or patient controlled analgesia with morphine",not_reported,not_reported,not_reported,postoperative day (POD) 1 and 2,,,,not_reported,low,disorder,disorders,label,,S-ketamine,Postoperative pain,needs_external_id_lookup,,{},{},posttraumatic stress disorder,0.4681,,,,,,
not_graph_candidate,graph_include_candidate is false,S-ketamine,,Postoperative pain,S-ketamine,,,,,,mobilization,functional_outcome,none,none,False,10.1007/s00586-013-2826-1,A comprehensive multimodal pain treatment reduces opioid consumption after multilevel spine surgery,compound_disorder,postoperative pain after multilevel spine surgery in predominantly chronic pain patients,"This is a functional outcome (improved mobilization), not a primary therapeutic indication for S-ketamine itself.",clinical outcome,Functional recovery,positive,"mobilization from bed, ambulation","patients undergoing multilevel (median 10) instrumented spinal fusions, predominantly chronic pain patients",clinical,Ole Mathiesen; Benny Dahl; Berit A. Thomsen; Birgitte Kitter; Nan Sonne; Jørgen B. Dahl; Henrik Kehlet,2013,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"they were mobilized earlier from bed (P = 0.003) and ambulation was earlier both with and without a walking frame (P = 0.027 and P = 0.027, respectively)",abstract_only,abstract,abstract,case-control study,not_reported,not_reported,not_reported,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,European Spine Journal,journal-article,,2013-05-16,0940-6719,1432-0932,Springer Science and Business Media LLC,"Acetaminophen / administration & dosage | Acetaminophen / adverse effects | Adolescent | Adult | Aged | Aged, 80 and over | Amines / administration & dosage | Amines / adverse effects | Analgesics, Non-Narcotic / administration & dosage | Analgesics, Non-Narcotic / adverse effects | Analgesics, Opioid / administration & dosage | Analgesics, Opioid / adverse effects | Antiemetics / administration & dosage | Antiemetics / adverse effects | Case-Control Studies | Cyclohexanecarboxylic Acids / administration & dosage | Cyclohexanecarboxylic Acids / adverse effects | Dexamethasone / administration & dosage | Dexamethasone / adverse effects | Drug Therapy, Combination | Female | Gabapentin | Humans | Male | Middle Aged | Postoperative Pain / drug therapy | Postoperative Nausea and Vomiting / chemically induced | Postoperative Nausea and Vomiting / drug therapy | Spinal Diseases / surgery | Spinal Fusion / adverse effects | Young Adult | gamma-Aminobutyric Acid / administration & dosage | gamma-Aminobutyric Acid / adverse effects",eng,41 (intervention) vs 44 (control),pre-intervention group (usual care),"new regimen with acetaminophen, NSAIDs, gabapentin, S-ketamine, dexamethasone, ondansetron and epidural local anesthetic infusion or patient controlled analgesia with morphine",not_reported,not_reported,not_reported,not_reported,,,,not_reported,low,disorder,disorders,label,,S-ketamine,Postoperative pain,needs_external_id_lookup,,{},{},posttraumatic stress disorder,0.4681,,,,,,
