normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,language,sample_size_total,sample_size_by_arm,comparator,intervention_or_exposure,dose,route,session_count_or_duration,primary_outcome,outcome_measure,timepoint,effect_size,p_value,confidence_interval,adverse_events,evidence_level,normalization_dataset,normalization_entity_category,compound_match_type,entity_match_type,compound_match_value,entity_match_value,compound_registry_status,entity_registry_status,compound_ids,entity_ids,entity_candidate_label,entity_candidate_score,keywords,funders,grant_ids,related_dois,publication_relations,semantic_scholar_id,has_correction,trial_registry_ids
not_graph_candidate,graph_include_candidate is false,LSD,not_applicable,,LSD,,,,,,increased resting state functional connectivity (RSFC) between the primary visual cortex and many cortical and subcortical regions,brain_region_or_circuit,primary visual cortex functional connectivity,none,False,10.25560/74573,Functional imaging investigation of psychedelic visual imagery,compound_target,not_applicable,Not a molecular target; describes functional connectivity of a brain region.,increased functional connectivity,fMRI,,increased functional connectivity,,,,not_applicable,human,"15 human subjects, resting state",clinical,Leor Roseman,2019,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,The results of this study showed increased resting state functional connectivity (RSFC) between the primary visual cortex and many cortical and subcortical regions.,abstract_only,abstract_only,abstract,abstract,fMRI study,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Spiral (Imperial College London),dissertation,2019-10-01,,,Imperial College London,,en,,,,,,,,,,,,,,,medium,mechanistic,targets,label,,LSD,primary visual cortex functional connectivity,needs_external_id_lookup,,{},{},,0.0,Mental image | Psychology | Cognitive psychology | Computer vision | Cartography | Artificial intelligence | Neuroscience | Computer science | Geography | Cognition,Heffter Research Institute | Imperial College London,,,,,,
not_graph_candidate,graph_include_candidate is false,LSD,not_applicable,,LSD,,,,,,connectivity patterns between different subregions of the visual cortex matched the retinotopic mapping of these regions,brain_region_or_circuit,visual cortex retinotopic connectivity,none,False,10.25560/74573,Functional imaging investigation of psychedelic visual imagery,compound_target,not_applicable,Not a molecular target; describes functional connectivity patterns within a brain region.,matched retinotopic mapping,fMRI,,matched retinotopic mapping,,,,not_applicable,human,"15 human subjects, eyes closed",clinical,Leor Roseman,2019,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"it was found that under LSD (same procedure as study 1), with eyes closed, connectivity patterns between different subregions of the visual cortex matched the retinotopic mapping of these regions",abstract_only,abstract_only,abstract,abstract,fMRI study,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Spiral (Imperial College London),dissertation,2019-10-01,,,Imperial College London,,en,,,,,,,,,,,,,,,medium,mechanistic,targets,label,,LSD,visual cortex retinotopic connectivity,needs_external_id_lookup,,{},{},,0.0,Mental image | Psychology | Cognitive psychology | Computer vision | Cartography | Artificial intelligence | Neuroscience | Computer science | Geography | Cognition,Heffter Research Institute | Imperial College London,,,,,,
not_graph_candidate,graph_include_candidate is false,psilocybin,not_applicable,,Psilocybin,,,,,,during the onset phase the BOLD dynamics of regions within the ventral stream are organized by the hierarchy of regions,brain_region_or_circuit,ventral stream BOLD dynamics,none,False,10.25560/74573,Functional imaging investigation of psychedelic visual imagery,compound_target,not_applicable,Not a molecular target; describes BOLD dynamics within a brain region.,organized BOLD dynamics,fMRI,,organized BOLD dynamics,,,,not_applicable,human,"9 human subjects, onset phase (3 minutes post 2mg IV infusion)",clinical,Leor Roseman,2019,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,Results in this study revealed that during the onset phase the BOLD dynamics of regions within the ventral stream are organized by the hierarchy of regions.,abstract_only,abstract_only,abstract,abstract,fMRI study,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Spiral (Imperial College London),dissertation,2019-10-01,,,Imperial College London,,en,,,,,,,,,,,,,,,medium,mechanistic,targets,label,,psilocybin,ventral stream BOLD dynamics,needs_external_id_lookup,,{},{},,0.0,Mental image | Psychology | Cognitive psychology | Computer vision | Cartography | Artificial intelligence | Neuroscience | Computer science | Geography | Cognition,Heffter Research Institute | Imperial College London,,,,,,
normalized,compound and graph entity matched local registry,MDMA,Serotonin Transporter,,MDMA,SERT (SLC6A4),,,,,5-HT transporter density,molecular_target,SERT (SLC6A4),target,True,10.1001/archpsyc.58.10.901,"Cortical Serotonin Transporter Density and Verbal Memory in Individuals Who Stopped Using 3,4-Methylenedioxymethamphetamine (MDMA or ""Ecstasy"")",compound_target,recent MDMA users,not_applicable,reduces density,single-photon emission computed tomography (SPECT) with [(123)I]beta-CIT,imaging,reduces density,Other,1.17 (recent users) vs 1.28 (controls),relative density,not_applicable,human,human cortex,clinical,Liesbeth Reneman; Jules Lavalaye; Ben Schmand; Frederik A. de Wolff; Wim van den Brink; Gerard J. den Heeten; Jan Booij,2001,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,Mean cortical [(123)I]beta-CIT-labeled 5-HT transporter density was significantly lower in recent MDMA users than in controls (1.17 vs. 1.28 [-9%]),abstract_only,abstract_only,abstract,abstract,observational study,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Archives of General Psychiatry,journal-article,2001-10-01,0003-990X,1538-3636,American Medical Association (AMA),"Adult | Brain Chemistry / drug effects | Carrier Proteins / analysis | Carrier Proteins / metabolism | Cerebral Cortex / diagnostic imaging | Cerebral Cortex / drug effects | Cocaine / analogs & derivatives | Female | Follow-Up Studies | Humans | Male | Membrane Glycoproteins / analysis | Membrane Glycoproteins / metabolism | Membrane Transport Proteins | Memory Disorders / chemically induced | Memory Disorders / diagnosis | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Nerve Tissue Proteins | Neuropsychological Tests / statistics & numerical data | Neurotoxicity Syndromes / diagnostic imaging | Prognosis | Serotonin Plasma Membrane Transport Proteins | Substance-Related Disorders / diagnosis | Substance-Related Disorders / diagnostic imaging | Time Factors | Tomography, Emission-Computed, Single-Photon / statistics & numerical data | Verbal Learning / drug effects",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,label,label,MDMA,SERT (SLC6A4),needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""SLC6A4""}",SERT (SLC6A4),1.0,,,,10.1001/archpsyc.58.10.907,CommentIn PMID:11576027 Arch Gen Psychiatry. 2001 Oct;58(10):907-8. doi: 10.1001/archpsyc.58.10.907.,,,
compound_unmapped,compound `dizocilpine` did not match registry,dizocilpine,NMDA receptor,,,NMDA receptor,,,,,NMDA-receptor channel blocker,molecular_target,NMDA receptor,target,True,10.1007/s002130050140,N -Methyl- D -aspartate (NMDA) and α-amino-3-hydroxy-5-methyl-4- isoxazoleproprionate (AMPA) glutamate-receptor antagonists have different interactions with the discriminative stimuli of abused drugs,compound_target,not_applicable,not_applicable,channel blocker,drug discrimination test,functional assay,channel blocker,,,,not_applicable,Rats,rats,preclinical,A. Jackson; Geraldine Brown; David N. Stephens,1996,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,The effects of the AMPA-receptor antagonists NBQX and GYKI 52466 were compared with those of the NMDA-receptor channel blocker dizocilpine in two drug discrimination tests.,abstract_only,abstract_only,abstract,abstract,drug discrimination test,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Psychopharmacology,journal-article,1996-12-03,0033-3158,1432-2072,Springer Science and Business Media LLC,"Analysis of Variance | Animals | Anti-Anxiety Agents | Behavior, Animal / drug effects | Benzodiazepines / pharmacology | Conditioning, Operant / drug effects | Discrimination Learning / drug effects | Dizocilpine Maleate / pharmacology | Dose-Response Relationship, Drug | Excitatory Amino Acid Antagonists / pharmacology | Ketamine / pharmacology | Male | Morphine / antagonists & inhibitors | Morphine / pharmacology | Narcotic Antagonists / pharmacology | Quinoxalines / pharmacology | Rats | Receptors, AMPA / physiology | Receptors, N-Methyl-D-Aspartate / drug effects | Receptors, N-Methyl-D-Aspartate / physiology | Reinforcement Schedule",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,label,dizocilpine,NMDA receptor,,complex_target_needs_subunit_mapping,{},{},NMDA receptor,1.0,,,,,,,,
compound_unmapped,compound `NBQX` did not match registry,NBQX,AMPA receptor,,,AMPA receptor,,,,,AMPA-receptor antagonists NBQX,molecular_target,AMPA receptor,target,True,10.1007/s002130050140,N -Methyl- D -aspartate (NMDA) and α-amino-3-hydroxy-5-methyl-4- isoxazoleproprionate (AMPA) glutamate-receptor antagonists have different interactions with the discriminative stimuli of abused drugs,compound_target,not_applicable,not_applicable,antagonist,drug discrimination test,functional assay,antagonist,,,,not_applicable,Rats,rats,preclinical,A. Jackson; Geraldine Brown; David N. Stephens,1996,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,The effects of the AMPA-receptor antagonists NBQX and GYKI 52466 were compared with those of the NMDA-receptor channel blocker dizocilpine in two drug discrimination tests.,abstract_only,abstract_only,abstract,abstract,drug discrimination test,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Psychopharmacology,journal-article,1996-12-03,0033-3158,1432-2072,Springer Science and Business Media LLC,"Analysis of Variance | Animals | Anti-Anxiety Agents | Behavior, Animal / drug effects | Benzodiazepines / pharmacology | Conditioning, Operant / drug effects | Discrimination Learning / drug effects | Dizocilpine Maleate / pharmacology | Dose-Response Relationship, Drug | Excitatory Amino Acid Antagonists / pharmacology | Ketamine / pharmacology | Male | Morphine / antagonists & inhibitors | Morphine / pharmacology | Narcotic Antagonists / pharmacology | Quinoxalines / pharmacology | Rats | Receptors, AMPA / physiology | Receptors, N-Methyl-D-Aspartate / drug effects | Receptors, N-Methyl-D-Aspartate / physiology | Reinforcement Schedule",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,label,NBQX,AMPA receptor,,complex_target_needs_subunit_mapping,{},{},AMPA receptor,1.0,,,,,,,,
compound_unmapped,compound `GYKI 52466` did not match registry,GYKI 52466,AMPA receptor,,,AMPA receptor,,,,,AMPA-receptor antagonists ... GYKI 52466,molecular_target,AMPA receptor,target,True,10.1007/s002130050140,N -Methyl- D -aspartate (NMDA) and α-amino-3-hydroxy-5-methyl-4- isoxazoleproprionate (AMPA) glutamate-receptor antagonists have different interactions with the discriminative stimuli of abused drugs,compound_target,not_applicable,not_applicable,antagonist,drug discrimination test,functional assay,antagonist,,,,not_applicable,Rats,rats,preclinical,A. Jackson; Geraldine Brown; David N. Stephens,1996,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,The effects of the AMPA-receptor antagonists NBQX and GYKI 52466 were compared with those of the NMDA-receptor channel blocker dizocilpine in two drug discrimination tests.,abstract_only,abstract_only,abstract,abstract,drug discrimination test,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Psychopharmacology,journal-article,1996-12-03,0033-3158,1432-2072,Springer Science and Business Media LLC,"Analysis of Variance | Animals | Anti-Anxiety Agents | Behavior, Animal / drug effects | Benzodiazepines / pharmacology | Conditioning, Operant / drug effects | Discrimination Learning / drug effects | Dizocilpine Maleate / pharmacology | Dose-Response Relationship, Drug | Excitatory Amino Acid Antagonists / pharmacology | Ketamine / pharmacology | Male | Morphine / antagonists & inhibitors | Morphine / pharmacology | Narcotic Antagonists / pharmacology | Quinoxalines / pharmacology | Rats | Receptors, AMPA / physiology | Receptors, N-Methyl-D-Aspartate / drug effects | Receptors, N-Methyl-D-Aspartate / physiology | Reinforcement Schedule",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,label,GYKI 52466,AMPA receptor,,complex_target_needs_subunit_mapping,{},{},AMPA receptor,1.0,,,,,,,,
compound_unmapped,compound `[(11)C]Cimbi-36` did not match registry,[(11)C]Cimbi-36,5-HT2A receptor,,,5-HT2A,,,,,5-HT(2A) receptor,molecular_target,5-HT2A receptor,target,True,10.1007/s00259-010-1686-8,Radiosynthesis and in vivo evaluation of a series of substituted 11C-phenethylamines as 5-HT2A agonist PET tracers,compound_target,not_applicable,not_applicable,agonist,PET imaging,binding assay,agonist,Other,largest target-to-background binding ratio,,not_applicable,pig,anaesthetized Danish Landrace pigs,in_vivo,Anders Ettrup; Martin Hansen; Martin A. Santini; James Paine; Nic Gillings; Mikael Palner; Szabolcs Lehel; Matthias M. Herth; Jacob Madsen; Jesper Kristensen,2010,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,"The largest target-to-background binding ratio was found for [(11)C]Cimbi-36 which also had a high brain uptake compared to its analogues. The cortical binding of [(11)C]Cimbi-36 was decreased by pretreatment with ketanserin, supporting 5-HT(2A) receptor selectivity in vivo. [(11)C]Cimbi-36 is currently the most promising candidate for investigation of 5-HT(2A) receptor agonist binding in the living human brain with PET.",abstract_only,abstract_only,abstract,abstract,in vivo evaluation,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,European Journal of Nuclear Medicine and Molecular Imaging,journal-article,2010-12-20,1619-7070,1619-7089,Springer Science and Business Media LLC,"Animals | Benzylamines / chemical synthesis | Benzylamines / metabolism | Benzylamines / pharmacology | Biological Transport | Brain / metabolism | Carbon Radioisotopes | Female | Humans | Hydrolysis / drug effects | Injections, Intravenous | Ketanserin / pharmacology | Phenethylamines / chemical synthesis | Phenethylamines / metabolism | Phenethylamines / pharmacology | Phosphatidylinositols / metabolism | Positron-Emission Tomography / methods | Radioactive Tracers | Radiochemistry | Receptor, Serotonin, 5-HT2A / metabolism | Serotonin 5-HT2 Receptor Agonists / chemical synthesis | Serotonin 5-HT2 Receptor Agonists / metabolism | Serotonin 5-HT2 Receptor Agonists / pharmacology | Swine",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,alias,[(11)C]Cimbi-36,5-HT2A receptor,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,,,,,,,
compound_unmapped,compound `[(11)C]Cimbi-5` did not match registry,[(11)C]Cimbi-5,5-HT2A receptor,,,5-HT2A,,,,,5-HT(2A) receptor,molecular_target,5-HT2A receptor,target,True,10.1007/s00259-010-1686-8,Radiosynthesis and in vivo evaluation of a series of substituted 11C-phenethylamines as 5-HT2A agonist PET tracers,compound_target,not_applicable,not_applicable,agonist,PET imaging,binding assay,agonist,,,,not_applicable,pig,anaesthetized Danish Landrace pigs,in_vivo,Anders Ettrup; Martin Hansen; Martin A. Santini; James Paine; Nic Gillings; Mikael Palner; Szabolcs Lehel; Matthias M. Herth; Jacob Madsen; Jesper Kristensen,2010,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,We have previously validated [(11)C]Cimbi-5 and found that it is a 5-HT(2A) receptor agonist PET tracer.,abstract_only,abstract_only,abstract,abstract,in vivo evaluation,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,European Journal of Nuclear Medicine and Molecular Imaging,journal-article,2010-12-20,1619-7070,1619-7089,Springer Science and Business Media LLC,"Animals | Benzylamines / chemical synthesis | Benzylamines / metabolism | Benzylamines / pharmacology | Biological Transport | Brain / metabolism | Carbon Radioisotopes | Female | Humans | Hydrolysis / drug effects | Injections, Intravenous | Ketanserin / pharmacology | Phenethylamines / chemical synthesis | Phenethylamines / metabolism | Phenethylamines / pharmacology | Phosphatidylinositols / metabolism | Positron-Emission Tomography / methods | Radioactive Tracers | Radiochemistry | Receptor, Serotonin, 5-HT2A / metabolism | Serotonin 5-HT2 Receptor Agonists / chemical synthesis | Serotonin 5-HT2 Receptor Agonists / metabolism | Serotonin 5-HT2 Receptor Agonists / pharmacology | Swine",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,alias,[(11)C]Cimbi-5,5-HT2A receptor,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,,,,,,,
not_graph_candidate,graph_include_candidate is false,noribogaine,dopamine,,Noribogaine,,,,,,extracellular levels of dopamine,physiological_measure,none,none,False,10.1016/0006-8993(95)01563-9,Ibogaine-like effects of noribogaine in rats,compound_target,not_applicable,"Effect on neurotransmitter levels, not a direct molecular target (e.g., receptor or transporter).",decrease,neurotransmitter level measurement,neurotransmitter level measurement,decrease,,,,not_applicable,Rattus norvegicus,rats,preclinical,S.D. Glick; S.M. Pearl; J. Cai; I.M. Maisonneuve,1996,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"Noribogaine (40 mg/kg) was found to decrease morphine and cocaine self-administration, reduce the locomotor stimulant effect of morphine, and decrease extracellular levels of dopamine in the nucleus accumbens and striatum.",abstract_only,abstract_only,abstract,abstract,in vivo experimental study,NIDA NIH HHS,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Brain Research,journal-article,1996-03-01,0006-8993,1872-6240,Elsevier BV,"Animals | Female | Ibogaine / analogs & derivatives | Ibogaine / pharmacology | Locomotion / drug effects | Medicine, African Traditional | Morphine / pharmacology | Rats | Rats, Sprague-Dawley | Self Administration | Substance-Related Disorders / therapy | Time Factors",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,label,,noribogaine,dopamine,needs_external_id_lookup,,{},{},,0.0,,NIDA NIH HHS,DA-03817,,,,,
compound_unmapped,compound `tiletamine` did not match registry,tiletamine,NMDA receptor,,,NMDA receptor,,,,,N-methyl-d-aspartate (NMDA) receptor,molecular_target,NMDA receptor,target,True,10.1016/j.bbr.2012.05.038,"Rewarding and reinforcing effects of the NMDA receptor antagonist–benzodiazepine combination, zoletil®: Difference between acute and repeated exposure",compound_target,not_reported,not_applicable,antagonist,,,antagonist,,,,not_applicable,not_reported,not_reported,unknown,June Bryan I. de la Peña; Hae Chang Lee; Ike C. de la Peña; Tae Soon Woo; Seo Young Yoon; Hye Lim Lee; Jin Soo Han; Jeong Ik Lee; Yoon Ju Cho; Chan Young Shin,2012,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"Zoletil(®) is a 1:1 combination of the N-methyl-d-aspartate (NMDA) receptor antagonist, tiletamine",abstract_only,abstract_only,abstract,abstract,experimental,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Behavioural Brain Research,journal-article,2012-05-31,0166-4328,1872-7549,Elsevier BV,"Analysis of Variance | Anesthetics / pharmacology | Animals | Anti-Anxiety Agents / pharmacology | Conditioning, Operant / drug effects | Dose-Response Relationship, Drug | Drug Administration Schedule | Drug Combinations | Ketamine / pharmacology | Male | Rats | Rats, Sprague-Dawley | Reinforcement, Psychology | Reward | Self Administration | Tiletamine / pharmacology | Time Factors | Zolazepam / pharmacology",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,label,tiletamine,NMDA receptor,,complex_target_needs_subunit_mapping,{},{},NMDA receptor,1.0,,,,,,,,
not_graph_candidate,graph_include_candidate is false,zolazepam,not_reported,,,,,,,,benzodiazepine,compound_or_class,not_applicable,none,False,10.1016/j.bbr.2012.05.038,"Rewarding and reinforcing effects of the NMDA receptor antagonist–benzodiazepine combination, zoletil®: Difference between acute and repeated exposure",compound_target,not_reported,The input identifies zolazepam as a class (benzodiazepine) but does not explicitly state its molecular target.,target interaction,,,,,,,not_applicable,not_reported,not_reported,unknown,June Bryan I. de la Peña; Hae Chang Lee; Ike C. de la Peña; Tae Soon Woo; Seo Young Yoon; Hye Lim Lee; Jin Soo Han; Jeong Ik Lee; Yoon Ju Cho; Chan Young Shin,2012,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"and the benzodiazepine, zolazepam",abstract_only,abstract_only,abstract,abstract,experimental,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Behavioural Brain Research,journal-article,2012-05-31,0166-4328,1872-7549,Elsevier BV,"Analysis of Variance | Anesthetics / pharmacology | Animals | Anti-Anxiety Agents / pharmacology | Conditioning, Operant / drug effects | Dose-Response Relationship, Drug | Drug Administration Schedule | Drug Combinations | Ketamine / pharmacology | Male | Rats | Rats, Sprague-Dawley | Reinforcement, Psychology | Reward | Self Administration | Tiletamine / pharmacology | Time Factors | Zolazepam / pharmacology",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,,zolazepam,not_reported,,,{},{},,0.0,,,,,,,,
compound_reference_not_graphable,compound is a reference/control compound; v1 graph focuses on psychedelics,8-OH-DPAT,5-HT1A receptor,,,5-HT1A,,,,,5-HT 1A R agonist,molecular_target,5-HT1A receptor,target,True,10.1016/j.bbr.2024.115051,"5-HT1A and 5-HT2A receptor effects on recognition memory, motor/exploratory behaviors, emotionality and regional dopamine transporter binding in the rat",compound_target,not_applicable,not_applicable,agonist,behavioral/functional assay,,agonist,,,,not_applicable,rat,rat,in_vivo,Susanne Nikolaus; Owen Y. Chao; Jan Henke; Markus Beu; Benedetta Fazari; Filipe Rodrigues Almeida; Laila Abdel-Hafiz; Christina Antke; Hubertus Hautzel; Eduards Mamlins,2024,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,we assessed the effects of the 5-HT 1A R agonist 8-OH-DPAT,abstract_only,abstract_only,abstract,abstract,experimental study,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Behavioural Brain Research,journal-article,2024-05-21,0166-4328,1872-7549,Elsevier BV,"Animals | Dopamine Plasma Membrane Transport Proteins / metabolism | Male | Recognition, Psychology / drug effects | Recognition, Psychology / physiology | Exploratory Behavior / drug effects | Exploratory Behavior / physiology | Rats | Receptor, Serotonin, 5-HT1A / metabolism | Receptor, Serotonin, 5-HT1A / drug effects | Receptor, Serotonin, 5-HT2A / metabolism | Receptor, Serotonin, 5-HT2A / drug effects | Motor Activity / drug effects | Motor Activity / physiology | Brain / metabolism | Brain / drug effects | Emotions / drug effects | Emotions / physiology | Serotonin 5-HT1 Receptor Agonists / pharmacology | Serotonin 5-HT2 Receptor Agonists / pharmacology | Rats, Wistar",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,target_variant,8-OH-DPAT,5-HT1A receptor,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",5-HT1A,1.0,5-HT(1A) receptor | 5-HT(2A) receptor | Dopamine transporter binding | Emotionality | Object and place recognition,,,,,,,
compound_reference_not_graphable,compound is a reference/control compound; v1 graph focuses on psychedelics,"WAY100,635",5-HT1A receptor,,,5-HT1A,,,,,5-HT 1A R antagonist,molecular_target,5-HT1A receptor,target,True,10.1016/j.bbr.2024.115051,"5-HT1A and 5-HT2A receptor effects on recognition memory, motor/exploratory behaviors, emotionality and regional dopamine transporter binding in the rat",compound_target,not_applicable,not_applicable,antagonist,behavioral/functional assay,,antagonist,,,,not_applicable,rat,rat,in_vivo,Susanne Nikolaus; Owen Y. Chao; Jan Henke; Markus Beu; Benedetta Fazari; Filipe Rodrigues Almeida; Laila Abdel-Hafiz; Christina Antke; Hubertus Hautzel; Eduards Mamlins,2024,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"we assessed the effects of the 5-HT 1A R agonist 8-OH-DPAT and antagonist WAY100,635",abstract_only,abstract_only,abstract,abstract,experimental study,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Behavioural Brain Research,journal-article,2024-05-21,0166-4328,1872-7549,Elsevier BV,"Animals | Dopamine Plasma Membrane Transport Proteins / metabolism | Male | Recognition, Psychology / drug effects | Recognition, Psychology / physiology | Exploratory Behavior / drug effects | Exploratory Behavior / physiology | Rats | Receptor, Serotonin, 5-HT1A / metabolism | Receptor, Serotonin, 5-HT1A / drug effects | Receptor, Serotonin, 5-HT2A / metabolism | Receptor, Serotonin, 5-HT2A / drug effects | Motor Activity / drug effects | Motor Activity / physiology | Brain / metabolism | Brain / drug effects | Emotions / drug effects | Emotions / physiology | Serotonin 5-HT1 Receptor Agonists / pharmacology | Serotonin 5-HT2 Receptor Agonists / pharmacology | Rats, Wistar",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,target_variant,"WAY100,635",5-HT1A receptor,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",5-HT1A,1.0,5-HT(1A) receptor | 5-HT(2A) receptor | Dopamine transporter binding | Emotionality | Object and place recognition,,,,,,,
normalized,compound and graph entity matched local registry,DOI,5-HT2A receptor,,DOI,5-HT2A,,,,,5-HT 2A R agonist,molecular_target,5-HT2A receptor,target,True,10.1016/j.bbr.2024.115051,"5-HT1A and 5-HT2A receptor effects on recognition memory, motor/exploratory behaviors, emotionality and regional dopamine transporter binding in the rat",compound_target,not_applicable,not_applicable,agonist,behavioral/functional assay,,agonist,,,,not_applicable,rat,rat,in_vivo,Susanne Nikolaus; Owen Y. Chao; Jan Henke; Markus Beu; Benedetta Fazari; Filipe Rodrigues Almeida; Laila Abdel-Hafiz; Christina Antke; Hubertus Hautzel; Eduards Mamlins,2024,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,we assessed the effects of the 5-HT 2A R agonist DOI,abstract_only,abstract_only,abstract,abstract,experimental study,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,Behavioural Brain Research,journal-article,2024-05-21,0166-4328,1872-7549,Elsevier BV,"Animals | Dopamine Plasma Membrane Transport Proteins / metabolism | Male | Recognition, Psychology / drug effects | Recognition, Psychology / physiology | Exploratory Behavior / drug effects | Exploratory Behavior / physiology | Rats | Receptor, Serotonin, 5-HT1A / metabolism | Receptor, Serotonin, 5-HT1A / drug effects | Receptor, Serotonin, 5-HT2A / metabolism | Receptor, Serotonin, 5-HT2A / drug effects | Motor Activity / drug effects | Motor Activity / physiology | Brain / metabolism | Brain / drug effects | Emotions / drug effects | Emotions / physiology | Serotonin 5-HT1 Receptor Agonists / pharmacology | Serotonin 5-HT2 Receptor Agonists / pharmacology | Rats, Wistar",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,label,alias,DOI,5-HT2A receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,5-HT(1A) receptor | 5-HT(2A) receptor | Dopamine transporter binding | Emotionality | Object and place recognition,,,,,,,
